y_true_orig,y_pred_orig,abs_error,rel_error_percent
231.21274,29.41383,201.7989,87.27846
264.36145,75.89674,188.4647,71.29054
198.27014,17.164366,181.10577,91.34294
222.16612,76.91099,145.25513,65.38131
238.22456,99.162834,139.06174,58.37422
206.29802,69.29092,137.00711,66.412224
169.10358,36.566437,132.53714,78.376305
255.80597,129.99739,125.80858,49.18125
185.82513,73.01342,112.811714,60.708534
245.72241,133.93205,111.79036,45.49457
202.7696,94.46355,108.30606,53.41336
181.64722,73.63636,108.01086,59.461884
251.71626,147.32204,104.394226,41.472977
189.99754,86.22634,103.7712,54.617126
181.23955,83.82723,97.412315,53.747826
264.00433,170.32475,93.67958,35.484108
180.45526,87.392426,93.062836,51.571136
219.2132,130.05219,89.16101,40.6732
220.53526,135.8627,84.67256,38.39411
170.97653,87.16713,83.8094,49.018074
144.09352,61.574406,82.51912,57.267754
202.62192,120.42674,82.195175,40.56579
170.65811,91.37241,79.2857,46.458794
154.83998,76.19487,78.64511,50.791218
202.33647,126.84434,75.492134,37.310196
176.32106,102.123344,74.197716,42.081028
190.13663,117.46897,72.667656,38.21865
193.96616,123.26736,70.6988,36.44904
160.94585,91.20439,69.741455,43.33225
136.3088,67.001945,69.30686,50.845474
161.40837,94.98764,66.42073,41.150738
264.14673,197.9966,66.15013,25.04295
175.68178,110.78966,64.89212,36.93731
123.17856,58.341263,64.837296,52.636837
232.62924,167.90427,64.724976,27.823233
153.68852,89.040054,64.64847,42.0646
157.79219,94.73267,63.059517,39.96365
128.45831,68.86807,59.59024,46.388775
183.23169,123.80877,59.42292,32.43048
126.522026,67.73411,58.787918,46.464573
260.70557,202.0195,58.686066,22.510477
215.88478,158.21709,57.667694,26.712255
121.86759,65.095085,56.772507,46.5854
106.552704,51.1173,55.435406,52.026276
192.36818,137.21475,55.153427,28.670765
197.79488,144.22203,53.572845,27.085052
96.417625,43.38046,53.037167,55.00775
235.94472,183.49304,52.451675,22.230494
117.00893,64.635506,52.37342,44.760193
120.5607,172.85129,52.29059,43.37283
193.97398,143.01257,50.96141,26.272291
159.0721,108.45977,50.612328,31.817226
133.06802,82.87447,50.19355,37.72022
172.09006,122.29813,49.79193,28.93365
134.98586,85.298546,49.68731,36.809273
100.503334,51.958515,48.54482,48.3017
113.49509,65.2455,48.249588,42.512493
160.51962,206.74014,46.22052,28.79431
42.191162,88.04624,45.85508,108.68408
94.51507,52.956993,41.558075,43.969788
195.46585,154.30525,41.1606,21.057693
68.54907,27.656137,40.892937,59.654984
76.84243,36.02166,40.82077,53.122696
73.33745,112.67501,39.337563,53.639122
75.51915,36.565952,38.953197,51.58056
119.07418,80.1519,38.92228,32.687424
70.105064,31.263145,38.84192,55.405296
77.02106,38.464317,38.55674,50.059998
103.43779,65.002426,38.435364,37.15795
99.50669,137.93315,38.42646,38.616962
131.12614,92.86152,38.264626,29.18154
125.21457,87.738464,37.476105,29.929506
82.367004,45.036877,37.330128,45.3217
116.44564,153.64172,37.196083,31.942873
85.47156,48.383835,37.087723,43.391888
50.745396,87.14502,36.399624,71.729904
66.184975,102.43305,36.248077,54.767834
143.49207,107.93195,35.560112,24.781937
128.29478,92.84971,35.445076,27.627838
175.4806,140.05482,35.42578,20.18786
163.02702,127.71298,35.31404,21.661465
81.30951,116.34033,35.030823,43.083305
66.94436,32.520836,34.423523,51.421097
127.65836,93.449486,34.208878,26.797209
206.78911,173.38814,33.40097,16.152191
81.15564,47.810905,33.344734,41.08739
166.90228,133.63165,33.27063,19.934196
72.1347,104.982025,32.84733,45.536102
87.83515,55.089035,32.746117,37.281334
118.653915,150.35637,31.702454,26.718422
136.9591,105.85763,31.101479,22.708588
89.95686,58.918747,31.038116,34.50333
92.278076,61.644146,30.63393,33.19741
56.711945,26.179995,30.53195,53.836895
53.50152,84.00568,30.504158,57.0155
56.801064,87.04735,30.246284,53.249504
62.325516,32.27798,30.047535,48.210648
34.838272,5.175833,29.66244,85.14326
68.95225,39.634804,29.317444,42.518475
74.4141,45.231785,29.182316,39.21611
88.84149,59.689003,29.152489,32.814045
82.86703,53.882534,28.984493,34.97711
48.309013,77.2558,28.946785,59.920048
46.82555,75.42515,28.599598,61.076904
116.053665,87.64048,28.413185,24.4828
115.94954,87.61284,28.3367,24.43882
162.21362,133.91481,28.298813,17.445398
49.519577,77.75818,28.238602,57.025127
134.47676,106.25749,28.219269,20.984493
111.851944,83.6859,28.166046,25.181543
61.958878,34.195133,27.763744,44.809956
57.780785,30.101925,27.67886,47.903225
59.19442,86.6331,27.438683,46.353493
107.25834,79.83926,27.419083,25.56359
66.92602,94.33676,27.410744,40.956783
92.35709,119.754074,27.39698,29.664186
57.027935,29.829582,27.198353,47.693035
123.211044,96.17832,27.032722,21.940178
47.444317,74.01768,26.57336,56.009575
140.00563,166.34796,26.34233,18.815195
48.346653,22.157578,26.189075,54.169365
239.51308,213.42612,26.08696,10.8916645
113.29063,87.24692,26.043709,22.988405
54.78467,80.69725,25.912579,47.298958
47.501736,21.633175,25.86856,54.458134
109.907745,135.74554,25.8378,23.508623
44.345276,69.94512,25.599846,57.728462
53.690132,28.13807,25.552063,47.591732
67.55353,92.792534,25.239006,37.361492
134.40775,109.51419,24.893555,18.520924
74.57426,49.723194,24.851063,33.323914
40.387917,65.18279,24.794876,61.391815
109.237175,84.60043,24.636742,22.55344
41.373165,17.071852,24.301313,58.736897
102.746735,78.59898,24.14775,23.502209
50.365322,74.37232,24.007,47.665733
110.14025,86.23067,23.909584,21.708307
37.037457,60.86303,23.825573,64.32832
41.886295,65.546104,23.65981,56.4858
92.54542,68.942535,23.602882,25.504108
94.49405,70.95442,23.539627,24.911226
108.27259,84.76092,23.511673,21.715258
89.23717,65.788086,23.449081,26.27726
67.95197,91.252815,23.300842,34.29016
93.895004,70.595375,23.29963,24.814556
49.749493,26.450474,23.299019,46.832676
56.505093,33.234432,23.27066,41.183296
61.54341,84.67324,23.12983,37.58295
48.523964,25.45758,23.066383,47.536068
58.43755,81.025925,22.588375,38.65387
57.009506,34.641617,22.36789,39.23537
49.757137,72.0882,22.331066,44.880127
51.805077,74.01632,22.211243,42.874645
34.950066,56.783794,21.833729,62.471207
143.2115,121.40379,21.807709,15.227625
40.71752,18.955566,21.761955,53.44617
51.399475,30.07556,21.323915,41.48664
74.69826,53.505066,21.193192,28.371735
50.60226,71.70685,21.104588,41.706806
41.027943,61.921036,20.893093,50.924057
92.271454,112.99755,20.726097,22.46209
47.502747,27.27881,20.223936,42.574245
158.7956,138.78865,20.006943,12.59918
80.38924,60.41314,19.976097,24.849218
50.260914,70.168884,19.90797,39.60925
34.51808,54.30436,19.786278,57.321487
75.59486,95.12501,19.530151,25.83529
122.08755,102.562355,19.525192,15.99278
44.030777,63.348053,19.317276,43.87221
66.60304,85.8939,19.290855,28.963926
44.317966,25.128876,19.18909,43.29867
52.740513,71.826454,19.085941,36.18839
47.708908,66.759315,19.050407,39.930504
49.09535,30.230011,18.865337,38.425915
88.81053,69.98596,18.82457,21.196327
163.78673,145.03839,18.748337,11.446799
47.87012,29.33023,18.53989,38.729565
84.39567,102.829414,18.433746,21.842052
61.79671,80.18646,18.389751,29.758463
73.90581,55.5331,18.372707,24.859627
144.09903,125.73868,18.360352,12.741482
64.593155,82.84624,18.253082,28.25854
54.218647,36.102467,18.11618,33.413193
107.82382,89.74305,18.080772,16.76881
116.704185,134.69664,17.992455,15.417146
92.553474,110.47671,17.923233,19.365273
69.77825,51.937485,17.840767,25.567804
71.66016,53.858932,17.801224,24.841173
77.308464,95.06851,17.760048,22.972967
62.732643,80.48599,17.75335,28.300018
81.28661,98.712555,17.425941,21.437653
73.07643,55.7143,17.362133,23.758867
44.97125,62.300632,17.329384,38.534363
61.512005,78.797165,17.28516,28.100466
111.551834,94.54187,17.009964,15.248484
55.719128,38.71727,17.001858,30.513504
58.887672,41.99467,16.893002,28.686821
88.389656,71.54914,16.840515,19.052586
196.13225,179.32922,16.803024,8.567191
42.129196,58.89758,16.768383,39.802284
51.38851,68.08566,16.697151,32.491993
85.51735,102.16406,16.646713,19.46589
27.667309,11.043592,16.623716,60.084324
46.586956,63.08181,16.494854,35.406593
34.83169,18.337715,16.493977,47.353363
109.81957,126.17255,16.352974,14.890764
39.81459,56.14061,16.32602,41.005116
144.2066,127.89441,16.312195,11.311684
42.039482,57.990356,15.950874,37.942604
104.7807,88.906715,15.873985,15.149723
203.25284,187.39542,15.857422,7.8018208
72.522255,88.37532,15.8530655,21.859587
40.796124,56.552753,15.75663,38.62286
53.648186,37.93683,15.711357,29.285906
99.215256,114.91351,15.698257,15.822422
51.07029,66.69053,15.620239,30.585766
35.793537,51.201714,15.408176,43.04737
41.791847,26.386404,15.405443,36.862316
88.95557,104.35597,15.400406,17.31247
47.56054,62.870705,15.310165,32.190903
107.02977,91.77937,15.250397,14.248743
30.372284,45.583454,15.21117,50.082405
15.107535,30.29564,15.188106,100.53331
53.006504,68.1436,15.137096,28.557055
34.65411,49.7763,15.122189,43.637505
38.13765,53.252575,15.114925,39.632557
89.806496,74.72497,15.081528,16.79336
49.05849,33.992695,15.065796,30.709864
132.99966,147.94112,14.941452,11.234203
55.90355,41.081123,14.822426,26.514284
47.114487,61.931595,14.817108,31.449156
73.13263,58.52354,14.609089,19.976158
19.580008,34.17639,14.596384,74.547386
82.93382,68.40989,14.523933,17.512678
58.230747,72.59502,14.364269,24.667843
74.67223,88.96877,14.296539,19.145723
58.310467,44.185425,14.125042,24.223852
48.31988,34.244946,14.074936,29.128666
178.99509,164.9467,14.048386,7.848476
103.03828,117.04064,14.002365,13.589479
44.09828,57.813606,13.715324,31.10172
39.778217,53.394524,13.616306,34.23056
39.399117,25.821068,13.578049,34.462826
58.43559,72.00454,13.568951,23.220354
66.54579,79.99344,13.447647,20.208109
28.498117,15.165543,13.332575,46.784054
61.776333,48.508785,13.267548,21.476748
87.05463,73.80471,13.249916,15.220232
59.44956,46.292202,13.157356,22.131966
59.371357,46.2633,13.108055,22.07808
38.599716,25.498755,13.100962,33.940567
35.973064,49.02602,13.052956,36.28536
36.989925,23.953709,13.036217,35.242615
52.709354,65.46705,12.757694,24.203852
90.30993,77.61961,12.690315,14.05196
47.148445,34.491173,12.657272,26.84558
54.794342,67.39527,12.600929,22.99677
51.456074,63.990807,12.534733,24.360064
133.6916,146.14989,12.458282,9.318672
35.20348,22.824242,12.379238,35.164814
53.450157,65.806595,12.356438,23.117683
77.9215,65.6157,12.305801,15.792562
102.80969,115.10447,12.294777,11.958772
60.99678,48.784615,12.212166,20.021
47.558525,59.763535,12.205009,25.663137
59.300823,71.50062,12.199795,20.572725
20.272758,8.272548,12.000211,59.193775
30.330826,42.195408,11.864582,39.11724
90.86333,79.084236,11.779091,12.963526
75.411964,87.13393,11.721962,15.543901
31.681894,20.061941,11.619953,36.676952
33.29022,21.71795,11.572268,34.76177
35.415314,46.944828,11.529514,32.555164
98.70466,110.16941,11.464752,11.615209
38.41856,26.962269,11.456291,29.81968
37.972927,49.391113,11.418186,30.06928
50.014046,38.61478,11.399265,22.792128
46.266346,57.65383,11.3874855,24.61289
72.13149,60.747505,11.383987,15.7822695
58.769638,70.09995,11.330315,19.279198
29.48687,18.156868,11.330002,38.42389
37.258423,26.059967,11.198456,30.056173
54.19432,42.99648,11.197842,20.66239
71.3295,60.1703,11.159199,15.644578
31.917454,43.063904,11.14645,34.92274
75.792206,64.68526,11.106949,14.654473
34.63631,45.641876,11.005566,31.774647
39.43704,28.457607,10.979431,27.840405
24.89153,35.84574,10.954212,44.007793
46.584988,57.4934,10.908413,23.416155
112.32465,123.18141,10.856758,9.665517
78.94407,89.794464,10.850395,13.744409
56.869804,46.023937,10.845867,19.071398
60.85903,71.61725,10.758217,17.677273
40.063168,29.30996,10.753208,26.840633
50.56936,39.82342,10.745937,21.249899
60.801918,71.5461,10.744179,17.670788
73.336205,62.689445,10.646759,14.517739
32.698105,43.343895,10.64579,32.55782
38.7679,49.387844,10.619946,27.393658
28.824448,18.260773,10.563675,36.648315
70.41788,80.92109,10.503212,14.915547
36.877502,26.399172,10.478331,28.413881
56.081406,45.640785,10.44062,18.616901
100.60462,90.16669,10.437935,10.375204
116.963394,127.38002,10.416626,8.905886
38.692677,49.05505,10.362373,26.781225
30.979008,20.710997,10.268011,33.14506
25.910553,36.176334,10.265781,39.62008
99.84194,89.577736,10.264206,10.280456
33.97615,23.720167,10.255983,30.185833
23.093624,33.310223,10.2165985,44.23991
52.473106,62.68656,10.213455,19.46417
43.0306,53.15006,10.119457,23.516886
19.714827,9.628643,10.086184,51.160397
33.865154,23.78759,10.077564,29.757915
43.65426,53.69193,10.03767,22.993565
145.67722,135.69188,9.985336,6.8544254
33.586926,23.652576,9.934349,29.578026
43.730602,53.58084,9.850239,22.524818
25.369387,15.589888,9.779499,38.548424
56.58053,66.356926,9.776398,17.278732
26.443851,16.764381,9.67947,36.60386
20.845165,30.521603,9.676437,46.420536
61.8408,52.283257,9.557545,15.455079
38.50384,48.04704,9.543198,24.785053
41.781303,51.32374,9.542435,22.839006
30.849201,21.387796,9.461405,30.669855
41.683044,32.231995,9.45105,22.673607
40.883465,50.289272,9.4058075,23.006386
43.47525,34.108032,9.367218,21.546093
24.255552,33.62116,9.365606,38.612217
38.697807,47.964584,9.266777,23.946518
37.58979,28.354786,9.235004,24.567852
79.731186,88.951225,9.220039,11.563906
26.20958,35.427895,9.218315,35.17155
76.077354,66.87881,9.198547,12.091045
85.25263,76.13162,9.12101,10.698801
39.377422,30.326412,9.05101,22.98528
25.292751,34.341873,9.049122,35.77753
18.75893,27.750364,8.991434,47.931488
195.32716,204.31157,8.9844055,4.5996704
75.797,84.74623,8.949234,11.806845
31.292984,40.236553,8.943569,28.58011
19.265348,28.194038,8.92869,46.34585
109.71251,118.565346,8.852837,8.069122
31.316954,40.13961,8.822657,28.172142
33.904037,25.09698,8.807058,25.976429
35.00296,26.378668,8.624292,24.638752
47.412357,38.84756,8.564796,18.06448
86.86279,95.36158,8.498787,9.784151
21.33242,29.79363,8.46121,39.66362
146.1648,154.60605,8.441254,5.7751617
50.65934,59.027187,8.367847,16.517878
91.88462,83.52195,8.362671,9.101274
25.47867,33.767597,8.288927,32.53281
37.77917,29.518137,8.261034,21.866636
26.876987,35.133396,8.256409,30.71925
79.30634,87.54239,8.236046,10.385104
67.31071,75.53715,8.22644,12.221593
21.72168,29.904116,8.182436,37.669445
75.65514,83.82917,8.1740265,10.804323
23.735683,15.56349,8.172194,34.42999
72.76615,80.794235,8.028084,11.032717
32.28679,40.304024,8.017235,24.831318
27.587536,35.59647,8.008934,29.030989
53.558567,61.56656,8.007992,14.951841
70.584015,62.623306,7.9607086,11.278345
39.91031,47.771645,7.8613358,19.697506
94.81756,86.99308,7.824478,8.25214
33.681442,25.919931,7.761511,23.043879
21.502804,29.2554,7.752596,36.053883
118.37671,110.632835,7.7438736,6.5417204
27.919857,20.1761,7.7437572,27.735662
40.421505,48.164375,7.7428703,19.155325
97.3844,105.05103,7.6666336,7.8725476
42.270386,49.87056,7.600174,17.979902
61.44169,53.893265,7.548424,12.285509
104.193,96.64504,7.5479584,7.244209
25.325846,32.83949,7.5136433,29.667887
31.343054,38.85137,7.508318,23.955284
28.734867,21.226578,7.5082893,26.129541
35.3538,42.82584,7.4720383,21.135036
18.2065,10.7871475,7.4193516,40.751118
67.60531,74.95938,7.3540726,10.877951
147.43175,140.11908,7.312668,4.9600363
23.538094,30.847836,7.309742,31.054945
18.885168,26.146784,7.2616158,38.45142
27.022202,34.281242,7.259041,26.863247
66.28342,59.029335,7.2540817,10.944037
53.8267,46.6527,7.174,13.327958
84.43244,77.333046,7.0993958,8.408375
16.382301,23.454216,7.0719147,43.16802
50.217632,57.279667,7.0620346,14.06286
138.38132,145.42923,7.0479126,5.09311
43.05248,36.01251,7.0399704,16.352068
47.488216,40.449886,7.03833,14.821214
46.798466,39.767464,7.031002,15.024001
55.29927,62.329826,7.0305557,12.71365
52.918446,59.846226,6.92778,13.091428
65.06027,71.96017,6.8998947,10.605389
22.305794,15.465179,6.8406143,30.66743
36.46546,29.641693,6.8237686,18.712963
31.685108,24.865768,6.8193398,21.522223
30.164312,23.354685,6.8096275,22.575113
51.549282,58.330936,6.7816544,13.155671
32.109295,38.85217,6.742874,20.999758
20.914865,27.648958,6.7340927,32.19764
54.508194,61.238293,6.7300987,12.346949
48.25945,54.971664,6.7122154,13.908604
121.00683,114.35897,6.6478577,5.4937873
118.5026,125.1454,6.6427994,5.6056147
32.934162,39.53394,6.599777,20.039305
48.808838,42.218525,6.590313,13.502295
29.226479,35.72843,6.501953,22.24679
70.914406,64.46538,6.449028,9.094102
84.3027,90.72802,6.4253235,7.6217294
61.64494,68.05912,6.4141808,10.405041
23.01351,29.426195,6.4126854,27.864874
19.356388,25.755213,6.3988247,33.057945
98.16723,104.551025,6.3837967,6.502981
37.65139,31.274826,6.376564,16.935799
30.735643,24.369633,6.3660107,20.712145
42.88396,36.51935,6.3646126,14.8414755
19.939066,26.294136,6.35507,31.872458
30.98141,24.628109,6.3533,20.506815
113.10267,119.44641,6.3437424,5.6088357
52.604485,46.285233,6.319252,12.012762
32.195797,25.892673,6.3031235,19.577475
45.384987,39.10341,6.281578,13.840652
25.789658,19.51343,6.276228,24.336222
78.54172,72.27702,6.264694,7.9762635
42.089764,35.86118,6.2285843,14.798334
23.582794,29.770475,6.187681,26.238117
28.293339,34.475857,6.182518,21.851498
20.266588,14.116393,6.150195,30.346476
16.689571,22.830736,6.141165,36.796417
24.479708,30.604568,6.124861,25.020155
15.2348795,21.35164,6.116761,40.14972
41.789753,35.67466,6.115093,14.6329975
40.367996,34.277412,6.090584,15.087654
19.943642,26.027271,6.0836296,30.504107
32.36145,38.437492,6.076042,18.775557
19.203796,25.264532,6.0607357,31.560091
111.345795,105.393684,5.9521103,5.3456087
40.582207,34.638466,5.943741,14.646174
15.775521,21.706827,5.931306,37.598164
42.216145,48.12921,5.913067,14.006649
26.13562,32.021126,5.8855057,22.519096
22.67682,28.553173,5.8763523,25.913477
28.636944,34.51052,5.873577,20.510489
22.302134,28.160065,5.857931,26.266235
68.73166,74.57573,5.8440704,8.502734
19.059557,24.90035,5.8407936,30.644958
41.37907,35.545696,5.833374,14.097403
54.033775,59.82972,5.795944,10.726521
23.833588,29.592676,5.7590885,24.163752
30.202326,35.92201,5.7196827,18.937887
52.74128,47.038902,5.7023773,10.811981
23.711779,18.042746,5.669033,23.908089
11.134311,5.5149965,5.619314,50.46845
71.3374,65.740524,5.596878,7.845643
19.583338,25.169449,5.586111,28.524815
54.91583,60.500526,5.5846977,10.1695595
29.69027,35.22563,5.5353622,18.643692
209.15938,214.68744,5.528061,2.6429896
29.721537,35.235817,5.5142803,18.553146
36.95192,31.444511,5.507408,14.904255
33.78402,39.289032,5.5050125,16.294722
14.233281,19.694458,5.461177,38.369064
111.0574,105.60245,5.454956,4.9118347
43.169853,48.599358,5.4295044,12.577074
18.68462,24.113604,5.4289837,29.055897
29.18106,34.609562,5.428501,18.602823
54.756413,60.181034,5.4246216,9.906824
70.53437,75.93584,5.4014664,7.6579204
27.667454,22.270035,5.397419,19.508188
48.156666,42.7641,5.3925667,11.197965
45.127132,39.759884,5.3672485,11.893618
71.56914,76.89,5.320862,7.434576
44.340736,49.64123,5.300495,11.954007
55.82735,50.551456,5.275894,9.450376
35.107094,29.887255,5.219839,14.868331
28.686075,23.517008,5.1690674,18.01943
23.681107,18.516956,5.16415,21.807049
14.548836,19.700396,5.15156,35.408745
23.968472,18.826271,5.1422005,21.454018
46.327732,41.21476,5.1129723,11.036527
70.20354,65.141365,5.062172,7.2107077
87.05187,81.99357,5.058304,5.810678
42.987736,37.964046,5.0236893,11.686332
37.490658,32.494728,4.9959297,13.325799
42.669968,47.66193,4.9919624,11.699006
17.031244,22.009407,4.978163,29.22959
56.83941,51.87322,4.9661903,8.73723
14.6910095,19.63293,4.941921,33.639088
15.611325,20.549442,4.938117,31.631632
30.353764,35.24484,4.891075,16.113571
21.720276,26.61026,4.889984,22.513453
20.329357,15.45052,4.8788376,23.998976
15.292444,20.12892,4.8364754,31.626568
25.551456,30.350508,4.7990513,18.781908
24.743063,19.961105,4.7819576,19.326458
71.30545,76.01725,4.7117996,6.6079097
28.93918,33.635204,4.696024,16.227219
23.548456,28.159655,4.6111984,19.581743
86.10557,90.66025,4.55468,5.289646
22.9326,27.463799,4.5311985,19.758764
31.644869,36.150513,4.505644,14.23815
20.30861,15.808735,4.499876,22.157478
14.207766,18.641079,4.4333134,31.203451
20.645992,16.282547,4.3634453,21.134588
19.367352,23.71506,4.3477077,22.448645
25.967316,21.661528,4.305788,16.581568
69.22048,73.50139,4.2809067,6.1844506
14.216004,9.935188,4.280816,30.112654
14.291412,18.571186,4.2797737,29.94647
59.59539,63.873955,4.2785645,7.1793547
21.103785,25.366053,4.262268,20.1967
15.286826,11.025104,4.2617226,27.878399
14.908045,19.130447,4.2224026,28.32298
69.69869,73.90487,4.2061768,6.0348
33.180725,37.37569,4.1949654,12.642777
19.131521,23.322405,4.1908836,21.90565
36.97274,41.16109,4.1883507,11.328213
23.131422,27.310942,4.1795197,18.06858
35.523376,31.361885,4.1614914,11.714797
21.09562,16.938732,4.156887,19.704979
31.124971,35.27339,4.1484203,13.328271
14.818838,18.96587,4.147032,27.984865
9.983136,5.842536,4.1406,41.47595
192.72255,188.59138,4.1311646,2.1435814
30.631002,26.514732,4.11627,13.438249
11.293127,7.1863136,4.1068134,36.3656
50.070076,54.164005,4.0939293,8.176399
12.730472,16.772816,4.042344,31.753294
18.20157,22.207134,4.0055637,22.006693
18.233519,22.191923,3.9584045,21.709494
20.481724,16.533522,3.9482021,19.276709
14.796014,10.868787,3.927227,26.542467
9.444355,5.542675,3.90168,41.312298
43.002983,46.900574,3.8975906,9.063536
37.42079,41.309437,3.8886452,10.391669
12.75367,16.62966,3.87599,30.391174
8.450369,4.578722,3.871647,45.816303
13.59072,17.455746,3.8650255,28.438711
92.65568,88.79643,3.8592453,4.1651473
25.471867,21.626463,3.8454037,15.09667
25.875393,29.654612,3.7792187,14.605454
25.321026,29.084692,3.7636662,14.863798
15.537899,19.300013,3.7621136,24.2125
17.305023,21.056381,3.751358,21.677856
18.393068,22.138212,3.745144,20.361715
11.409313,7.6756964,3.7336168,32.724293
22.772062,19.048391,3.723671,16.351927
45.47905,49.18334,3.7042885,8.145043
18.551277,22.235735,3.6844578,19.860939
24.027788,20.347416,3.6803722,15.31715
29.883368,26.215645,3.6677227,12.2734585
34.86174,38.527042,3.6653023,10.513824
51.71252,55.36175,3.649231,7.0567646
62.761616,66.40834,3.6467247,5.810438
20.00573,23.64422,3.6384907,18.187243
51.460655,55.057297,3.5966415,6.9891095
98.43436,94.85948,3.5748749,3.6317348
19.735092,23.296503,3.561411,18.046082
13.208893,9.6475115,3.5613813,26.961996
74.62135,78.1687,3.547348,4.7537975
14.267454,17.802471,3.535017,24.776789
33.754208,37.27861,3.5244026,10.441372
20.523392,17.02148,3.5019112,17.063023
10.886594,7.4005833,3.4860106,32.02113
27.75917,31.230778,3.4716072,12.506163
20.166275,23.589228,3.4229527,16.973648
106.796646,110.19131,3.394661,3.1786213
78.04598,81.435165,3.389183,4.3425465
10.469977,7.1008854,3.369092,32.1786
20.89076,24.257385,3.3666248,16.115377
27.3667,30.703093,3.3363934,12.191435
32.068317,28.79134,3.2769775,10.218739
61.63749,64.90752,3.2700272,5.305257
32.39763,29.149992,3.2476368,10.024303
11.623986,14.861969,3.2379827,27.856045
14.077287,17.297445,3.2201586,22.874853
13.350149,16.550505,3.2003555,23.972433
8.588173,11.779481,3.191308,37.159336
73.34767,76.53559,3.1879196,4.3463135
8.990533,5.827498,3.163035,35.181843
21.769133,24.92743,3.1582966,14.5081415
9.205951,6.0830903,3.1228604,33.92219
13.074034,16.194145,3.1201115,23.864948
15.407687,18.500175,3.0924883,20.071075
10.687107,7.596097,3.09101,28.922796
94.36767,97.44829,3.0806198,3.2644866
18.533548,21.609488,3.0759392,16.596601
26.31791,29.383266,3.0653572,11.647419
9.371202,6.3261504,3.045052,32.493717
47.01135,43.972996,3.038353,6.4630203
20.421879,23.452822,3.030943,14.841646
19.752766,16.726612,3.0261536,15.320151
133.61333,136.62411,3.010788,2.253359
34.290165,31.279533,3.0106316,8.779869
18.218006,21.19071,2.972704,16.317394
19.306833,22.269953,2.9631195,15.347517
7.8159914,10.776682,2.9606905,37.87991
8.802932,5.88461,2.9183216,33.1517
11.514858,14.430095,2.9152365,25.317173
17.216387,20.131313,2.9149265,16.931116
17.574354,20.447094,2.8727398,16.346205
21.158852,24.029942,2.87109,13.569215
16.080238,18.949762,2.869524,17.845034
8.344132,11.212788,2.8686552,34.37931
12.648596,15.489647,2.841051,22.461395
