K,T1,T2,Kp,Ki,Kd,ISE,SSE,RiseTime,SettlingTime,Overshoot,SystemType,SystemCategory,wc,PhaseMargin,DesignFocus
8.24187156712917,3.85892791674422,9.23738572702951,0.209483750617031,0.0262923280412924,0.417264702688738,3.80918588732048,4.44089209850063e-16,10.4644713731472,34.9917639278953,8.13382687187816,PT2_Medium,Medium,0.149235951612695,25.5334775878006,balanced
8.60411411491656,119.338384895837,108.103493390959,0.256587214524289,0.00167464229645551,9.55212022587879,55.0062984416774,2.66019428707409e-10,154.481893645682,515.354223979946,8.25687684235217,PT2_VerySlow,VerySlow,0.01,48.2220358131872,disturbance-rejection
82.2111210586978,8.37895654445044,0,0.0579937736199012,0.014760083462703,0,1.55111128019869,2.22044604925031e-16,2.62128878991152,13.1600280325727,7.40593148666673,PT1_HighGain,HighGain,0.605575862112702,50.6552237674553,reference-tracking
85.4691166935024,9.71846486803426,0,0.0577740443099969,0.0141497779617276,0,1.58158021669397,0,2.86373811600864,14.3206599577044,8.17752091229529,PT1_HighGain,HighGain,0.547091551447967,25.1508635342462,reference-tracking
26.6084426396931,5.00385314130677,1.18927343910664,0.0822730868207194,0.0223189266279854,0.0660766789462883,1.78971596427028,0,4.46498564708519,14.9731436208394,7.6962565066556,PT2_HighGain,HighGain,0.380903640411518,52.8520708950849,balanced
3.52180991079387,0.264784483268522,0,0.184580449450308,1.39079161688325,0.00328338273462084,1.37847343058271,0,2.50708043528635,2.94004129274757,0.00908465063247377,PT1_VeryFast,VeryFast,3.77191341397822,34.0491124255924,reference-tracking
4.99491731158358,0.201959828627634,0.0458932461592561,0.477628918923996,3.15870439281231,0.0180556136173757,1.5015015015015,4.44089209850063e-16,2.40240240867372,2.94294295062531,0,PT2_VeryFast,VeryFast,10,47.5601960737003,disturbance-rejection
2.30049245074655,0.148057061721934,0,0.462087649224174,6.24208482491591,0,1.5015015015015,0,2.4024024014356,2.94294294175861,4.02430977430868e-08,PT1_VeryFast,VeryFast,10,27.2409952007211,reference-tracking
2.05862329474995,84.1472892802066,0,3.85321980264794,0.134939297572308,0,5.05294028064663,1.11022302462516e-16,15.9162226112006,87.75311420197,9.6250450896485,PT1_VerySlow,VerySlow,0.0992538670682287,58.7099084848466,disturbance-rejection
10.2291584878338,8.31227674767312,0,0.481529377530138,0.134021843351005,0,1.54364584899045,0,2.54607993480534,12.3286979548058,8.52896388610838,PT1_Medium,Medium,0.635610773960663,25.9002699359907,reference-tracking
3.81197255900201,0.433375512579589,0,1.04069217350958,5.27516391116341,0,1.5015015015015,1.11022302462516e-16,2.40240248228795,2.94294304080274,1.11022302462516e-13,PT1_VeryFast,VeryFast,10,43.9485044814586,reference-tracking
2.08084879114967,1.54193285082774,0.0654686118949174,1.59302020763937,2.09005491992304,0.107567942463356,1.50273657997306,2.22044604925031e-16,2.35465996132383,3.04301258380678,2.02757263735571,PT2_Fast,Fast,2.22980295498961,27.7496842172393,balanced
1.98639845797802,0.146854050620868,0,0.53217176867048,7.18881218107416,0,1.5015015015015,6.66133814775094e-16,2.40240240163082,2.94294294199776,3.21169313366454e-08,PT1_Fast,Fast,10,30.0552997168959,balanced
13.1176405687163,4.29892619510863,0,0.205113415448049,0.0901171712137954,0,1.51899041008983,1.11022302462516e-16,2.4738769854886,9.671513834916,6.60807772202694,PT1_Medium,Medium,0.701047827005676,25.4817288761973,disturbance-rejection
7.15762760895088,27.9366043466281,0,1.28972596648523,0.170779495439805,0.289665509812972,1.69547848927247,1.11022302462516e-16,4.9800728707766,24.8676472869365,11.1799335308734,PT1_Slow,Slow,0.343883553703674,28.5656986105255,disturbance-rejection
6.50308611479771,9.86605894184583,1.86138831693891,0.394982609770411,0.0583946289713598,0.667917858068597,2.4105712807596,1.11022302462516e-16,7.29625538566876,27.2498735426611,7.26481939841901,PT2_Medium,Medium,0.226739206790112,52.7520997306497,reference-tracking
13.8286816291092,1.80270754123848,0,0.0282592597719418,0.0363816520382072,0.00548755841281913,1.63950871009728,0,4.605102910819,10.8145221003092,3.59769733507456,PT1_Medium,Medium,0.413711355976249,29.0367843953814,balanced
6.31886041135628,186.415085497926,148.518972940602,1.549270577317,0.0062333700046306,78.6374548198951,23.9119918882964,9.23079390702242e-11,74.9717450888857,317.889703476103,9.0492049229594,PT2_VerySlow,VerySlow,0.0207016871489853,58.8964570634555,disturbance-rejection
5.0399777361777,3.76334686532469,0,1.64152651993337,1.29394857271603,0,1.50795006669964,2.22044604925031e-16,2.29603062510839,4.74796705245983,4.63285533436595,PT1_Medium,Medium,2.30782800843751,31.2522939740341,disturbance-rejection
5.07220399328547,25.1840620495632,0,0.47736496245789,0.0407209476802801,0,4.53226766448885,3.33066907387547e-16,13.6377513968322,55.8751817157537,8.90668865964837,PT1_VerySlow,VerySlow,0.113519051982345,35.3436943912706,reference-tracking
6.13969862289532,7.34493318898595,0,0.527945910760095,0.134579604497863,0,1.62441119082658,0,3.72879962444806,14.6516007563742,6.38244324044206,PT1_Medium,Medium,0.480631268194584,59.3261889998208,reference-tracking
2.62072127311015,52.6499267860008,151.925876741847,0.726542931209985,0.00586248960420108,22.5102587181104,51.5558364338025,1.23533250295793e-09,152.290332875088,526.661395280691,7.93798269871531,PT2_VerySlow,VerySlow,0.0102522715117485,36.1971285640115,balanced
6.53808195133507,1.73476670012098,7.22943562967022,0.398358158426097,0.0757848937806434,0.508395333382951,2.03190231146749,2.22044604925031e-16,5.29495508843336,20.1495704856705,7.89720090403696,PT2_Medium,Medium,0.299400492370134,40.6143193692277,disturbance-rejection
6.56317896760702,0.619963771840255,0.849832092826971,1.10697921659073,1.18501576021349,0.258520398442436,1.50151784051615,0,2.40801927112934,2.94982360713344,0,PT2_Fast,Fast,3.74414938840883,28.0907240341454,balanced
3.14766981602745,175.903384077475,40.2107728165148,1.91220120942001,0.0159354602148697,49.8396630208468,19.8371823657497,8.88178419700125e-16,63.6278101576131,291.234959551293,8.71621641919937,PT2_VerySlow,VerySlow,0.0247382435666735,46.854845729319,reference-tracking
0.849230356421235,0.0331074374421769,0.0689246704568534,0.797150007581281,13.923917358738,0.0114092916205808,1.5015015015015,2.22044604925031e-16,2.40240240240167,2.94294294294204,3.06421554796543e-11,PT2_VeryFast,VeryFast,10,37.0579541218686,balanced
14.1149929061995,9.71882957347589,3.34460350194726,0.039103719614771,0.00593113117423248,0.0644523296986641,8.55826028388417,2.22044604925031e-16,21.9508502893443,60.9904049046311,4.63949546787452,PT2_Medium,Medium,0.0707745712013245,59.2299566485076,balanced
7.33166871249642,29.2278950685538,0,0.22272631621579,0.0141044377206054,0,7.47072892786349,4.44089209850063e-16,23.7035197647405,85.4225489004834,6.58308522099598,PT1_Slow,Slow,0.0681574934328313,27.0136124738103,reference-tracking
11.9083529305959,25.2155479357526,0,0.395924375299336,0.0381695973426186,0,2.67613257282868,1.11022302462516e-16,7.75837550749471,37.2890962248929,9.28036918580892,PT1_Slow,Slow,0.203134290646287,56.7609911548243,reference-tracking
96.2524341961521,0.683265065723447,1.06889504182048,0.023013105337106,0.0199181294082123,0.00574071022588931,1.51552480645498,1.11022302462516e-16,2.24902567230741,4.99827678169456,6.81969672394325,PT2_HighGain,HighGain,1.32049601060824,37.5344158778268,disturbance-rejection
7.88915859212265,1.3213673351986,0,0.464704898135131,0.770767360289427,0,1.50151725994509,0,2.39691167622474,2.9362168033753,0.229075031513548,PT1_Fast,Fast,3.06304186934729,56.8142060006139,reference-tracking
12.3770765336569,25.2826850631319,0,0.310832954247418,0.029224895786589,0,3.1201627488526,1.11022302462516e-16,9.19035753164062,41.8718531545952,9.57695144156616,PT1_Slow,Slow,0.169464099096488,31.9893675122251,disturbance-rejection
11.0520711034581,7.95021149214584,0,0.274662578169021,0.0712225400022906,0,1.68949050060698,0,4.03871561267281,16.0520571088154,8.01948741291067,PT1_Slow,Slow,0.428271510443002,33.91583065005,disturbance-rejection
15.6168513526566,15.302575210434,5.7376674172872,0.0316783686056651,0.00297381527802372,0.0843629263838546,15.0143997397572,4.44089209850063e-16,38.6968379137984,101.958908038399,3.71290090408289,PT2_Slow,Slow,0.0402899297326529,50.9122917281409,disturbance-rejection
6.77382778677477,3.17541767692718,5.77565899866072,1.35114219586306,0.242376411153741,1.88300629664377,1.52451399467396,2.22044604925031e-16,2.35738758066291,9.75829621498019,8.13791401623292,PT2_Medium,Medium,0.765183730572465,31.4667152816245,reference-tracking
1.91541280714106,1.17063055925102,0,0.353197625411693,0.628266606917982,0,1.5079266878813,0,2.29767008030654,5.03090456441849,4.55819671385935,PT1_Fast,Fast,0.921402091079002,36.6409028757556,reference-tracking
1.80665384823505,0.0805081900990261,0,0.222602785086857,6.74832060883788,0,1.5015015015015,2.22044604925031e-16,2.40240240241204,2.94294294295474,0,PT1_VeryFast,VeryFast,10,46.9065250884653,disturbance-rejection
7.66189685608681,46.6952443231116,0,0.0856345160669785,0.00372690639096606,0.263731124824979,24.1032415231427,1.11022302462516e-15,76.8258761303857,223.209116971906,5.3499664512888,PT1_VerySlow,VerySlow,0.0217863755921407,40.0152961815307,reference-tracking
3.47901964873899,0.478083557024346,0,1.27902933782792,5.78881283007686,0,1.50150150150151,2.22044604925031e-16,2.40240230390074,2.94294282227841,4.10013176743718e-06,PT1_VeryFast,VeryFast,10,40.0142806906767,balanced
95.5746654863272,5.58828569696795,1.53939623197606,0.0756597197316478,0.0174848419198765,0.0602093611633611,1.52155771549714,0,2.27802280430759,8.4149594471147,5.99223437393657,PT2_HighGain,HighGain,0.833623663092806,52.0494991895437,disturbance-rejection
14.7991995980621,3.41494627369131,9.57840593655983,0.421228623271288,0.0558297703052617,0.769666879927296,1.74356731037162,2.22044604925031e-16,4.14277334529339,17.1139657967541,9.84214894250399,PT2_Medium,Medium,0.40046802094037,34.8231687152747,reference-tracking
98.251869025643,7.66028821350508,0.920832763275064,0.0259273929831703,0.00533659912019491,0.0226529840632258,1.95675078696108,2.22044604925031e-16,5.18153647142139,19.8898642129637,7.25844319748128,PT2_HighGain,HighGain,0.31536099292761,47.2848210156765,disturbance-rejection
6.87219255089248,53.4479556241644,52.2093063753744,1.08595848199406,0.0140881501137287,17.9553810159197,9.52652798048467,0,29.1192182035612,118.161579740578,9.25548396338081,PT2_VerySlow,VerySlow,0.0529426039546397,43.6912971466459,reference-tracking
5.82026668637106,43.3291308650963,0,0.771667462679578,0.0383887743168655,0,4.50789212255301,0,14.5290841265096,68.7174461182161,7.87648064163669,PT1_VerySlow,VerySlow,0.111187892098926,30.9134735368828,balanced
19.915948422422,29.9311472848364,0,0.282474094607396,0.0229040506500626,0,2.70265409811195,2.22044604925031e-16,7.98231771213806,40.3962871271477,8.59580562813311,PT1_Slow,Slow,0.200038881995158,40.7307732546524,disturbance-rejection
2.36036739690946,0.173373490973716,0,0.57543495696437,6.22802633592462,0,1.5015015015015,0,2.40240240568607,2.94294294696543,0,PT1_VeryFast,VeryFast,10,54.0557709297145,balanced
1.37606361727978,0.988336397203298,0.911879872245421,6.63199832944649,5.03222853574174,2.18508566976768,1.50150161037015,1.11022302462516e-16,2.40285926813418,2.94350260346437,2.22044604925031e-14,PT2_Fast,Fast,3.61612152011721,57.6249253824627,reference-tracking
0.52395026022606,0.384079838698638,0,6.60821325131697,37.0268642594274,0,1.5015015015015,2.22044604925031e-16,2.40240247716358,2.94294303452538,0,PT1_VeryFast,VeryFast,10,28.4281721968734,disturbance-rejection
7.78930894365103,8.26167270724963,6.9808762395649,1.51645405508757,0.154552795782965,3.7198176997407,1.58571840347058,0,2.88904067508644,14.3118591406741,8.42554031269172,PT2_Medium,Medium,0.541191687965443,46.7024260264401,balanced
19.6206708267471,12.5642720568646,0,0.00451393340183715,0.00220306547192951,0.00231218670255582,16.3864801440799,0,38.2589859536,97.6609499570109,3.25418517085045,PT1_Slow,Slow,0.0388974994140458,45.8594420932328,reference-tracking
9.64724876644237,29.6474594270143,0,0.186944253431615,0.0125076307751793,0,6.85702152113771,3.33066907387547e-16,21.2263430253612,79.9274391994668,7.71114481924418,PT1_VerySlow,VerySlow,0.0744869397462354,53.8707018570363,reference-tracking
1.30746814430385,0.119735626600251,0,0.602319892070195,10.2997267159311,0,1.5015015015015,1.11022302462516e-16,2.40240240201473,2.94294294246804,1.61368474138612e-08,PT1_VeryFast,VeryFast,10,56.3418762552393,balanced
87.8266522231172,1.9900100634613,0,0.0917483202531364,0.130875581588393,0,1.50152091651912,0,2.39630936736505,2.93547897502218,0.254267463138702,PT1_HighGain,HighGain,4.24231757333376,45.7329988056227,balanced
3.82858748429558,43.1613013053908,0,2.01000837698842,0.135896261808239,0,2.85687492200563,0,8.29018907151948,45.9441028020017,9.6691808704815,PT1_VerySlow,VerySlow,0.188047858094416,39.7633842978653,disturbance-rejection
60.4535941384755,4.61120905333146,1.34184894481938,0.0860054772915964,0.0237250821106532,0.0779443258579271,1.51486341738452,0,2.39935764216759,9.23916276693216,6.30905177294656,PT2_HighGain,HighGain,0.794235349989262,54.7475266557236,reference-tracking
4.5484147076019,0.373923928163457,0.0144070459955562,0.752602121095192,3.6366305685633,0.0130278293940774,1.50150150150152,2.22044604925031e-16,2.40240257105461,2.9429431495419,8.21565038222616e-13,PT2_VeryFast,VeryFast,9.26881108119665,41.1360329620134,reference-tracking
18.8142619821925,19.8231280285953,0,0.131087424059676,0.0135503157207569,0,3.61145306700893,1.11022302462516e-16,10.8740127051255,44.4107822010477,8.18606457632636,PT1_Slow,Slow,0.144438552676211,50.7764159739593,reference-tracking
7.26213524109408,1.3661039925391,0,0.096129873131816,0.15511049934056,0,1.50720897386261,2.22044604925031e-16,2.31203754031894,5.86006387052438,3.90845133383926,PT1_Fast,Fast,0.835806642522819,32.4039218103282,balanced
3.9423612138869,60.7843195156842,195.830824467874,0.634612443088562,0.00402660747956061,25.004482990156,50.3045682208823,6.20930129535679e-09,158.39792390206,580.514720447753,7.65416477791525,PT2_VerySlow,VerySlow,0.01,35.3205676827339,balanced
4.51660101517674,0.117901424861796,0,0.181121223568082,2.90443510132306,0,1.5015015015015,2.22044604925031e-16,2.4024024022138,2.94294294271191,7.85038700712448e-09,PT1_VeryFast,VeryFast,10,28.1994014650183,balanced
8.34517495401304,12.4873099624253,6.72382820246224,0.562932604584913,0.044075710213405,1.79743625100098,2.62134169200535,0,7.51772114466016,29.576108136419,8.14618988680702,PT2_Slow,Slow,0.211569350699099,34.9525442092419,reference-tracking
1.2248952511713,1.00469403013612,0,3.78332861824193,9.62855993952657,0,1.50150173474343,1.11022302462516e-16,2.40307212079064,2.94376334796853,0,PT1_Medium,Medium,5.0651640982604,33.1580475577454,reference-tracking
