K,T1,T2,L,Kp,Ki,Kd,ISE,SSE,RiseTime,SettlingTime,Overshoot,SystemType,SystemCategory,wc,PhaseMargin,DesignFocus
5.45634762506369,6.82611369688987,0,0.661765186203884,1.26903104789455,0.244417192247979,0.100595891499451,0.915579610990017,2.25767356876183e-06,0.974248709352463,5.3478026422547,10.5375043014659,PT1_HighGain,HighGain,1.01,40.8353565541592,balanced
7.78844394900516,4.13484272154092,0,2.39648590227001,0.426500929248287,0.0401293844301556,0.385302210157941,3.10761197031061,0.00225188236842966,0.891167439560465,23.8052890098611,0,PT1_HighGain,HighGain,1.01,41.9264376315313,disturbance-rejection
3.61534619539556,3.20521631597304,0,0.790268628404385,0.899818228058794,0.0934561793641872,0.35097245568045,1.02489108027792,0.00233347232073022,7.06353235276228,24.5690949976898,0,PT1_LowGain,LowGain,1.01,79.8846906773493,balanced
3.01574395881451,3.90466492294938,0,3.30356109189829,0.993994562088154,0.0879939747007251,0.989384712964715,5.2186492146166,0.00344304953555863,0.518701207351281,26.3353158929666,13.5178359641702,PT1_HighGain,HighGain,1.01,28.6481250390106,disturbance-rejection
8.07890903210343,1.69674043671755,1.01038246633766,0.397790428329057,0.340403604088055,0.131887860424105,0.213624191907199,0.742447250609408,1.11022302462516e-15,1.18712102233079,2.06834630979924,1.57874993971372,PT2_VeryHighGain,VeryHighGain,1.01,66.0151763119279,balanced
8.61391364718023,2.99807496342161,4.16558302423307,0.824262989395408,0.616251816667118,0.062297291108245,1.52400808602439,1.1750967220561,6.64195797746014e-05,0.917782144195133,13.6752598411081,8.61212848538864,PT2_VeryHighGain,VeryHighGain,1.01,28.0140101043118,reference-tracking
3.20126282936702,0.754501393853286,0,0.107826003580805,1.75152944722866,1.29495754728837,0.0279294359705088,0.136569897543912,1.33226762955019e-15,0.149760498471013,2.03785988883451,2.49665417752531,PT1_VeryHighGain,VeryHighGain,7.31330581354175,53.2853603713166,disturbance-rejection
3.78533679937604,4.23917396237066,0,0.163176668561153,1.11922861733751,0.313729749420117,0,0.57655355968245,3.04103022763513e-08,1.65193950354772,2.70783702519928,1.59991816563296,PT1_VeryHighGain,VeryHighGain,1.01,78.2136454752791,disturbance-rejection
3.38169545837751,1.18132058838604,0,0.21084410690338,0.558964283102342,0.319233884234342,0,0.477649135908157,1.35722544314376e-11,1.55912199833179,5.18261528110328,0,PT1_VeryHighGain,VeryHighGain,1.48995663928286,80.7769321303572,disturbance-rejection
1.90408934779721,6.17101340062456,0,0.0381175226881101,3.11339001353135,1.15040224496461,0,0.500566817239707,1.791899961745e-13,1.55692257225918,8.19416486173427,8.0842911404202,PT1_HighGain,HighGain,1.01,39.2185224456523,reference-tracking
4.81807731415666,4.7828124108646,1.01141906601294,2.03853434269239,0.334251548536132,0.0195322166816421,1.42999767409668,4.37734220625215,0.0446900678490085,0.66725487990363,42.6657244890033,25.3175520275108,PT2_VeryHighGain,VeryHighGain,1.01,41.2209503732767,balanced
1.84085332361781,1.75511024817181,15.3900893759527,2.32798457328727,0.602617630522536,0.00532617703474973,17.0454345700161,11.3493842730932,0.402590126182684,0.434497695366171,37.602087430284,133.615739185506,PT2_VeryLowGain,VeryLowGain,1.01,69.7956178909625,balanced
2.6377609151451,7.70081929201489,43.7068912995753,1.90544292369593,4.59351491487137,0.0405993326600047,129.930579462037,6.91891149462623,0.0262643216582037,0.656373018664935,48.7242692879622,97.4514474602585,PT2_VeryLowGain,VeryLowGain,1.01,81.5009710698963,balanced
