K,T1,T2,Kp,Ki,Kd,ISE,SSE,RiseTime,SettlingTime,Overshoot
0.654856318412042,0.571733310397128,0.767672032194762,3.15830530432338,3.290282758792,0.676399101161553,0.384821647021903,1.11022302462516e-16,1.01822053239742,3.12461425073043,6.26142651675268
0.260323353607027,0.501176263362105,0.784456455113908,8.0912303443283,8.91410563939395,1.63823032417158,0.367181979373364,0,0.932133870943628,2.97561685022759,6.39699950493404
0.7877416094361,0.458362629542581,0.224707318274989,2.77314028184268,5.98405448537726,0.28673401963029,0.259598659244125,0,0.483682438097055,1.61887123109095,6.96468140659126
0.102981736225521,0.401563533782938,1.04208914361435,20.8477468338072,21.3220551090645,5.09599738185825,0.379905025774588,2.22044604925031e-16,1.09117091526239,3.58160445528231,5.44940878586746
0.391274825431386,0.427348081304273,0.631095241176653,4.87712027923127,6.70139123166541,0.857324417611278,0.336856446980827,1.11022302462516e-16,0.849171755666756,2.65987097741235,5.9474930116596
0.623659603044476,0.672696921276091,0.978878116740307,3.05557370185435,2.68694373507081,0.839286405201754,0.476642151951092,1.11022302462516e-16,1.30395649665531,4.11803825488088,6.4114778937107
0.86703977007114,0.679265335550864,0.531744631883447,2.37635761627842,2.7284353599125,0.461791307766133,0.358097637201534,0,0.897526284606628,2.83241099951169,5.93992215228794
0.910698695213422,1.04556284461099,0.188885386792084,2.0166214045015,2.69413730076081,0.31757392061766,0.359951203584999,1.11022302462516e-16,0.995492709784634,3.4242820073365,6.25828987559389
0.320954405308182,0.713324108283844,0.186051684349624,5.65142061148696,9.86584925135679,0.783981347487757,0.302982521032498,1.11022302462516e-16,0.788008155967132,2.50035107009449,5.77457588577475
1.09555996407684,0.362989634105619,0.703052842455881,1.80348841876938,2.46283232886193,0.286784134651558,0.331060173349282,3.33066907387547e-16,0.833210357255608,2.59552079294503,6.15612192394905
1.29940225422306,1.06702318005108,0.557556086640557,1.51768688055378,1.35741785049788,0.368480114755916,0.458132806326989,2.22044604925031e-16,1.25059409152016,3.93178560416411,6.47482395100276
0.11766880239099,0.293654053726328,0.682529636790681,17.8269743573174,26.345011287251,3.01576085194395,0.301872790290784,0,0.78589019734386,2.43236178465978,5.3090496134049
0.182433392435301,0.993594999623603,1.0445943210574,11.222669950174,7.82996946990104,3.91036028465203,0.548127082807499,0,1.5438000222484,4.85379469282968,6.51225556085675
1.01937376396823,0.983303603245039,0.115235820970227,1.76286522988052,2.75941647089336,0.190083204263184,0.333201552516002,2.22044604925031e-16,0.875728298927671,3.08762806867397,6.50772934327473
0.666177213718784,0.262336957799172,0.43921073792869,3.18884127841625,6.49298319278526,0.349337058952824,0.263404814092849,2.22044604925031e-16,0.549469176765801,1.67508739224453,6.53903272055651
0.834272087544071,0.696556558941749,0.807622884087181,2.68060793472268,2.46005274010829,0.647263108916189,0.402949275711641,1.11022302462516e-16,1.08636515915789,3.33917903434793,6.35713698005735
1.37885292767621,0.581006232859934,0.600100658179367,1.48429610277481,1.78670984559068,0.299759497112473,0.351615400735658,1.11022302462516e-16,0.885514220359784,2.8321561173769,6.20022251009051
1.3690908550324,0.834735109188796,0.966296420291291,1.63331342135597,1.25178750561802,0.472245695096284,0.467480477395102,0,1.275872246367,3.97449158904546,6.5234545350529
0.645653811936129,0.996441290582449,0.559258473340142,3.02210826995318,2.79280400668823,0.710138129262527,0.446800206854456,0,1.21988821595343,3.78087415796857,6.30076679979126
1.31410840390103,0.677118373993912,0.539072960784121,1.71088146569405,1.95010169632061,0.332584485624735,0.342437704968887,0,0.86018640282261,2.71340676794364,5.83123100204497
