K,T1,T2,L,Kp,Ki,Kd,ISE,SSE,RiseTime,SettlingTime,Overshoot,SystemType,SystemCategory,wc,PhaseMargin,DesignFocus,w0,zeta,Tchar,Family
2.18203468195453,NaN,NaN,0,144.184846707087,10.7680243517929,482.66212400617,0.518395025993576,0.00025176660087467,1.47106572945985,10.9661128549767,14.4980566330736,PT2osc_z0.89,PT2osc,1.01,56.5090218808752,disturbance-rejection,0.0306426878197068,0.889499940582714,32.6342129608123,PT2_osc
8.97969142610272,1.99651299471421,2.99278822880312,4.07631852920704,0.0279260268124663,0.000246821458826869,0.789905968100628,41.6203411039982,0.820116603663068,0.125115568295052,49.9911114486664,791.213295915624,PT2_VeryHighGain,VeryHighGain,1.01,87.3116538038126,reference-tracking,NaN,NaN,4.98930122351733,PT1PT2_existing
0.313114777694933,12.3020967894783,0,1.7819944882369,1.40701815935855,0.0124357924964014,39.7984306456061,6.65481446341911,0.0306817844465428,0.680595347067897,48.6687302175904,94.6589466560764,IT1,IT1,1.01,74.7643281857363,disturbance-rejection,NaN,NaN,12.3020967894783,IT1
3.6458557395986,5.89588972519477,0,0.801409554326576,2.17277171244384,0.301000562174661,0.380350140411556,0.899318502053646,2.21067671483111e-05,0.673820517170314,4.39264596061442,13.2982065317055,PT1_LowGain,LowGain,1.34464517641966,29.1662652799237,disturbance-rejection,NaN,NaN,5.89588972519477,PT1PT2_existing
0.997958269169875,NaN,NaN,0,0.558855044477857,1.10590808724328,0,1.24919562112502,1.33226762955019e-15,0.659235503875164,2.75044142392579,4.75480154694239,P_delay,P,1.32964578678487,33.3853710459122,reference-tracking,NaN,NaN,1.18722425775853,P
5.61902859961517,NaN,NaN,0,292.006212273812,21.631291181851,776.723097998419,0.5447298488857,0.000287544414935725,1.34431520894764,8.94531725137527,19.4076801864393,PT2osc_z0.77,PT2osc,1.01,27.7612068817327,reference-tracking,0.0149066185513402,0.771880550044864,67.0842952448189,PT2_osc
0.371128926955034,NaN,NaN,0,9.50097948161253,5.16374529048982,4.37030711392136,0.313926168204042,6.66133814775094e-16,1.08935741133902,2.74051193811502,2.5544632515947,PT2osc_z0.89,PT2osc,1.61675943545468,78.1725461239869,balanced,0.913967272059995,0.89225448250627,1.09413108168096,PT2_osc
2.62635962878592,NaN,NaN,0,4.19252097965254,0.910029983951938,4.82875083096027,0.275662114697084,5.50682288658066e-09,0.999338771769552,3.87761547725285,4.75703988944636,PT2osc_z0.81,PT2osc,1.7456633283778,76.3381266784249,balanced,0.362692146675684,0.81332413796301,2.75715923039875,PT2_osc
0.659044434981656,NaN,NaN,0,11.6193679577584,1.23547425196085,27.3194102433754,0.225550113668394,0.000314157956814443,0.764285009147985,18.322744122968,0,PT2osc_z0.34,PT2osc,2.61804594524998,86.4804105299951,reference-tracking,0.377066597539937,0.343400333672949,2.65205140557189,PT2_osc
2.08942144708966,NaN,NaN,0,29.3696371537942,2.27766502530998,94.6776168752181,0.492876488888277,0.000121807160284315,1.58188482666861,11.0465037814194,10.3948796998888,PT2osc_z0.87,PT2osc,1.01,74.345251627264,balanced,0.0707132408901414,0.867325269808963,14.1416230880095,PT2_osc
3.39927648946508,NaN,NaN,0,23.8816809062912,2.33792341912182,60.9873144523427,0.530095550483203,8.34964744782507e-05,1.36803760775066,8.60290433819839,18.020825606643,PT2osc_z0.41,PT2osc,1.01,26.4187403784948,balanced,0.0684196535303476,0.41303870955912,14.6156834827649,PT2_osc
2.49078097565448,NaN,NaN,0,558.97319016865,43.1982384334213,1808.23940198904,0.546538948765537,0.000347020368863804,1.38031495525671,9.95690470563672,18.3436946422785,PT2osc_z0.16,PT2osc,1.01,42.0814896343598,balanced,0.0148011029462102,0.16341628732277,67.5625325784283,PT2_osc
1.48546614194527,NaN,NaN,0,16.0527499527401,2.28625442697258,25.0655179714255,0.497411176117271,1.28275781885456e-06,1.42864535308625,7.40433619820893,13.9601004229613,PT2osc_z0.90,PT2osc,1.01,24.2129609439951,disturbance-rejection,0.157515943937837,0.896230018271151,6.34856367552635,PT2_osc
0.380109099052342,NaN,NaN,0,2.48931662567196,1.02758213365199,0,9.4694443532012,4.22811170608384e-06,6.83587791624854,13.811726104082,0,P_delay,P,1.20722062399212,82.0198728521867,disturbance-rejection,NaN,NaN,1.36816771431969,P
3.22292618178448,NaN,NaN,0,2.56586801450295,1.35699620099464,1.13089672210771,0.169186766779607,4.44089209850063e-16,0.553334823300467,2.09865545567298,7.23276312381533,PT2osc_z0.83,PT2osc,2.89862718045076,65.1247210705055,disturbance-rejection,0.841482494960727,0.825389324772371,1.18837885040814,PT2_osc
0.458510480370245,NaN,NaN,0,47.4058016968415,7.00432494164615,71.2396136735351,0.492721621380643,2.95176374232042e-07,1.4606359873544,7.59216061446575,12.6775484686555,PT2osc_z0.98,PT2osc,1.01,38.4240677068613,disturbance-rejection,0.168417085034932,0.981756614887162,5.93763987657539,PT2_osc
2.58340489857085,1.72105703367924,0,2.68460207494088,0.695943706900277,0.121602844870792,0.459658912969128,3.4245113857239,0.000192111982139753,0.693754412636818,18.5935294588501,0,PT1_VeryHighGain,VeryHighGain,1.01,20.0455080795167,reference-tracking,NaN,NaN,1.72105703367924,PT1PT2_existing
