K,T1,T2,Kp,Ki,Kd,ISE,SSE,RiseTime,SettlingTime,Overshoot
2.34712666413564,0.640327019048816,3.78484386063047,0.799720572734955,0.3031945901028,0.443606803404046,1.06729287989128,2.22044604925031e-16,3.46322339132998,12.0961450807339,6.6296361883712
1.84546389405565,2.79507491065359,3.09031692039269,1.11105949824776,0.268727298813626,1.11671807970659,1.50663262139341,2.22044604925031e-16,4.37515830440277,13.9682902376683,6.58982411812008
2.82226515219273,3.22224535275429,1.71528149607063,0.696756051996434,0.204454337766939,0.515618418198173,1.30423725388357,4.44089209850063e-16,3.7132548171326,11.9235215526276,6.42227345118918
1.94343416623696,2.02657087705769,1.93930836281837,1.05334759737312,0.37766551499443,0.714201944188372,1.02517841332993,0,2.96325287096022,9.42042151330241,6.56734705093258
3.09795867831368,3.95608465354054,4.56522760479819,0.721687935318478,0.116888073492902,0.987392912711,2.05859664303331,0,5.90487806437722,18.7892825606825,6.54290905301766
1.02822468466244,2.64383409486249,3.9700691220291,1.85895883671535,0.40944302609068,2.03858724112406,1.77530147444385,3.33066907387547e-16,5.13076690270452,16.4236139370117,6.5795491409955
0.99102454227205,4.99905269963786,4.7215278424095,2.06628383919273,0.302308554121362,3.4333132411799,2.48173424742777,6.66133814775094e-16,7.22074459200941,23.0759300745526,6.57334569818582
1.0327647821082,0.45925671773015,1.28717768967068,1.93057128590467,1.65585168984135,0.562717288152289,0.460333690755486,1.11022302462516e-16,1.35351813059788,4.52846673042327,5.65202398612918
0.835932322537748,3.42231700413969,4.63751313696614,2.26604314350599,0.405887165615407,3.05572497073748,2.18622794145747,6.66133814775094e-16,6.31357540961395,20.0272405834115,6.46088035007302
1.14547808143463,2.11826090482996,0.238126275801556,1.46815353365439,1.06628921357954,0.344302917123291,0.634452190830953,1.11022302462516e-16,1.99895105070655,6.88348391222519,6.2996425988735
1.40156011498157,1.45294007851449,3.24943912096531,1.36115075097402,0.414559006656211,1.11729050456596,1.21468745321131,3.33066907387547e-16,3.84786033570568,12.2369326710855,5.03498460708038
2.41495834096301,1.75294810352065,0.970402053864955,0.809560957772315,0.428205021915284,0.332361420717336,0.738682576346087,0,2.08560401431703,6.58341383563139,6.23049856104605
1.97385874869082,1.89085719353803,1.82746190235153,1.03690048860206,0.3964788520812,0.659234418936027,0.963296169017801,0,2.76561016119377,8.83700253668646,6.52304919883204
1.03775362363452,2.65288865509563,4.6421625028466,2.05967377213797,0.405815563783151,2.33180787979898,1.79313136343024,2.22044604925031e-16,5.1730539911102,16.8400884048192,6.65078772436174
2.5267687851188,3.37122268308143,1.73756602552685,0.782175407286997,0.222947374543945,0.59589426206249,1.33985155588784,2.22044604925031e-16,3.82536028329065,12.3352961299303,6.4961490790159
1.16381799190168,1.43920995515521,1.87909848173489,1.77319664652292,0.744098869642465,0.942790824627933,0.865705571511285,2.22044604925031e-16,2.46734892461004,7.6973883442309,6.23730049743487
2.70313038734552,3.59037357804826,2.39706973091561,0.706936431442421,0.171953115306855,0.701994826962679,1.60935359387794,6.66133814775094e-16,4.64636338235583,14.8704188825064,6.57574985983314
2.05763054108968,3.69810198716186,4.15490115738958,1.08504033170402,0.190509636044172,1.36946746920701,1.90131707688433,4.44089209850063e-16,5.44990048666862,17.3215022832502,6.52087530031635
2.60653058947279,2.42319042601921,2.19559822258963,0.786597738476186,0.242411833322433,0.620486586833086,1.18736272957091,6.66133814775094e-16,3.44010328981069,10.9634171605347,6.58599211569477
2.48465338782362,1.53668345778335,1.76615824252549,0.899626546760263,0.375865719585385,0.477150520040054,0.813688871629361,2.22044604925031e-16,2.2926372475933,7.29345479891134,6.46480037567609
2.45979608359251,0.779633953610726,2.53810009923459,0.768238393309902,0.357818115894037,0.412353513377001,0.842088919584241,2.22044604925031e-16,2.66962618165867,8.94683971992064,5.89108920995336
3.15634256218808,0.123589434195367,0.331438206540223,0.625408872215248,2.03914864820872,0.0479533772328394,0.250993911497405,2.22044604925031e-16,0.40262392910051,1.25162754169711,3.80700098641209
