K,T1,T2,Kp,Ki,Kd,ISE,SSE,RiseTime,SettlingTime,Overshoot
4.72911044257003,5.62190850855393,10.9393437114586,0.418111671653901,0.0367804767343728,1.0321206807056,4.30920354897909,6.66133814775094e-16,12.3468659841658,39.964798360418,6.51038234310659
5.38332618792658,26.5133078060846,7.34296754709361,0.396188261627452,0.0184382679498139,2.05489479990222,7.49569346706789,1.13062892381777e-11,24.4095813539994,85.3347636119514,6.39077907028163
9.00884697719841,22.5113711819507,6.88060729917771,0.210026498182607,0.0109448439107739,0.974772231496549,7.30412647204503,3.65141250568968e-11,23.5777605460944,78.8149474021419,5.78077691370122
1.55442319169663,3.63725008251664,6.31400796526521,1.373492888833,0.198154977170872,2.12359682095605,2.44448540853025,2.22044604925031e-16,7.06157528992535,22.9689312143628,6.64827546274904
2.03652107901207,24.3412594735915,8.92680245297527,0.972916923446053,0.0435434958698561,5.43460809139474,8.06134411863702,1.15599196881533e-10,26.0149429769542,86.3129080768269,5.60032708116478
3.05972284568715,18.7016030080761,4.55141466701352,0.654414887162649,0.0442066959102461,2.11499489756101,5.44372122145177,1.86517468137026e-14,17.5255391345996,60.4540519941567,6.08014304401763
6.28234498986273,26.8415827366654,6.95664724305678,0.289230815311655,0.0134562612851871,1.50552388880404,8.51805058996859,2.09088235614274e-09,27.966866810478,93.8864973372375,5.91292403618233
8.50828521742904,19.2718056629652,8.20225559573685,0.247080887178958,0.0130020192725585,1.17383622361621,6.42280269268702,5.81978909508507e-13,20.6745859250834,68.1211766279518,5.4040657187
8.98530338593767,17.9030524702683,8.13993036237487,0.21167112433686,0.0116060622568436,0.965113401222953,6.68079977996582,4.29545288227473e-13,21.3397925954007,67.7368139239617,4.99728230494034
0.964491912321972,18.5537762305062,2.93192235380545,1.99197947427154,0.158416968679969,5.26534164438445,4.95136913296849,1.17683640610267e-14,16.403237951358,57.9546230953256,6.89963357678975
9.00633535902088,18.1324311367078,4.80480398388127,0.239776371136571,0.0166679046237369,0.832592577311487,4.99786069705251,5.21804821573824e-15,16.307958862141,57.5107088650987,6.55484088019067
1.00376811955292,16.7426825625756,2.71565304695523,1.89694926870843,0.165405869955171,4.57393702878161,4.53588700030085,1.11022302462516e-15,14.9955469676379,52.7549394643971,6.79592322116918
7.07734252397175,6.22745881475677,3.22794802839024,0.279002056021809,0.0429290510588759,0.393755624865728,2.4686659846858,6.66133814775094e-16,7.06746748434335,22.8229138639647,6.49055293222949
4.17418141539947,5.56095182231024,10.3904382640827,0.470708253361628,0.0427191789992445,1.12627379868282,4.18590367105284,4.44089209850063e-16,11.9809830090908,38.5084799125887,6.42331403959606
9.85147924565372,9.2278059582936,5.97187085163222,0.194600778667188,0.0180843426481422,0.454725880209464,4.122299372486,1.11022302462516e-15,11.7426313244521,36.7048763821446,6.10001619077523
7.39780782581497,26.5931718597176,1.73932381976762,0.219917107871815,0.0140078395297156,0.490970093752965,7.2037055488059,1.95203186947879e-10,24.2923058264738,84.1788948142298,6.83286834190495
7.33746762786185,7.67588426996734,4.23172727247838,0.266606978508831,0.0322708981332965,0.478294322343004,3.14508889847986,5.55111512312578e-16,8.99059632580757,28.7549988186001,6.36852909710812
9.30754072543394,19.4932540561116,8.03256010390541,0.2273642861272,0.0120213319783692,1.07505804471477,6.3779546704232,6.47037978751541e-13,20.5558646676954,68.2024480640621,5.49768724326256
0.75367943619365,22.9998541219404,2.44242784335589,2.27919429949298,0.155377817661239,5.68803156277225,6.34588520009164,4.20585788418748e-12,21.1209226691516,73.3202874508558,6.59521617990999
6.74810792149488,7.64237267467351,10.0288715654081,0.305933604907955,0.0241160853841855,0.865922352500925,4.5205581898322,8.88178419700125e-16,13.0130951232303,40.9330729658855,6.24038456372229
0.930666839016052,4.51499904571566,7.56056884571167,2.28265152766654,0.270029899962791,4.30418087070091,2.98327556186756,6.66133814775094e-16,8.6122757846233,27.8857241890036,6.58223685442312
8.39897264945106,22.2990327197918,10.6256447617775,0.267099060617075,0.0114811597017422,1.55345605400163,7.34999898742028,1.60129687287736e-11,23.6741034350572,77.9410856825436,5.31690368185582
9.8639525625308,20.6616682181101,4.56943053702618,0.208932771936508,0.0133470034884705,0.71386560618429,5.68846732886005,1.43218770176645e-14,18.4332168534491,64.8159131754938,6.45157163188443
9.56606835426761,5.3276948603603,7.545742871629,0.198726819268945,0.0223653473576094,0.426501486336525,3.46874872768119,5.55111512312578e-16,10.0353911446684,31.9791919452304,6.50619690522816
4.95811597486039,11.9147290320006,1.01873687212244,0.345309022343215,0.0484815679562055,0.421111354982418,3.1589209863094,6.66133814775094e-16,10.6250247354159,37.2282910629052,7.18256551898295
5.15608939395536,25.8167991678836,3.78180142100407,0.34961452057641,0.0204614037846774,1.26342972591088,7.13469802106589,2.3927282377656e-10,23.7238487711193,82.8443741727994,6.95450177868022
3.5634904847291,22.958644282068,9.99750825688022,0.587256832598708,0.0256453469829763,3.36192163497336,7.75073223449685,1.95949922954242e-11,24.9295460706625,81.7430528965516,5.33961105632186
4.47960449310338,12.146617493974,10.2217889373948,0.499966291716882,0.0308883364319179,1.79321539466337,5.37704841368211,4.44089209850063e-16,15.4672876044211,49.2945418555715,6.56530788686289
