,R2,MAE
ISE,0.6858568787574768,9.408976554870605
Overshoot,-1.9573800563812256,0.3123975694179535
SettlingTime,-1.7536325454711914,323.1050720214844
RiseTime,-0.4386930465698242,66.9277572631836
