,PT2_osc,PT2_osc,PT1PT2_existing,PT1PT2_existing,IT1,IT1,P,P
,R2,MAE,R2,MAE,R2,MAE,R2,MAE
Kp,0.46710681915283203,1.9393588304519653,0.9037718176841736,0.3342653512954712,0.07983183860778809,2.0283689498901367,0.31023573875427246,0.3589421212673187
Ki,0.4461008906364441,0.6299954652786255,0.5158802270889282,0.1841549426317215,0.020577549934387207,1.8324220180511475,-4.755118370056152,1.018193006515503
Kd,0.8076297640800476,1.6468431949615479,0.8875386118888855,0.301264226436615,0.5993620157241821,1.210089087486267,1.0,0.0
