,R2,MAE
ISE_log,0.49410295486450195,0.2721531093120575
Overshoot,0.4204995632171631,4.454139232635498
SettlingTime_log,0.18660825490951538,5.971068859100342
RiseTime_log,0.10132551193237305,0.38357624411582947
