,R2,MAE
ISE_log,0.8531151413917542,1.3027347326278687
Overshoot,0.4813089370727539,1.4218961000442505
SettlingTime_log,0.832547664642334,15.502946853637695
RiseTime_log,0.8358926177024841,4.2587571144104
