,R2,MAE
ISE_log,0.5165925025939941,3.9131710529327393
Overshoot,0.035027265548706055,1.470159649848938
SettlingTime_log,0.5392676591873169,36.24859619140625
RiseTime_log,0.4818806052207947,11.304449081420898
