,PT2_osc,PT2_osc,PT1PT2_existing,PT1PT2_existing,IT1,IT1,P,P
,R2,MAE,R2,MAE,R2,MAE,R2,MAE
Kp,0.6072521209716797,3.066546678543091,0.790672779083252,1.0255966186523438,0.29119372367858887,2.8944530487060547,0.31023573875427246,0.3589421212673187
Ki,0.49032503366470337,1.1121985912322998,0.329567551612854,0.278428316116333,0.36442822217941284,3.1318471431732178,-4.755118370056152,1.018193006515503
Kd,0.8900303840637207,2.7039268016815186,0.4878634214401245,1.123341679573059,0.6466587781906128,0.9325798153877258,1.0,0.0
