y_true,y_pred,abs_error,rel_error_%
1.1440678,1.5142391,0.3701713,32.355717
0.6926048,0.45227876,0.24032602,34.698868
1.7948856,1.4341679,0.36071777,20.096977
6.000381,4.166387,1.8339939,30.564623
3.925043,3.8898754,0.035167694,0.8959824
0.5144301,0.09860639,0.4158237,80.83192
2.3121336,2.4593709,0.1472373,6.3680277
1.5775002,1.1747549,0.40274537,25.530605
1.149138,1.7419114,0.59277344,51.584183
0.12979452,1.6576123,1.5278178,1177.105
0.3017822,0.21281518,0.08896701,29.480536
27.946598,5.317894,22.628704,80.97123
3.4761047,5.672588,2.1964831,63.18806
1.042197,0.60134745,0.44084954,42.30002
0.33519953,0.26433507,0.07086447,21.14098
1.8412238,1.614505,0.22671878,12.313483
0.18565686,0.7587639,0.57310706,308.69156
5.895171,7.845562,1.9503908,33.08455
1.3561713,1.8138707,0.45769942,33.749382
0.15537135,0.95767784,0.8023065,516.3799
1.2981272,1.2716038,0.026523352,2.0432014
3.268192,7.379574,4.1113815,125.79987
1.5326217,0.9295155,0.60310626,39.35128
1.2700906,0.5124277,0.7576629,59.65424
0.71521485,1.6261363,0.91092145,127.363335
0.4923091,0.52745533,0.035146236,7.139059
4.4691124,3.2944765,1.1746359,26.283428
2.3202946,1.6221962,0.6980984,30.08663
0.4940632,0.44405976,0.05000344,10.120858
2.3051393,2.6414042,0.33626485,14.587615
0.110448696,0.21428825,0.103839554,94.0161
0.21963935,1.1668,0.94716066,431.2345
0.6490624,0.57395566,0.07510674,11.571575
1.4348258,2.8493419,1.4145161,98.584526
1.75829,2.7275314,0.9692414,55.124092
0.19054414,3.8571906,3.6666465,1924.3029
0.5469668,0.5749047,0.02793789,5.107785
0.89365536,1.0400975,0.14644212,16.386868
0.37506187,0.3419894,0.03307247,8.817871
2.1910858,2.1510093,0.040076494,1.8290701
1.3602854,3.525432,2.1651468,159.16856
0.10130183,0.102311224,0.0010093972,0.99642545
0.13023932,0.1515405,0.02130118,16.355413
0.07943534,0.14085124,0.061415903,77.31559
0.58680177,0.31428352,0.27251825,46.44128
1.2005591,0.37138537,0.8291738,69.065636
0.14285827,0.33899465,0.19613639,137.29439
1.1447613,0.97317874,0.17158258,14.9885025
26.643476,16.654434,9.989042,37.491512
0.42297915,2.353655,1.930676,456.44708
0.2947731,0.28858706,0.0061860383,2.0985763
4.150272,5.854087,1.703815,41.053093
0.87574416,2.8415387,1.9657946,224.47133
0.060976762,0.15056854,0.089591786,146.92775
2.588034,2.2177653,0.37026858,14.306945
2.923479,3.0195727,0.096093655,3.2869623
0.1350194,0.31053466,0.17551525,129.99261
0.25055104,0.31477872,0.06422767,25.634565
0.52394074,0.85986245,0.3359217,64.11445
0.9480046,0.5590087,0.3889959,41.033123
2.156321,2.2872796,0.13095856,6.0732403
0.49512824,0.41659418,0.07853407,15.86136
0.688496,2.9391932,2.2506971,326.90054
0.11214792,0.29922312,0.1870752,166.81111
0.99931693,0.8653575,0.13395941,13.405097
0.4642803,1.2678556,0.80357534,173.07979
7.192424,8.064691,0.87226677,12.127578
0.5813207,0.5059911,0.0753296,12.958355
1.0799781,0.72362316,0.35635495,32.9965
1.4272746,0.7564086,0.670866,47.00329
2.5094504,1.5164545,0.992996,39.570255
1.1194162,0.5287082,0.590708,52.76929
2.7339408,4.577156,1.8432152,67.419716
1.2667617,2.5700314,1.3032697,102.882
12.050999,1.3336668,10.717332,88.93314
1.7511579,2.7781878,1.0270299,58.648617
7.3627048,2.6918483,4.6708565,63.439407
0.693589,0.98104084,0.28745186,41.444122
0.27987257,0.18029703,0.099575534,35.578884
1.5463777,1.2143371,0.33204055,21.472153
0.15838805,0.95665133,0.7982633,503.99216
1.8975028,1.7384734,0.15902936,8.380982
4.187628,6.552868,2.36524,56.481625
0.7274126,0.40004557,0.327367,45.00431
0.02203823,0.16579428,0.14375605,652.30304
14.631737,5.8269334,8.804804,60.17607
1.477265,3.2900858,1.8128208,122.71466
0.23676221,0.47765517,0.24089296,101.74468
0.40523058,0.6264379,0.22120732,54.58801
0.18024227,1.2672374,1.0869951,603.07446
1.1532879,4.2089014,3.0556135,264.94803
1.6929195,1.7874689,0.09454942,5.584992
0.25585154,0.43620852,0.18035698,70.49283
0.14149952,0.19345206,0.05195254,36.715702
8.050294,3.0581899,4.992104,62.01145
0.53003824,2.6725042,2.142466,404.20972
0.65060073,0.6541035,0.0035027862,0.5383926
5.450812,4.216748,1.2340636,22.639997
0.36622602,0.21292661,0.1532994,41.859234
0.52613086,0.86012053,0.33398968,63.480343
1.4364707,2.4989765,1.0625057,73.9664
0.58395505,0.6312568,0.04730177,8.100242
0.13560978,0.2661477,0.13053793,96.25997
1.2455093,0.64779675,0.5977125,47.989407
0.22281541,0.7191051,0.49628973,222.73582
0.44407526,0.3667577,0.077317566,17.410915
6.612291,5.1948457,1.4174452,21.436523
1.5948908,1.0272629,0.5676279,35.590393
2.3660352,2.057222,0.30881333,13.051932
0.11037398,0.47783023,0.36745626,332.91925
4.5412793,3.656283,0.8849964,19.487822
0.50810736,0.60905993,0.100952566,19.868353
0.20627424,0.5006325,0.29435828,142.7024
0.21303622,1.9011447,1.6881086,792.4045
0.2663785,0.20479232,0.06158617,23.119799
0.037876483,0.12857404,0.09069756,239.45612
10.252438,1.3719101,8.8805275,86.61869
1.3687135,1.8525796,0.4838661,35.35189
1.4684255,1.1808343,0.28759122,19.585005
1.9003037,2.2668643,0.36656058,19.28958
0.59976244,1.2817571,0.6819947,113.71081
0.5826267,0.49083784,0.09178886,15.754316
0.6023998,0.12729536,0.47510445,78.86862
0.35302982,0.40839863,0.05536881,15.68389
1.9369155,1.3477263,0.5891892,30.418941
0.16459304,0.40399784,0.2394048,145.45256
0.309864,0.5474057,0.2375417,76.65999
3.966451,0.9793744,2.9870765,75.30854
1.0026486,0.9563335,0.046315074,4.6192727
0.304222,0.61446154,0.31023955,101.97802
0.11967839,0.39339268,0.2737143,228.70819
0.36383554,1.4005148,1.0366793,284.93073
1.2623166,2.8506343,1.5883178,125.82562
0.20016207,0.4962885,0.29612643,147.94333
3.32475,5.198746,1.8739963,56.36503
0.7349173,0.40861326,0.32630402,44.4001
1.7909547,1.6465263,0.14442837,8.064322
1.3258269,0.77713704,0.54868984,41.384727
0.0781278,0.22769436,0.14956656,191.43834
0.2878835,0.25887874,0.029004753,10.0751705
0.05524283,0.42279294,0.3675501,665.3354
1.2482027,0.64414024,0.60406244,48.394577
3.4392326,1.8348367,1.6043959,46.649822
24.272488,11.889517,12.382971,51.01649
0.7104287,0.4239266,0.28650212,40.32806
6.139485,5.5910935,0.54839134,8.932204
0.72547364,2.3812542,1.6557806,228.2344
0.37967515,0.9013368,0.52166164,137.39684
0.7905788,1.1941383,0.4035595,51.04608
0.46040362,0.39141858,0.068985045,14.983602
0.7030666,0.44346473,0.25960186,36.92422
4.7557197,3.5060277,1.249692,26.277662
2.2862544,1.2649796,1.0212748,44.670216
1.8805169,1.1571989,0.723318,38.463783
3.301333,2.0750604,1.2262726,37.14477
0.9371615,0.5353341,0.4018274,42.87707
1.6414443,4.7173505,3.0759063,187.39023
0.08313264,0.16411588,0.08098324,97.41449
1.4082423,2.6342938,1.2260514,87.06254
0.3612433,0.17033613,0.19090718,52.847256
0.5870402,1.7679341,1.1808939,201.16064
0.58030194,1.2433765,0.66307455,114.26372
11.060795,5.7450333,5.3157616,48.05949
2.5843382,0.43637127,2.1479669,83.11478
8.223063,10.344222,2.1211586,25.795237
3.3655427,0.8235866,2.541956,75.528854
0.9078362,0.8476329,0.060203314,6.6315174
0.15998103,0.24819581,0.088214785,55.14078
1.039184,1.0061371,0.03304684,3.1800761
0.2232695,0.1730983,0.05017121,22.471144
0.23196119,0.5369214,0.3049602,131.47035
0.11655455,0.1777739,0.061219342,52.5242
3.8379328,4.276878,0.43894506,11.437017
2.4477904,1.3312845,1.1165059,45.61281
3.153651,1.3984897,1.7551613,55.6549
0.24530458,0.35668468,0.1113801,45.40482
0.026468847,0.482538,0.45606917,1723.0414
1.0959607,1.135782,0.039821267,3.6334574
0.49039263,0.40603262,0.08436,17.202545
1.7242671,0.938202,0.7860651,45.588356
3.9814987,3.9011798,0.08031893,2.017304
0.10944329,0.8059896,0.6965463,636.44495
0.10924222,0.3661736,0.25693136,235.19418
0.09203608,0.004157844,0.08787824,95.48238
4.2847714,2.7024572,1.5823143,36.92879
0.009955386,0.5335355,0.5235801,5259.2646
0.63757163,0.8176185,0.18004686,28.239471
1.1297911,0.6374872,0.49230397,43.574776
0.14335616,1.3668227,1.2234665,853.4454
0.38636208,0.24559832,0.14076376,36.43312
0.15882176,0.13465399,0.024167776,15.216917
1.4596194,0.8216255,0.63799393,43.70961
0.5483144,0.39255315,0.15576124,28.407288
2.2706695,3.2474046,0.9767351,43.01529
0.19516037,0.2389987,0.043838322,22.462715
0.4705372,1.0351124,0.5645752,119.985245
1.7462959,1.835468,0.089172125,5.106358
0.23110054,0.39964142,0.16854088,72.92967
0.10518991,0.23856527,0.13337535,126.79481
8.159446,4.326539,3.8329067,46.975086
0.4575669,1.1653428,0.70777595,154.68251
0.35448784,0.28088948,0.073598355,20.761885
0.8256611,0.7425709,0.083090246,10.06348
0.4705384,0.23163839,0.23890002,50.77163
18.718578,11.492734,7.2258444,38.602528
1.8364826,1.3035703,0.5329124,29.0181
