y_true,y_pred,abs_error,rel_error_%
5.3811817,6.9977,1.6165185,30.040215
7.2755437,5.6486,1.6269436,22.361816
6.665402,6.3085084,0.35689354,5.3544188
27.667479,22.504194,5.1632843,18.661926
10.678765,14.739364,4.0605984,38.024982
6.625577,4.1034575,2.5221195,38.066414
12.191414,13.935537,1.7441235,14.306163
17.231955,13.42417,3.807785,22.097233
8.012196,10.412876,2.4006805,29.96283
2.0987337,8.247628,6.1488943,292.98114
3.1238506,2.6912096,0.43264103,13.849607
29.167164,7.0520353,22.115128,75.822
22.422003,19.500658,2.9213448,13.028919
13.452827,9.734442,3.7183857,27.640179
2.604961,2.1421022,0.46285868,17.768353
11.815336,10.867075,0.94826126,8.0256815
1.7604835,2.495746,0.7352624,41.764797
23.488846,23.878792,0.38994598,1.6601326
2.9690711,3.1437535,0.17468238,5.883402
5.218423,12.397345,7.1789217,137.5688
11.02838,12.476554,1.4481735,13.131334
18.210558,27.29339,9.082832,49.876736
3.8066466,2.6384597,1.1681869,30.688084
2.838345,1.1800051,1.65834,58.4263
7.2959933,8.012858,0.71686506,9.825462
6.069019,6.7704253,0.7014065,11.557164
7.433291,7.588372,0.15508127,2.086307
5.3757315,4.4385614,0.93717,17.43335
6.1287174,5.4373727,0.69134474,11.280415
4.0120587,5.2732983,1.2612395,31.436218
1.1389195,2.1578515,1.018932,89.46479
6.0321283,13.258958,7.2268295,119.80564
4.2579436,4.902249,0.6443052,15.131841
10.590345,11.040768,0.4504223,4.2531404
8.307847,5.7434006,2.5644464,30.867762
1.3037367,8.367274,7.0635376,541.79175
2.676506,2.1976848,0.47882128,17.889788
5.5003066,5.3760357,0.124270916,2.2593453
2.721167,2.6586204,0.06254673,2.2985258
16.1411,16.728458,0.5873585,3.6389
7.6592193,16.167418,8.508198,111.0844
0.6562809,0.9060191,0.24973822,38.05356
0.37688676,0.729933,0.35304627,93.67436
0.8023963,1.0741291,0.2717328,33.86516
6.057058,3.717506,2.339552,38.62522
6.4174147,3.1192274,3.2981873,51.39433
0.5452457,1.4144776,0.8692319,159.42021
14.471545,11.118568,3.3529768,23.169445
30.895824,24.781857,6.113968,19.788979
5.0554056,15.761564,10.706159,211.77644
1.5354795,1.5859287,0.050449133,3.285562
21.628656,26.148726,4.520069,20.89852
1.3535546,4.106856,2.7533011,203.41263
0.50078905,0.8292711,0.32848203,65.592896
12.953687,9.161317,3.7923698,29.276375
9.246372,6.633124,2.6132483,28.262417
1.8137736,2.9731061,1.1593325,63.91826
3.2151144,3.757277,0.54216266,16.862936
1.2130445,2.25672,1.0436755,86.0377
4.348012,2.859028,1.4889839,34.245167
15.374683,15.741077,0.36639404,2.3830998
4.8754015,3.43921,1.4361916,29.457914
3.7401986,10.087546,6.3473477,169.70618
1.2341133,1.7210772,0.48696387,39.458603
2.1481023,1.4219656,0.7261367,33.80364
3.1292691,4.825674,1.6964049,54.2109
11.318787,12.378911,1.0601244,9.36606
7.2534823,5.9576473,1.295835,17.865005
6.5453134,5.2310324,1.314281,20.079727
18.330233,10.922384,7.4078484,40.41328
8.387778,5.1512146,3.2365637,38.586662
2.5214088,0.96617246,1.5552363,61.681248
5.4492455,9.92427,4.475024,82.1219
5.767403,12.220416,6.453013,111.887665
23.265646,4.35391,18.911736,81.286095
5.117384,6.6774607,1.5600767,30.485826
12.290529,5.227961,7.062568,57.4635
10.857706,12.294607,1.4369011,13.233929
3.63729,3.0811353,0.5561547,15.2903595
13.076898,10.294514,2.782384,21.277096
0.34779674,1.779284,1.4314873,411.5873
18.014025,14.987089,3.0269356,16.803215
17.0479,25.288622,8.240723,48.33864
3.2188628,2.1850786,1.0337842,32.11644
0.85641277,2.3794425,1.5230297,177.83827
24.046728,9.962344,14.084384,58.570892
7.5647693,13.210735,5.645966,74.63501
4.3542933,5.8390017,1.4847083,34.097572
1.8011806,1.7944071,0.006773472,0.37605733
0.60589737,3.893969,3.2880716,542.678
4.972352,14.160231,9.187879,184.77933
9.205877,10.825185,1.6193075,17.589931
1.2604738,1.8270519,0.56657803,44.949604
1.4083884,1.3663652,0.042023182,2.983778
25.772505,10.213646,15.558859,60.36999
6.9612584,13.578475,6.6172166,95.05777
8.36435,5.444308,2.9200425,34.910572
30.540455,20.325476,10.214979,33.447372
4.8499303,3.178863,1.6710672,34.45549
3.6076927,4.3187118,0.71101904,19.708416
1.8857079,4.156117,2.270409,120.400894
3.6432855,3.347157,0.2961285,8.128062
0.84418595,1.3280265,0.48384058,57.314457
16.609867,10.569224,6.0406427,36.367798
1.368889,3.0191755,1.6502866,120.55664
1.5912302,1.4888124,0.10241771,6.4363856
35.36116,23.57427,11.78689,33.33287
6.2768164,3.7772732,2.4995432,39.82183
6.998805,5.7589364,1.2398686,17.715433
0.38587794,1.081846,0.69596803,180.35963
19.43039,20.475876,1.0454865,5.3806767
6.565454,5.70559,0.85986423,13.096797
0.5051485,0.7991929,0.29404444,58.209507
0.35802957,4.911484,4.5534544,1271.8096
3.4244363,2.1590075,1.2654288,36.952908
0.3195024,0.46992162,0.1504192,47.07921
25.860664,5.2479086,20.612755,79.70698
14.51246,15.947439,1.4349794,9.887913
12.004167,10.825133,1.1790333,9.821867
13.037113,12.715829,0.3212843,2.4643822
3.1013129,3.9131336,0.81182075,26.17668
7.7365074,5.7326765,2.003831,25.900976
1.9844214,0.73326075,1.2511606,63.049137
4.4621053,4.761129,0.29902363,6.701402
3.804956,2.5845208,1.2204351,32.074883
2.2436597,4.140229,1.8965695,84.530174
0.51333064,1.1267138,0.6133831,119.490845
13.706251,5.8483934,7.8578577,57.330467
10.696437,9.510506,1.1859312,11.087162
1.966012,2.3131797,0.34716773,17.658476
1.3849391,2.1238482,0.7389091,53.353188
4.7769876,9.2858095,4.508822,94.38631
8.91981,15.121496,6.201686,69.52711
2.274948,2.559617,0.28466916,12.513216
17.361038,20.921715,3.5606766,20.509583
7.808755,5.0096474,2.7991076,35.84576
5.3037667,3.6943521,1.6094146,30.344746
14.623045,9.543442,5.079603,34.736973
0.8559232,1.3951795,0.53925633,63.002888
1.0648165,0.9158826,0.14893389,13.986813
0.72198033,1.7514555,1.0294752,142.59048
9.145442,7.503278,1.6421642,17.956095
27.268583,15.2434845,12.025099,44.09873
42.374817,19.482367,22.89245,54.023716
4.2557178,2.5290246,1.7266932,40.573486
21.614677,19.37065,2.244028,10.381964
1.5134181,4.637312,3.1238937,206.41313
3.0633223,7.142561,4.079239,133.16388
5.0309753,7.1767836,2.1458082,42.65193
2.8782995,2.427712,0.4505875,15.654643
6.4180703,3.6803732,2.7376971,42.65608
10.878111,7.212221,3.6658897,33.69969
16.05275,12.226819,3.8259306,23.83349
13.390746,10.448782,2.9419641,21.970129
8.389081,7.199231,1.1898499,14.183316
12.245683,8.07602,4.1696625,34.05006
5.793505,15.56143,9.767925,168.6013
0.5704441,0.72965705,0.15921295,27.91035
7.4926014,12.3808155,4.888214,65.24055
1.5137293,0.62230253,0.8914268,58.889442
2.024608,7.0382977,5.01369,247.63757
2.418465,5.605434,3.186969,131.77652
12.116969,7.804393,4.3125763,35.591213
10.21972,3.3605433,6.8591766,67.11707
41.65483,39.193634,2.461197,5.9085507
9.833565,2.2394633,7.5941014,77.22633
9.669038,9.769708,0.10066986,1.041157
0.74206793,1.008076,0.26600802,35.846855
10.792195,10.524494,0.26770115,2.480507
1.2829639,1.1719413,0.11102259,8.653602
3.722415,6.234863,2.5124478,67.4951
1.7118796,2.2229114,0.51103175,29.852085
25.26038,30.462797,5.2024174,20.595167
20.823784,14.027617,6.7961664,32.63656
8.191294,4.408789,3.7825046,46.17713
1.1091391,1.0401874,0.068951726,6.2166886
2.253857,8.154212,5.9003553,261.78925
14.61458,15.404707,0.7901268,5.4064283
5.123011,5.220017,0.097005844,1.8935318
13.859261,7.7891665,6.070094,43.798107
25.761305,22.621483,3.139822,12.188133
0.49358454,2.0820446,1.5884601,321.8213
0.92274624,1.9323545,1.0096083,109.41343
0.7686135,0.57085633,0.19775718,25.72908
26.155935,26.04436,0.11157608,0.42658034
1.1263784,7.7573013,6.630923,588.6941
3.158868,3.440218,0.2813499,8.906669
1.8192254,1.1735399,0.64568555,35.492336
0.3837274,2.1481552,1.7644278,459.81284
5.5058317,4.1818876,1.3239441,24.046215
1.2955184,1.0102785,0.28523993,22.017437
16.341112,8.417932,7.9231806,48.486176
3.8065906,2.623398,1.1831925,31.082737
11.505602,11.300176,0.20542622,1.7854452
2.5803583,2.287592,0.29276633,11.345957
4.5254655,7.085333,2.5598674,56.565838
10.823817,12.704724,1.880907,17.377483
0.68613356,1.1427171,0.45658356,66.54441
0.42102352,0.98086584,0.55984235,132.97176
15.594408,8.393282,7.201126,46.177616
4.3677545,7.750806,3.3830514,77.45516
6.6002154,6.4096966,0.19051886,2.8865552
8.318191,6.60734,1.7108507,20.567581
4.822075,3.0837212,1.7383537,36.04991
27.01586,20.977018,6.0388412,22.35295
4.8037205,3.5146146,1.2891059,26.835571
21.844995,12.37797,9.467026,43.337276
0.3498539,1.0387487,0.68889487,196.9093
4.410337,3.3121018,1.0982351,24.901388
29.55315,19.639067,9.9140835,33.54662
14.692595,12.466208,2.226386,15.153117
5.304713,10.700515,5.395802,101.71714
1.3126087,1.2698894,0.042719364,3.254539
11.648946,10.176167,1.4727793,12.643026
1.564561,0.5170826,1.0474784,66.95031
7.020012,8.40415,1.3841381,19.717035
0.85325694,1.2114186,0.3581617,41.97583
6.084589,10.865748,4.7811594,78.57818
0.37615672,0.2883522,0.087804526,23.342539
4.4228735,7.284731,2.8618574,64.70583
19.711302,9.046895,10.664407,54.103004
17.62783,14.19585,3.4319801,19.4691
3.0490317,10.024589,6.975557,228.7794
5.9167943,4.86246,1.0543342,17.819347
17.383171,11.494593,5.8885784,33.875168
4.9214087,2.5546002,2.3668084,48.092094
3.1963582,4.095398,0.89903975,28.127003
2.1861145,4.0051484,1.8190339,83.208534
5.5178514,5.3067904,0.211061,3.8250577
11.367492,10.697397,0.6700945,5.894831
2.8177974,2.2896156,0.5281818,18.744492
18.64137,17.70079,0.94058037,5.045661
9.973838,7.9966,1.9772377,19.824242
2.9940894,3.8587375,0.8646481,28.878502
6.9717984,5.09768,1.8741183,26.881418
5.163098,2.5857623,2.5773356,49.918392
36.809505,22.360626,14.448879,39.25312
0.8094666,1.6080358,0.7985692,98.653755
7.0644403,1.7396882,5.324752,75.37401
7.3823314,11.634053,4.251722,57.593212
8.693083,8.043535,0.6495476,7.472005
10.061538,5.113703,4.947835,49.175735
7.4593973,3.439507,4.0198903,53.890285
0.9841795,2.0747292,1.0905497,110.80801
2.9928653,2.542923,0.44994235,15.033833
9.935694,10.4066305,0.47093678,4.739848
6.0174823,4.9523845,1.0650978,17.700058
12.4147005,9.529768,2.8849325,23.238035
0.56335884,0.65276694,0.0894081,15.870542
7.2272134,15.61997,8.392757,116.12716
2.821404,3.5865622,0.7651582,27.119766
0.8029097,6.1827946,5.3798847,670.0485
11.052392,9.688657,1.3637352,12.338824
8.746149,11.113374,2.3672247,27.065908
5.975109,10.193476,4.2183666,70.59899
21.657312,29.307655,7.650343,35.324528
2.5583563,4.9581947,2.3998384,93.80392
7.0770435,12.69219,5.6151466,79.34311
2.0206282,2.3864462,0.36581802,18.104174
1.2785002,17.93028,16.651781,1302.4465
1.7029017,8.759556,7.056654,414.38998
8.481144,9.67352,1.1923761,14.059142
1.8951597,2.8030672,0.9079075,47.906647
1.2910726,0.5568148,0.7342578,56.87192
0.857614,3.3843942,2.5267801,294.62906
0.35440654,0.8421197,0.48771316,137.61404
1.6885444,1.830574,0.14202964,8.4113655
3.5416732,2.3668242,1.174849,33.172146
3.6732233,3.2374825,0.4357407,11.862625
1.1220942,0.4733876,0.64870656,57.812134
6.144309,5.700847,0.4434619,7.2174416
0.8915363,0.8950832,0.0035468936,0.39784062
2.6336527,2.420615,0.21303773,8.089059
0.8547086,1.1714306,0.31672198,37.056133
2.3620539,2.4616637,0.09960985,4.2170863
10.443975,6.1575484,4.286427,41.042103
0.39737102,1.0477026,0.6503315,163.65851
13.10763,10.840526,2.2671041,17.296064
1.4151046,6.7846313,5.369527,379.44382
1.9035635,2.3304803,0.42691684,22.427244
4.982651,13.704783,8.722132,175.05002
31.461546,3.8656607,27.595886,87.713066
1.1054813,1.205694,0.10021269,9.065073
