,Kp,Ki,Kd,ISE,Overshoot,SettlingTime,RiseTime,Cost
Best ISE,12.0126048153735,0.5856279824501858,18.870646192279033,10.651983719315675,0.7965502130033905,489.2855598211454,85.13956624283311,0.9493680422704533
Best Overshoot,9.481085172849111,0.18008979055086982,3.7712229783295115,22.98952348740612,0.0004872788563826391,343.75078741108143,46.367301713976495,0.5762551481450647
Best Settling Time,2.9898919313222825,0.01718778383880526,0.015731092713664907,19.091347378059435,0.4782257414213832,207.22238613635045,16.73872023897822,0.45004633495385793
Best Rise Time,10.717221221554947,7.446175248185346,4.033538625329152,83.2818386508287,2.4307278707578117,1209.5051129840815,0.21259695801350426,1.8381112988527766
