,R2,MAE
ISE_log,0.615601658821106,2.109302282333374
Overshoot,0.003218412399291992,1.3261866569519043
SettlingTime_log,0.6778360605239868,22.012481689453125
RiseTime_log,0.5976014137268066,6.615963935852051
