,R2,MAE
ISE_log,0.8384562730789185,1.3606305122375488
Overshoot,0.0893094539642334,6943.95166015625
SettlingTime_log,0.825072169303894,15.833688735961914
RiseTime_log,0.8615918159484863,3.9289586544036865
