,R2,MAE
ISE_log,0.18064600229263306,2.6825075149536133
Overshoot,-1.3448619842529297,1.7787275314331055
SettlingTime_log,0.11947005987167358,31.469411849975586
RiseTime_log,0.13567602634429932,8.50173282623291
