,R2,MAE
ISE_log,0.8367189168930054,1.532493233680725
Overshoot,0.9116109609603882,3.7517943382263184
SettlingTime_log,0.9827730059623718,1.33853018283844
RiseTime_log,0.8272113800048828,1.3947111368179321
