,R2,MAE
ISE_log,0.7092947363853455,1.0116528272628784
Overshoot,0.46965914964675903,0.8026846051216125
SettlingTime_log,0.8726367950439453,7.911432266235352
RiseTime_log,0.7243043184280396,2.702714681625366
