,R2,MAE
ISE_log,-2274.448974609375,67.560546875
Overshoot,0.022832870483398438,1.1202601194381714
SettlingTime_log,-543342.1875,13548.599609375
RiseTime_log,-24257.89453125,704.3287353515625
