,R2,MAE
ISE_log,0.48435312509536743,0.5052865147590637
Overshoot,0.6072255373001099,7.423964023590088
SettlingTime_log,0.8689384460449219,1.9845967292785645
RiseTime_log,0.328405499458313,0.21752619743347168
