,R2,MAE
ISE_log,0.6527895927429199,1.0972129106521606
Overshoot,-0.11759543418884277,1.1905146837234497
SettlingTime_log,0.7963750958442688,11.168282508850098
RiseTime_log,0.6181153059005737,3.526552677154541
