y_true_orig,y_pred_orig,abs_error,rel_error_percent
39.651318,12.105556,27.545761,69.46998
12.044678,3.9397707,8.104907,67.29036
8.684136,3.7048206,4.9793158,57.338066
18.277704,13.301759,4.9759455,27.224127
7.938149,2.964302,4.973847,62.657516
7.1435747,2.3189251,4.82465,67.53831
17.62135,13.423358,4.1979914,23.823324
9.7180605,6.492903,3.2251573,33.187252
2.6977167,5.467205,2.7694883,102.66045
4.3282537,1.6946087,2.633645,60.84775
3.9440498,6.483787,2.5397372,64.39415
6.644552,4.21692,2.4276323,36.53568
3.5777285,1.3749135,2.202815,61.570213
5.7898917,3.6166701,2.1732216,37.53475
2.4521039,4.4881616,2.0360577,83.0331
11.279425,9.266389,2.0130358,17.846972
5.4461465,7.4090195,1.962873,36.0415
3.1522927,1.2643054,1.8879874,59.892513
2.5839262,4.427443,1.8435168,71.345566
3.6576164,1.8407111,1.8169053,49.674572
2.2659037,3.8972116,1.6313078,71.9937
3.085023,1.4597824,1.6252406,52.681637
4.400971,5.916,1.515029,34.42488
4.774132,3.2682686,1.5058632,31.542137
1.8040029,3.2820826,1.4780797,81.933334
2.2482576,3.5855107,1.3372531,59.47953
2.4274044,1.1119053,1.3154991,54.193653
7.0109324,8.30645,1.2955174,18.478533
10.183313,8.892104,1.2912092,12.679658
2.4086702,1.1260808,1.2825894,53.24886
3.4688046,4.7298427,1.2610381,36.35368
10.44785,9.21892,1.2289305,11.762521
12.204269,13.305516,1.1012468,9.023456
14.721128,15.803034,1.0819054,7.349337
1.0963349,2.0475767,0.95124173,86.76562
0.8907089,8.287103e-05,0.8906261,99.9907
1.0151451,1.8970976,0.8819525,86.879456
2.0491223,1.2381592,0.81096315,39.576122
3.1370595,3.9326057,0.7955463,25.359617
1.3697424,2.1239853,0.7542429,55.06458
1.17167,0.43991038,0.73175955,62.45441
5.2934065,4.6099577,0.6834488,12.911323
16.818077,16.137323,0.6807537,4.04775
1.2285303,1.9060597,0.67752945,55.149593
2.4394343,3.1047492,0.6653149,27.273329
3.2029083,2.5385737,0.66433454,20.741604
2.3245292,2.9530442,0.628515,27.03838
9.260376,8.67677,0.58360577,6.302182
0.6607053,1.2352746,0.5745692,86.96301
2.623592,3.1924038,0.5688119,21.680655
16.133211,16.695175,0.56196404,3.4832745
3.8511674,3.3349485,0.5162189,13.404219
2.2333946,2.743095,0.5097003,22.821775
3.752361,3.256247,0.49611402,13.221382
0.9859322,1.4783075,0.4923753,49.94008
3.2621841,3.7394347,0.47725058,14.629787
2.1815145,1.7164979,0.4650166,21.316227
0.66949946,1.1018767,0.43237728,64.58217
3.2873952,3.712452,0.4250567,12.929893
0.79916924,0.3905577,0.40861154,51.129536
0.54152846,0.93665695,0.3951285,72.965416
0.47617984,0.8621135,0.38593364,81.047874
2.467876,2.8427265,0.3748505,15.189196
1.7118541,2.0818717,0.37001765,21.615023
0.55591846,0.9229071,0.36698866,66.01484
4.327595,4.6929326,0.36533737,8.442041
7.5706773,7.218913,0.3517642,4.646404
0.7301967,0.3915196,0.3386771,46.381626
0.38052866,0.692991,0.31246236,82.1127
1.352935,1.6479902,0.29505527,21.808533
3.5549102,3.2987943,0.2561159,7.204568
0.665103,0.41358468,0.25151834,37.81645
0.75077885,1.0019128,0.25113398,33.449795
1.4706755,1.2396386,0.2310369,15.7095785
0.70896655,0.48285195,0.2261146,31.893549
0.6937967,0.8735821,0.17978543,25.91327
0.668371,0.49090192,0.1774691,26.552483
1.7764882,1.9361472,0.15965903,8.987339
0.32896188,0.48701784,0.15805596,48.046894
0.1531261,0.0,0.1531261,100.0
0.17525712,0.32505676,0.14979964,85.47421
0.53941983,0.39388138,0.14553845,26.98055
3.9997547,4.1300983,0.13034368,3.2587917
2.6009605,2.7312913,0.1303308,5.010872
0.15280904,0.28090784,0.1280988,83.82934
0.39015996,0.5167599,0.12659991,32.448204
0.21281838,0.33286554,0.12004715,56.40826
0.15302488,0.26868612,0.11566123,75.58328
1.568205,1.680167,0.11196196,7.1394973
0.21856816,0.32012936,0.1015612,46.466606
0.15283063,0.051372208,0.10145842,66.386185
2.0643027,2.1637132,0.099410534,4.815696
0.23365347,0.32324955,0.08959608,38.34571
0.30952588,0.39485115,0.08532527,27.56644
0.26526955,0.350587,0.08531746,32.16255
0.7887764,0.87370026,0.08492386,10.766531
0.29235125,0.37052003,0.07816878,26.737967
0.15965869,0.23743789,0.0777792,48.715923
0.19855809,0.124052964,0.07450513,37.52309
0.22809215,0.3014851,0.07339294,32.176884
0.43502,0.3811547,0.053865314,12.382261
0.19951321,0.25002378,0.05051057,25.316904
0.16094269,0.20961444,0.048671752,30.241667
0.15347931,0.19939615,0.04591684,29.917282
0.21291323,0.2573532,0.044439957,20.872332
0.3836259,0.34067082,0.04295507,11.1971245
0.35966077,0.32015982,0.03950095,10.982836
0.27740782,0.30975616,0.032348335,11.660931
0.34242207,0.37006328,0.027641207,8.072262
1.57171,1.5990791,0.027369142,1.7413608
2.138951,2.1134665,0.025484562,1.1914514
0.3350262,0.3587803,0.02375409,7.090219
1.1464664,1.1691563,0.022689939,1.9791194
0.27338108,0.29551625,0.022135168,8.096817
1.6152636,1.597687,0.017576575,1.0881553
4.8352246,4.8487577,0.013533115,0.27988598
0.31375897,0.32536513,0.011606157,3.6990678
0.31810504,0.3245024,0.0063973665,2.0110862
0.416357,0.41399673,0.0023602843,0.5668895
0.37583524,0.37494245,0.0008927882,0.23754776
