,R2,MAE
ISE_log,0.90757817029953,0.15777525305747986
Overshoot,0.479484498500824,1.4278242588043213
SettlingTime_log,0.9321224093437195,0.22242334485054016
RiseTime_log,0.9211342930793762,0.20740319788455963
