,R2,MAE
ISE_log,0.6825329661369324,0.1426950991153717
Overshoot_scaled,-0.8057955503463745,35.38547897338867
SettlingTime_log,0.6950689554214478,0.2463996708393097
RiseTime_log,0.6826596260070801,0.19616837799549103
