,Kp,Ki,Kd,ISE,Overshoot,SettlingTime,RiseTime,Cost
Best ISE,18.03163015019504,8.877368672424993,68.17162710066198,0.3208718176692835,4.637853897751319,837.6105785521731,107.22738831591501,2.1152078848376648
Best Overshoot,37.82497825671332,6.520619066099881,11.839280772723336,70.28907948524446,1.982407305506362e-06,338.0920056719666,0.2225091952921951,0.3458817431273818
Best Settling Time,87.98914705588746,11.925091168545954,0.4180034776489876,201.0779588324619,3.9152403649540743,4.68598028791381,381.3167496955419,3.3904317269413395
Best Rise Time,36.859692122665564,6.365853490375017,11.115775795044279,70.15231886978727,0.15674399341693088,337.23951828679145,0.005322897823565931,0.38321316916121445
