,R2,MAE
ISE_log,0.1822143793106079,2.33925724029541
Overshoot,0.11144471168518066,1.3113270998001099
SettlingTime_log,0.4613341689109802,21.129995346069336
RiseTime_log,0.21505922079086304,6.997003078460693
