,R2,MAE
ISE_log,0.005780994892120361,5.954670429229736
Overshoot,0.1534748673439026,11.45247745513916
SettlingTime_log,0.03677576780319214,29.831586837768555
RiseTime_log,-0.0003199577331542969,1.1650731563568115
