,Kp,Ki,Kd,ISE,Overshoot,SettlingTime,RiseTime,Cost
Best ISE,7.662646084325511,0.41440515426235436,19.65092403902244,1.3594715405776492,0.5522293297316475,372.1667896671539,153.26783129596274,1.1006759203006349
Best Overshoot,9.25586998513634,0.09852256538993487,0.5108154782289951,11.07284539280579,0.014229387711160363,212.48484984094668,142.45221466836824,0.9051071856361481
Best Settling Time,4.2164759037650645,0.04430421573974108,0.6535367865186625,7.42295203063618,0.3787347815953328,107.02637056102499,24.700926933164915,0.32737365557494164
Best Rise Time,19.702173515618597,17.786816386864523,0.7838623714949282,121.6009546451864,7.024574019300425,1555.8677979050492,0.1404391954717618,3.446786759593888
