,R2,MAE
ISE_log,0.6241481900215149,1.9118645191192627
Overshoot_log,0.17084962129592896,1.1588866710662842
SettlingTime_log,0.6926155090332031,20.364442825317383
RiseTime_log,0.6064474582672119,6.070927619934082
