y_true,y_pred,abs_error,rel_error_%
0.13603465,0.26064718,0.124612525,91.603516
0.058805767,0.14373258,0.084926814,144.41919
0.42941818,0.273089,0.15632918,36.404884
0.05908566,0.070529446,0.011443786,19.368128
1.5993544,0.9967717,0.6025827,37.67662
0.3403211,0.26957408,0.07074702,20.788315
3.3167822,0.7939539,2.5228283,76.06252
0.049739294,0.043142248,0.006597046,13.2632475
0.3980635,1.3940344,0.99597085,250.20401
1.1183522,0.7939539,0.32439828,29.006807
0.69543225,0.5281193,0.16731292,24.05884
0.099005975,0.050266374,0.0487396,49.228947
0.14052692,0.15015732,0.009630397,6.853062
1.5402217,1.9284871,0.38826537,25.208408
0.060912788,0.06714368,0.0062308908,10.229199
0.0949753,0.14297749,0.04800219,50.541763
1.9931455,0.6975136,1.2956319,65.00438
0.667172,0.45863134,0.20854068,31.25741
0.5040214,0.2671434,0.23687801,46.99761
0.10565542,0.12609744,0.020442024,19.347824
0.11084682,0.15015732,0.0393105,35.463806
0.085506834,0.15015732,0.06465048,75.60856
1.8267267,1.7949033,0.031823397,1.7420995
0.20991568,0.12494584,0.08496984,40.478085
0.14395279,0.10133596,0.04261683,29.604727
0.09493379,0.108605996,0.013672203,14.40183
0.36073166,0.12898089,0.23175077,64.244644
0.06282404,0.29847813,0.23565409,375.10178
0.9205571,0.18054457,0.7400125,80.38747
0.31108603,0.22405167,0.08703436,27.977585
0.07892995,0.06608112,0.012848832,16.278778
5.118193,1.1020715,4.016122,78.46757
0.2618283,0.273089,0.011260688,4.3007913
0.20986496,1.3470833,1.1372184,541.881
2.368434,3.0875797,0.7191458,30.36377
0.15490174,0.06140948,0.09349226,60.355846
1.8503172,1.053421,0.7968962,43.068085
0.021476556,0.051203296,0.02972674,138.41484
1.7189592,3.1173658,1.3984066,81.351944
1.481467,0.22405167,1.2574153,84.876366
0.20177655,0.35262126,0.15084471,74.75829
0.41371387,0.67504525,0.26133138,63.16718
0.1362764,0.30578336,0.16950697,124.38469
0.41052955,0.6975136,0.28698403,69.905815
0.39098576,0.45863134,0.06764558,17.30129
0.7822209,0.36812502,0.41409588,52.938484
0.39860827,0.65087783,0.25226957,63.28759
1.243821,1.0959284,0.1478926,11.8901825
1.1544997,0.648986,0.50551367,43.78639
0.9299115,0.648986,0.2809255,30.20992
1.4429231,3.1173658,1.6744428,116.04519
0.14048314,0.19605665,0.05557351,39.558846
