,PT2_osc,PT2_osc,PT1PT2_existing,PT1PT2_existing,P,P,IT1,IT1
,R2,MAE,R2,MAE,R2,MAE,R2,MAE
Kp,0.8215062022209167,47.62907409667969,0.7405222654342651,0.7160125374794006,0.7108978033065796,0.1991589069366455,0.6907873153686523,0.7760262489318848
Ki,0.44107645750045776,6.238051414489746,0.5263314843177795,0.130133256316185,0.22309601306915283,0.43540701270103455,0.22666865587234497,0.6352134346961975
Kd,0.9604668617248535,74.2056884765625,0.7817713022232056,1.4721860885620117,1.0,0.0,0.7982141375541687,1.183742880821228
