,R2,MAE
ISE_log,0.9375274777412415,0.07121962308883667
Overshoot_scaled,0.4872247576713562,1.4276541471481323
SettlingTime_log,0.9553809762001038,0.08644213527441025
RiseTime_log,0.9400396347045898,0.0900566354393959
