Kp,Ki,Kd,ISE,Overshoot,SettlingTime,RiseTime,Cost
4.449146845209805,7.830801716773038,6.719667245828643,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
6.474511619824219,6.482098188266255,8.213107744039435,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
9.507736991773097,9.58576349420683,9.015048295009068,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
8.499863871184498,4.3009165127232105,7.490484950652086,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
9.114532402275547,3.806565797295547,8.706272923998734,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
8.066998681572283,1.0574896518429737,3.4714562515253213,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
7.379777785610058,0.20247710363366522,7.617169826482529,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
2.415674105984011,9.989465543124666,9.78182295635041,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
7.578328483783425,8.00814167673453,7.827074549157018,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
9.898811332139587,2.996926573770437,9.856253490690998,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
6.83322762560207,4.14177432783773,9.197753085066642,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
2.130261271913606,8.895735891597756,2.982471225071275,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
3.623864298904442,1.60713702571553,9.446260726973714,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
7.749998884392582,9.220909880817793,0.6969708278678501,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
3.4641317527987643,3.181030343603604,1.6775085988308804,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
2.317625161467034,0.16829393201725118,6.048291908818961,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
3.0328969158545833,6.819199201437262,0.9207927386053729,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
5.562802085453895,5.123755257072628,1.5077417354533331,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
6.23160151239691,5.299866035462434,7.203684635078456,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
7.1649724363772105,5.905828756685432,2.8282641046274266,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
8.790902365321971,3.968078754087893,4.477183904312599,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
4.771312083083084,6.652111073248582,4.912035820860325,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
0.9552617441258162,1.472731797571937,8.35748247868187,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
0.7118319753363469,6.0168171549864935,8.101594055663316,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
1.850244900563737,8.177071212083124,5.1267975081028165,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
6.565784059716195,4.726143023117453,5.248965932727398,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
5.466250916848029,7.238998932024272,0.19266575338936676,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
4.057836344539085,6.874451204563233,5.606068401877298,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
3.2673371722991584,2.704778266845,4.510593058381004,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
0.4395837960077529,5.755677020078923,2.3764633302666693,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
3.168653496503829,3.1604920601313484,1.9680662246860772,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
1.4952515473958106,7.146311642112181,2.586678003529635,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
5.307610737598966,4.560594521137967,1.227726973882282,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
6.077751697306117,5.4091855795566985,0.12199899030190053,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
0.8973530357320687,8.794809665952231,3.2208883884605437,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
0.3637786498925104,7.918291876231081,2.1140388377520263,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
7.896544078811186,4.358292198410934,3.8664526135890287,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
2.684316176918407,7.392212926038703,5.817927745654349,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
1.161270928075949,8.665610800609414,4.179007441955682,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
5.761868736877594,6.3252946591150385,6.904517964771043,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
6.883158567547067,4.986220921638958,4.788267696389678,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
4.99019698277361,7.58887863852027,6.467278679483185,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
5.06973305057982,9.432383675040843,7.8834797183027945,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
3.7532524971208354,9.090206484898447,8.938717638432262,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
8.267942038832762,3.5532755958629485,7.001158688421865,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
4.060911149325395,8.374887054796051,1.3666122970263932,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
9.346727898356537,9.696032010429331,5.3375698544573495,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
4.657844190926547,2.0022777335069137,6.589890373652608,1000000.0,1000000.0,1000000.0,1000000.0,263000.0
