,R2,MAE
ISE_log,0.69577956199646,2.6349596977233887
Overshoot,0.14384663105010986,2.3202507495880127
SettlingTime_log,0.6605631113052368,36.494606018066406
RiseTime_log,0.6787557601928711,8.699760437011719
