,R2,MAE
ISE_log,0.9287126064300537,0.026133110746741295
Overshoot_scaled,-16.310407638549805,12.786391258239746
SettlingTime_log,0.7290945649147034,0.04742550849914551
RiseTime_log,0.8684310913085938,0.03716033324599266
