,R2,MAE
ISE_log,0.9109130501747131,0.1584250032901764
Overshoot,0.47734588384628296,1.4257643222808838
SettlingTime_log,0.9310625791549683,0.22027751803398132
RiseTime_log,0.9190160036087036,0.21175044775009155
