,PT2_osc,PT2_osc,PT1PT2_existing,PT1PT2_existing,P,P,IT1,IT1
,R2,MAE,R2,MAE,R2,MAE,R2,MAE
ISE,0.7659234837634701,0.03668839872075217,-583.731188122849,763.7075045951406,0.03355949995631202,2414.8968079836973,0.30643062980117075,1.8669217708411288
Overshoot,0.7905250154796065,1.5338894025786363,0.5790677514900378,94.97193591179828,-0.04033674451141134,4.829348044349223,-143.40790962737816,188.47693398576118
SettlingTime,0.905560763800993,1.1784810881045902,0.9622630612379187,2.046016712348494,0.8116919960690878,2.0322444747043087,0.806684953183723,4.758388288708863
RiseTime,0.3270118843238531,0.25891200284353477,0.6883761695398747,1.9613077460323511,0.7982813084747272,1.0659149981907061,0.00797590223456135,1.637419241268078
