,R2,MAE
ISE_log,0.38692378997802734,0.29772964119911194
Overshoot,0.42055201530456543,4.524656772613525
SettlingTime_log,0.03756976127624512,10.07684326171875
RiseTime_log,0.24901455640792847,0.3664727807044983
