,Kp,Ki,Kd,ISE,Overshoot,SettlingTime,RiseTime,Cost
Best ISE,10.100225902406919,0.09927825633570109,18.468722906911964,7.533118628653538,0.1771491549568843,499.6987083438223,151.861985444249,1.1099449598472788
Best Overshoot,8.512955965017195,0.24209271177917913,0.5963187638823957,17.304005498467443,0.0032066143373487843,324.125884281983,132.2544863377916,0.9539170686527925
Best Settling Time,3.198389542002219,0.02994097239771243,0.3501913503905758,18.797618100353098,0.3858858930026934,211.8918561389412,36.14607022106579,0.5241298881781211
Best Rise Time,10.56782360386055,9.115744191946742,2.455453947764564,85.0757564779413,3.0325031416147135,1152.9582345060442,0.12369518480609337,1.9732915521652903
