y_true_orig,y_pred_orig,abs_error,rel_error_percent
53.173626,9.416021,43.757607,82.29194
52.490063,9.621984,42.86808,81.668945
54.174355,12.530619,41.643738,76.86984
47.27459,7.985633,39.288956,83.10798
53.221725,14.354017,38.867706,73.02977
48.61263,9.754228,38.858402,79.93479
46.179466,8.827967,37.3515,80.883354
48.305954,12.384849,35.921104,74.36165
37.17216,2.6968462,34.475315,92.74499
34.37818,0.24518931,34.13299,99.28678
42.583164,10.333852,32.249313,75.732544
37.718082,6.5892167,31.128866,82.53036
38.83695,9.854111,28.982838,74.62697
39.765728,11.720157,28.04557,70.52699
39.449974,11.833981,27.615993,70.00256
37.78872,10.25209,27.536629,72.86997
35.835205,9.352994,26.482212,73.89999
31.12457,5.3031516,25.821419,82.961525
35.223095,9.713765,25.50933,72.42217
42.718636,18.387535,24.3311,56.956642
28.645985,4.6305366,24.015448,83.8353
32.084564,8.673922,23.410643,72.96544
37.13307,14.274975,22.858097,61.55725
30.47655,7.873948,22.6026,74.16391
36.20745,13.6056,22.60185,62.423203
29.13575,6.5711007,22.56465,77.4466
47.19475,24.855951,22.3388,47.333233
33.533546,11.351444,22.182102,66.14899
26.650312,4.8519,21.798412,81.79421
32.51431,10.771962,21.742348,66.870094
51.290455,29.99215,21.298306,41.52489
33.765697,12.656448,21.10925,62.51684
29.347885,8.561967,20.78592,70.82595
48.892826,28.134686,20.75814,42.456413
45.508442,24.840532,20.66791,45.41555
46.885567,26.2997,20.585867,43.906616
33.50703,13.123146,20.383884,60.83465
31.420727,12.116524,19.304203,61.437798
28.427189,9.15068,19.276508,67.81011
25.742102,6.7791786,18.962923,73.665016
24.901596,6.0427213,18.858875,75.733604
30.122126,11.413469,18.708656,62.10935
24.738409,6.215739,18.52267,74.87414
28.628876,10.38531,18.243565,63.72435
37.459274,19.263412,18.195862,48.57505
46.877167,29.289162,17.588005,37.519344
27.210464,9.649908,17.560556,64.53604
23.25468,5.7874985,17.467182,75.11255
22.73413,5.2848625,17.449268,76.753624
26.43205,8.99948,17.432571,65.95239
27.231155,9.904064,17.327091,63.629658
32.995007,15.81638,17.178627,52.064323
27.417253,10.259551,17.157703,62.579952
39.539032,22.68854,16.850492,42.61736
32.4272,15.619301,16.8079,51.832718
20.512285,4.0775642,16.434721,80.12135
35.457455,19.059929,16.397526,46.245636
41.66514,25.29909,16.366049,39.279957
18.155104,1.9188879,16.236216,89.43059
24.268818,8.073655,16.195164,66.7324
27.31872,11.278046,16.040674,58.716785
37.30397,21.393753,15.910217,42.6502
31.467735,15.669807,15.797928,50.20357
27.144825,11.382713,15.762112,58.066727
38.28809,22.717937,15.570152,40.665787
26.355452,10.897487,15.457965,58.65187
38.552753,23.136187,15.416567,39.98824
23.597456,8.226737,15.370719,65.137184
35.79789,20.457247,15.340643,42.853485
24.021809,8.72975,15.292059,63.65907
28.816801,13.527481,15.28932,53.056965
39.278137,24.047527,15.23061,38.776306
24.545979,9.337738,15.2082405,61.958176
32.84858,17.644392,15.204187,46.285675
25.239632,10.211646,15.027986,59.541225
29.71899,14.913834,14.805157,49.817158
24.394142,9.596201,14.797941,60.66186
23.591854,8.830102,14.761752,62.571392
28.823921,14.092564,14.731358,51.108097
29.513716,14.78468,14.729035,49.90573
21.219763,6.7388544,14.480908,68.24255
22.784899,8.360513,14.424386,63.30678
24.00691,9.641352,14.365559,59.839268
41.54903,27.206385,14.342646,34.519806
32.858807,18.520763,14.338043,43.635315
27.743822,13.620701,14.123121,50.905464
27.311739,13.208049,14.10369,51.639664
42.241207,28.141834,14.099373,33.378242
32.99593,18.977026,14.018904,42.486767
20.694916,6.6886234,14.006292,67.67987
44.107574,30.107782,13.999792,31.74011
25.399914,11.480163,13.919751,54.802357
39.70837,25.826387,13.881983,34.95984
21.125261,7.250244,13.875017,65.67974
38.254036,24.388548,13.865488,36.24582
17.454285,3.873032,13.581253,77.810425
43.242683,29.697771,13.544912,31.323015
18.90718,5.426201,13.48098,71.30085
19.885126,6.6545773,13.230549,66.534904
22.549152,9.3368,13.212353,58.593567
18.125025,4.9299445,13.19508,72.80034
18.679615,5.5213313,13.158283,70.44194
21.780468,8.692616,13.087852,60.089855
25.022135,11.951932,13.070203,52.234562
30.92455,17.964314,12.960236,41.909214
22.174358,9.283782,12.890576,58.132805
25.618233,12.748057,12.870175,50.238342
22.50559,9.652483,12.853107,57.110733
24.919237,12.327971,12.591266,50.528297
21.500648,8.987441,12.513207,58.19921
19.700785,7.2371645,12.46362,63.26459
36.35845,24.134819,12.223633,33.619785
26.376682,14.183127,12.193555,46.22854
22.94715,10.793422,12.153728,52.964
19.395706,7.2858925,12.109814,62.435535
25.371437,13.282901,12.088536,47.646244
20.239004,8.239653,11.9993515,59.288254
16.63944,4.8016596,11.837781,71.1429
19.377693,7.548051,11.829642,61.047733
21.65762,9.877242,11.780377,54.393684
23.987192,12.211112,11.77608,49.0932
19.872372,8.116266,11.756105,59.158043
36.497444,24.751287,11.746157,32.183506
15.3089075,3.563726,11.745182,76.72123
24.216623,12.527029,11.689594,48.270954
16.202177,4.530322,11.671855,72.03881
18.168482,6.5290027,11.639479,64.064125
20.839363,9.232976,11.606387,55.69454
17.442352,5.89205,11.5503025,66.21987
39.05673,27.529015,11.527714,29.515308
18.406874,6.903137,11.5037365,62.49696
15.567665,4.138378,11.429287,73.41683
40.175755,28.787285,11.38847,28.346622
19.996035,8.6089325,11.387102,56.9468
16.818047,5.439592,11.378454,67.65622
28.367031,16.993801,11.37323,40.09313
13.464439,2.1081846,11.356255,84.342575
17.945875,6.657741,11.288134,62.900993
20.518692,9.237988,11.280704,54.97769
15.284736,4.0052414,11.279494,73.795815
15.871013,4.602538,11.268475,71.00035
19.162745,7.9153433,11.247401,58.694103
16.464382,5.2687674,11.195615,67.999
21.040287,9.896616,11.143671,52.963493
15.885451,4.754704,11.130747,70.06881
41.88974,30.80231,11.087429,26.468126
40.630234,29.57713,11.053104,27.204136
15.298359,4.31582,10.982538,71.788994
24.11382,13.228612,10.885207,45.140953
24.354343,13.524634,10.829709,44.467262
17.34898,6.5544834,10.794497,62.21978
20.334644,9.626019,10.708626,52.661976
29.213469,18.559319,10.65415,36.469994
19.383598,8.8405695,10.543029,54.391495
21.125885,10.590257,10.535628,49.87071
18.435757,7.947463,10.488294,56.891037
16.75327,6.2691154,10.484154,62.57975
19.74747,9.425893,10.321578,52.26785
20.371828,10.05026,10.3215685,50.665894
24.882233,14.61543,10.266803,41.26158
27.396221,17.141644,10.254578,37.43063
38.53016,28.447012,10.083147,26.169493
14.492656,4.4361787,10.056477,69.39016
17.683922,7.6799393,10.003983,56.571064
24.789402,14.825966,9.963436,40.19232
45.235775,35.299995,9.93578,21.964428
16.231762,6.301638,9.930124,61.17712
18.248892,8.384467,9.864425,54.054924
19.390566,9.597699,9.792867,50.503254
15.960497,6.1751127,9.785384,61.31002
20.41223,10.641774,9.770455,47.865692
16.699543,6.932864,9.766679,58.484707
18.97852,9.221566,9.756953,51.410507
15.245748,5.5100565,9.735691,63.858402
19.382324,9.652269,9.730055,50.20066
14.695958,5.0658455,9.630113,65.52899
13.850828,4.238927,9.611901,69.39586
37.491676,27.886414,9.605263,25.61972
15.519433,6.0306697,9.488764,61.14118
21.793465,12.322516,9.470948,43.457745
36.439785,26.97662,9.463165,25.969322
