,Kp,Ki,Kd,ISE,Overshoot,SettlingTime,RiseTime,Cost
Best ISE,6.3044149574985475,2.0874329868971273,3.2905295000607557,0.008864573593956565,0.001787489763142136,20.989594793375446,7.443099963780954,0.048223653958332696
Best Overshoot,9.246319158469301,2.4547158915079494,3.3736514368573784,2.93900869050365,0.00033590071706485203,0.485265477949414,1.0369588739258313,0.027553967466647452
Best Settling Time,9.185270878728524,2.450494800639131,3.3222255742640687,2.963657683852089,0.011800041799237243,0.15128408252715053,0.9941440204231478,0.0302238052220793
Best Rise Time,11.518496929205224,3.2494842081372006,4.424649578212801,7.371131829147232,0.13049391024123957,72.80909643851255,0.0042338262074587685,0.1243326836292077
