,R2,MAE
ISE_log,0.9330810904502869,0.07258850336074829
Overshoot_scaled,-5.996266841888428,659.6660766601562
SettlingTime_log,0.9569076299667358,0.08511538803577423
RiseTime_log,0.9405294060707092,0.09048068523406982
