,R2,MAE
ISE_log,0.9657975435256958,0.06036626175045967
Overshoot_log,-6.093959808349609,0.02244105562567711
SettlingTime_log,0.9506762623786926,0.07301146537065506
RiseTime_log,0.9629491567611694,0.06262220442295074
