,Kp,Ki,Kd,ISE,Overshoot,SettlingTime,RiseTime,Cost
Best ISE,4.297585770540226,0.013668853017476223,9.881915595037109,15.768098136810638,1.2804452323300644,343.31726066773376,28.723591602800195,0.7536486324564637
Best Overshoot,1.4550960712492476,0.01623705709646206,0.036358272233845135,26.172268940660086,0.46106273705005507,253.86841643453118,16.730775643253757,0.5221457877509987
Best Settling Time,5.124833920085302,0.017487880672206302,0.1388454335072833,23.40458050633029,0.7170356406572665,176.6511551293036,11.350758951488492,0.49987263628388806
Best Rise Time,9.08827737109226,1.3545285289569051,0.6936022096163734,56.067745767220124,2.4365349028726473,639.0981941003078,0.24454257806901375,1.350413628912812
