Kp,Ki,Kd,ISE,Overshoot,SettlingTime,RiseTime,Cost
6.729145951573273,0.03155468355492097,6.233646912070308,20.293502320632822,1.037786500292741,359.1871052414957,9.446851574622018,0.6384757029717893
6.5943411464398105,0.1046565613043482,9.564007794334167,16.294654763576954,1.250755936397084,393.753236631623,13.648881238751093,0.7000199193356651
5.356663845702413,0.02338933519344799,6.676564377298364,19.254723842552877,1.1111455070664604,339.55798693907207,6.187550826584781,0.6229135531882216
5.207231320436019,0.010236059637324324,6.433024784941831,19.49760637054148,1.0949684517772396,334.5178144123794,6.123470474698225,0.6178504203030519
4.978938782030348,0.020440313406008492,7.642435154076484,18.357025569242122,1.1520355730554594,339.37151576607386,10.369787602558475,0.64722128092901
2.288051992869644,0.035852388988470096,0.028397316506972636,24.725949607445273,0.48581701823047874,233.89926335367082,14.855467354977208,0.49812584506518065
4.708048632292521,0.01663439787799703,5.980995410754987,20.207860460254555,1.0805157015859352,316.76517576590913,5.2379667184587895,0.6062603003236415
4.814367565007573,0.022416548581455586,7.177731344581401,18.960189380969762,1.1321313199981395,330.1971900008805,8.715351492161236,0.6339096028180544
4.900110339089379,0.028829546166522668,9.110737569064792,16.593313271103785,1.2173664989202881,347.97658058166724,22.47113734162483,0.7151354512623082
4.297585770540226,0.013668853017476223,9.881915595037109,15.768098136810638,1.2804452323300644,343.31726066773376,28.723591602800195,0.7536486324564637
2.6844971280597396,0.02781340954899214,0.04618853540104251,23.538617139715566,0.489256809755237,221.20307370196613,13.63639227030835,0.47763732918920077
1.4550960712492476,0.01623705709646206,0.036358272233845135,26.172268940660086,0.46106273705005507,253.86841643453118,16.730775643253757,0.5221457877509987
2.9691066904639714,0.010164335620196141,0.20869201923703518,21.568043159118496,0.5101956154931173,211.10043867942431,12.960000523130622,0.4596594495220333
2.864270869798839,0.011649023268025971,0.12953785719029742,22.231756890607112,0.49979665952673336,212.85796693598218,13.259969854152995,0.46441617429999277
3.1692152242025537,0.012890216515310193,0.3252423474700654,21.01882727720611,0.5330420588306681,207.8798110539609,11.900563054327554,0.45434444008533104
2.873649702316031,0.010030402481561396,0.18645620713679723,21.83874038300544,0.5011665855746413,212.86154330284194,13.117395845582896,0.4610999501455366
3.139884351974061,0.011649023268025971,0.21086856241893237,21.339800550015887,0.5283263021345626,206.90826206625457,12.653739814014829,0.45885290976196125
3.1916561619294406,0.010819336183854666,0.2563129968547102,21.07000884834145,0.5330185163515456,205.57038782662005,12.244920522536496,0.4552894919764398
3.1406916189002336,0.010331445026994679,0.46459952318188513,20.713583634437633,0.5389970148348638,209.1749903038719,11.287511859312788,0.4511261854154981
3.3727577779951887,0.010664348945555346,0.5869787023978956,20.579822289470272,0.567260608273366,203.99786942541587,10.012455459268212,0.4482250312484175
3.283634788643764,0.010326669450604342,0.4908449925455285,20.673679862682743,0.547235290419472,205.34357582719994,10.651429988516641,0.44779035943117185
3.2480363602907767,0.011192800158855043,0.4061901346693384,20.8389417652666,0.5385255355500689,205.78931625462394,11.212495218350265,0.44988058134608
3.4583084249835387,0.010393730879621366,0.5793023268712538,20.552020910376942,0.5722004349275106,201.23844020928166,9.903652254414846,0.44732774693641986
3.2391523850505326,0.01063350357800008,0.535827819880156,20.623941277741196,0.5500095021520268,207.26444800637194,10.514760504185501,0.4483879616451792
3.327491026254082,0.010707985488862981,0.5619214511611883,20.58961843375311,0.5586080355267427,205.04085639190697,10.186204118732956,0.44752559592445224
3.4614982568820087,0.0105310199373303,0.5736900121013182,20.55784550070352,0.5713668671403601,201.12718815930782,9.918347282042069,0.44718088853023075
3.8399086891448544,0.010362610875567668,0.7607102929504004,20.528350734499252,0.64386185319973,196.1151393065033,8.735287412004178,0.4566621005219494
3.3645096320958485,0.010000643596772996,0.5365403627165524,20.5922332157955,0.555422797783063,203.38438138473867,10.234903080918324,0.44616415466119297
3.4465944565647746,0.010048826747990347,0.592118166663635,20.543996902340115,0.5737172882337214,201.62877954074455,9.877980356013433,0.44771359037642067
3.600624556899252,0.010466148350533722,0.5774594941442528,20.543715952021028,0.5818823354636811,197.22832745383056,9.671737734605953,0.446521305906023
3.6049589058644305,0.010363678669325083,0.592118166663635,20.534923469836492,0.5840308919323457,197.31808600568073,9.608303859174988,0.4467202113055754
