,Kp,Ki,Kd,ISE,Overshoot,SettlingTime,RiseTime,Cost
Best ISE,11.70996716167647,0.3129985284078636,19.700194956588923,5.4277927280895515,0.3337223034781186,419.16479873679896,180.3335046968746,151.3149546163103
Best Overshoot,16.18835976059525,0.08768130058871115,19.706509584322177,9.936402608512587,0.0039790724121027965,521.2527431229677,257.9831240332742,197.29406220929164
Best Settling Time,3.9980899479285856,0.011469715220252752,1.229995616538318,13.954175434354443,0.5157474629799904,138.8281921778833,26.35912107661584,44.9143090379584
Best Rise Time,11.837704449351136,4.0203212587818085,0.5841343291573224,57.13383175249213,1.852085841236662,604.0140701349977,0.06104523172158388,165.76525824011202
