,Kp,Ki,Kd,ISE,Overshoot,SettlingTime,RiseTime,Cost
Best ISE,11.70996716167647,0.3129985284078636,19.700194956588923,5.4277927280895515,0.3337223034781186,419.16479873679896,180.3335046968746,122.13752223866615
Best Overshoot,16.18835976059525,0.08768130058871115,19.706509584322177,9.936402608512587,0.0039790724121027965,521.2527431229677,257.9831240332742,159.82253028913584
Best Settling Time,3.898074735263516,0.010224326559265862,1.2823149830925313,13.720107181828899,0.5085030174294817,138.38826049617177,26.64793091649316,38.59698175875044
Best Rise Time,11.837704449351136,4.0203212587818085,0.5841343291573224,57.13383175249213,1.852085841236662,604.0140701349977,0.06104523172158388,144.03897294258806
