,R2,MAE
ISE_log,0.909543514251709,0.15863004326820374
Overshoot,0.43790870904922485,1.4688292741775513
SettlingTime_log,0.9409003257751465,0.21237140893936157
RiseTime_log,0.914307713508606,0.21770699322223663
