,R2,MAE
ISE_log,-0.5900529623031616,1.8922334909439087
Overshoot,-0.4849280118942261,22.683334350585938
SettlingTime_log,-0.5103906393051147,22.649141311645508
RiseTime_log,-1.0264899730682373,1.5912131071090698
