,R2,MAE
ISE_log,0.9347441792488098,0.07332456111907959
Overshoot,0.42945677042007446,1.471510410308838
SettlingTime_log,0.9582350254058838,0.0835479348897934
RiseTime_log,0.9403437376022339,0.09216048568487167
