y_true_orig,y_pred_orig,abs_error,rel_error_percent
39.651318,12.150257,27.50106,69.35724
12.044678,3.7128963,8.331781,69.173965
7.938149,2.9038608,5.0342884,63.41892
8.684136,3.7575955,4.926541,56.730347
7.1435747,2.333722,4.8098526,67.33117
18.277704,13.663384,4.61432,25.24562
17.62135,13.606311,4.0150385,22.78508
9.7180605,6.4248004,3.29326,33.88804
2.6977167,5.4922886,2.7945719,103.59026
4.3282537,1.7019372,2.6263165,60.678432
3.9440498,6.475197,2.531147,64.176346
3.5777285,1.3802352,2.1974933,61.421467
5.7898917,3.6301498,2.1597419,37.301937
6.644552,4.48854,2.156012,32.447815
11.279425,9.258913,2.0205116,17.91325
2.4521039,4.4664116,2.0143077,82.1461
3.1522927,1.2575908,1.894702,60.105522
5.4461465,7.2885265,1.84238,33.82906
2.5839262,4.4165344,1.8326082,70.92339
3.6576164,1.8649931,1.7926233,49.010696
7.0109324,8.797176,1.7862439,25.47798
3.085023,1.4704571,1.6145658,52.33562
4.774132,3.1833386,1.5907931,33.3211
2.2659037,3.851572,1.5856683,69.97951
4.400971,5.8797264,1.4787555,33.600666
1.8040029,3.2157335,1.4117306,78.255455
2.4274044,1.0797706,1.3476338,55.517483
2.4086702,1.111795,1.2968752,53.84196
10.44785,9.161556,1.286294,12.311565
3.4688046,4.6899195,1.2211149,35.20276
12.204269,13.389214,1.1849442,9.709259
2.2482576,3.4255214,1.1772637,52.36338
14.721128,15.749916,1.0287876,6.9885106
10.183313,9.210333,0.9729805,9.554655
1.0963349,2.0484157,0.9520807,86.84214
0.8907089,6.42681e-05,0.89064467,99.99279
1.0151451,1.8978415,0.8826964,86.952736
2.0491223,1.2227235,0.82639885,40.329407
3.1370595,3.9230905,0.786031,25.056301
9.260376,8.481967,0.778409,8.405803
1.3697424,2.1103587,0.7406163,54.06975
1.17167,0.43343416,0.73823583,63.00715
1.2285303,1.9114859,0.6829556,55.591274
5.2934065,4.6137214,0.6796851,12.840221
3.2029083,2.5537515,0.6491568,20.26773
16.133211,16.766989,0.6337776,3.9284034
2.4394343,3.0715327,0.63209844,25.91168
3.8511674,3.2525873,0.5985801,15.542823
0.6607053,1.2297485,0.56904316,86.12662
16.818077,16.295746,0.52233124,3.1057727
2.2333946,2.7536705,0.52027583,23.295294
0.9859322,1.4729445,0.48701233,49.39613
2.1815145,1.6969843,0.4845302,22.210726
3.752361,3.2707415,0.4816196,12.835109
2.3245292,2.8048892,0.48036003,20.664831
3.2621841,3.7053022,0.4431181,13.583479
0.66949946,1.1021476,0.43264812,64.62263
7.5706773,7.1510887,0.41958857,5.5422854
4.327595,4.744162,0.41656685,9.625828
0.79916924,0.3862297,0.41293955,51.6711
2.623592,3.0303364,0.40674448,15.503344
3.2873952,3.6886578,0.40126252,12.206093
0.54152846,0.9371033,0.3955748,73.04783
2.467876,2.8617764,0.3939004,15.961109
0.47617984,0.8543979,0.37821805,79.42757
0.55591846,0.9212017,0.36528325,65.70806
1.7118541,2.0636275,0.35177338,20.549261
0.7301967,0.39842796,0.33176875,45.43553
0.38052866,0.68794715,0.3074185,80.78722
1.352935,1.6589746,0.3060397,22.62043
1.4706755,1.1861811,0.2844944,19.344471
0.70896655,0.44540703,0.26355952,37.175167
0.665103,0.40765196,0.25745106,38.708447
0.75077885,0.99849606,0.2477172,32.994698
1.568205,1.7811403,0.21293533,13.578284
0.668371,0.4816806,0.18669042,27.932154
1.7764882,1.9554007,0.17891252,10.0711355
0.6937967,0.86754453,0.17374784,25.043049
0.17525712,0.346294,0.17103687,97.59197
0.15280904,0.3072869,0.15447785,101.092094
0.1531261,0.0,0.1531261,100.0
0.32896188,0.4791039,0.15014201,45.64116
2.6009605,2.7507222,0.14976168,5.7579374
2.138951,1.9946148,0.14433622,6.747991
0.15302488,0.29279608,0.1397712,91.33887
0.21281838,0.3504518,0.13763341,64.67177
0.53941983,0.40230474,0.13711509,25.418993
3.5549102,3.4363637,0.118546486,3.3347251
2.0643027,2.1810184,0.11671567,5.654
3.9997547,4.1077256,0.10797095,2.6994393
0.15283063,0.049390137,0.10344049,67.68309
0.26526955,0.36773494,0.10246539,38.626896
0.15965869,0.25985432,0.10019563,62.756138
0.23365347,0.33380553,0.10015206,42.863503
0.39015996,0.4863496,0.09618965,24.6539
0.21856816,0.30810016,0.089532,40.962967
0.7887764,0.87473536,0.08595896,10.897759
1.6152636,1.694931,0.07966745,4.932164
0.19855809,0.12025031,0.078307785,39.438225
0.22809215,0.30546603,0.07737388,33.9222
0.30952588,0.38593566,0.07640979,24.686075
0.29235125,0.36322922,0.07087797,24.244114
0.16094269,0.22593445,0.06499176,40.381924
0.15347931,0.21544886,0.06196955,40.376484
4.8352246,4.8849325,0.04970789,1.0280368
0.3836259,0.33517903,0.048446864,12.6286745
0.21291323,0.2592361,0.046322867,21.756687
0.35966077,0.31570575,0.043955028,12.221247
0.3350262,0.37406597,0.03903976,11.652748
0.43502,0.3960306,0.038989395,8.962667
0.19951321,0.23732898,0.037815765,18.954016
1.57171,1.6092668,0.037556767,2.389548
0.27740782,0.30182588,0.024418056,8.802223
1.1464664,1.1687825,0.022316098,1.9465114
0.34242207,0.35992643,0.017504364,5.1119266
0.31375897,0.3308346,0.017075628,5.4422755
0.27338108,0.28889534,0.015514255,5.6749554
0.416357,0.40528488,0.011072129,2.6592872
0.37583524,0.38330767,0.0074724257,1.9882184
0.31810504,0.3180293,7.57277e-05,0.023805879
