y_true_orig,y_pred_orig,abs_error,rel_error_percent
175.06844,74.757835,100.3106,57.29793
215.88478,123.08996,92.79482,42.983494
152.3535,84.76206,67.59144,44.364876
117.67718,53.153248,64.523926,54.8313
113.55518,67.66984,45.885345,40.40797
178.99509,133.1559,45.839188,25.609188
89.33104,44.98258,44.34846,49.645077
70.105064,30.583462,39.521603,56.374817
88.81053,50.124226,38.686306,43.560493
84.054985,46.132507,37.922478,45.116276
125.7674,100.31796,25.44944,20.235323
102.62388,77.44533,25.17855,24.534786
34.71264,10.047762,24.664877,71.05446
153.99069,130.14064,23.850052,15.487983
40.690178,18.713402,21.976776,54.01003
42.618446,63.661324,21.042877,49.375042
43.81802,64.75358,20.935558,47.778423
41.129417,20.50581,20.623608,50.143208
99.84194,79.705536,20.136406,20.168283
64.593155,83.82108,19.227928,29.76775
34.83169,15.927216,18.904476,54.27378
68.1201,49.45673,18.663372,27.397745
32.794445,15.492729,17.301716,52.75807
32.934162,49.55383,16.619667,50.463306
59.81535,43.261147,16.554203,27.67551
33.78758,17.991608,15.795971,46.75082
143.22589,127.54265,15.683243,10.950005
31.820461,16.221613,15.598848,49.021442
15.192818,0.010446044,15.182372,99.931244
52.53204,66.44479,13.912754,26.484322
26.60716,40.40239,13.795229,51.84781
50.45711,63.497345,13.040234,25.844193
89.535065,101.56957,12.034508,13.441112
66.54579,78.04087,11.495079,17.27394
24.00008,13.276796,10.723284,44.6802
56.960896,67.56654,10.605648,18.619173
29.315382,18.844633,10.470749,35.717594
146.1648,135.82329,10.341507,7.0752373
25.193384,15.020109,10.173275,40.38074
19.265348,28.920984,9.655636,50.119186
43.482697,53.135174,9.652477,22.198433
49.406246,40.344585,9.061661,18.341124
105.22046,96.19482,9.025642,8.57784
36.330093,44.77078,8.440685,23.233316
18.102863,26.320295,8.217432,45.392998
32.604424,24.65373,7.950693,24.38532
24.330618,32.23583,7.9052105,32.49079
33.20235,39.4313,6.2289505,18.76057
42.277878,48.42201,6.1441307,14.532732
12.707829,6.625233,6.0825963,47.864952
33.17176,27.385801,5.7859592,17.442425
20.645992,15.384949,5.2610435,25.482155
38.576584,33.361027,5.215557,13.520008
109.25412,104.196335,5.057785,4.629377
14.417562,19.433475,5.015914,34.790306
20.982092,25.54358,4.561487,21.739906
8.976539,4.743418,4.2331204,47.157604
41.619305,37.628212,3.9910927,9.589522
68.34482,72.31243,3.9676132,5.8052874
40.202866,43.794266,3.5914001,8.933194
12.324566,15.695124,3.3705578,27.34829
8.868826,5.5242667,3.3445592,37.71141
56.47962,53.204853,3.2747688,5.798142
47.55844,44.406044,3.1523972,6.6284704
39.0164,35.9112,3.105198,7.9586987
62.79423,65.896996,3.1027641,4.941161
10.428962,7.514516,2.9144459,27.945694
23.049932,20.154678,2.8952541,12.560793
7.521857,4.7775993,2.7442575,36.483776
21.458427,19.04634,2.4120865,11.240742
33.52621,35.824223,2.2980118,6.854374
18.230423,15.9810505,2.2493725,12.338565
6.5915575,4.3693795,2.222178,33.712486
5.150693,7.3376904,2.1869974,42.460255
41.166553,43.30741,2.1408577,5.2004786
6.8256955,8.881671,2.0559754,30.121113
8.286845,10.181214,1.8943691,22.859957
5.568459,3.6947517,1.8737073,33.64858
7.677009,5.8282533,1.8487558,24.08172
10.404463,12.229579,1.8251162,17.541666
6.0489125,4.249566,1.7993464,29.74661
8.085183,9.861781,1.776598,21.973503
8.60191,6.8883896,1.71352,19.920229
23.58653,25.165567,1.5790367,6.6946545
196.36845,194.86409,1.504364,0.7660925
4.4456835,5.7697263,1.3240428,29.78266
47.50465,48.702675,1.1980247,2.5219104
12.808842,13.9375925,1.1287508,8.812278
2.5873291,3.6847897,1.0974605,42.416733
3.3900385,4.471835,1.0817966,31.911043
3.9408832,4.9402595,0.9993763,25.359196
1.133233,2.0741336,0.9409007,83.028
6.115301,5.207286,0.90801525,14.848251
5.5693955,6.4703918,0.9009962,16.177631
4.804663,3.9151597,0.8895035,18.513336
65.44869,66.31387,0.86518097,1.3219224
1.8542275,2.7034397,0.84921217,45.798706
4.7387967,5.511998,0.77320147,16.316408
5.4149313,4.646627,0.76830435,14.188626
26.753538,26.004745,0.74879265,2.7988546
5.3391733,6.078263,0.7390895,13.842771
1.1078129,1.8106568,0.7028439,63.444283
4.7456017,4.0517035,0.6938982,14.621922
18.649128,17.95813,0.6909981,3.7052567
10.2093525,9.561144,0.6482086,6.349165
3.66829,4.263855,0.5955651,16.235497
3.8634193,3.2813387,0.5820806,15.0664625
10.093615,9.53789,0.55572414,5.5057
3.9435866,3.449069,0.49451756,12.539792
0.99238575,1.41893,0.4265443,42.981705
2.717704,3.0564475,0.33874345,12.464324
1.1130469,1.4488657,0.33581877,30.171127
1.6670504,1.9891229,0.3220725,19.319904
1.7172278,2.0155923,0.29836452,17.374779
3.1537228,2.894806,0.25891685,8.20988
4.635878,4.884608,0.2487297,5.36532
3.0266151,3.2085085,0.18189335,6.009794
0.7669119,0.8553716,0.08845967,11.534529
3.4391682,3.4868765,0.047708273,1.3872038
4.7788424,4.803481,0.024638653,0.51557785
