,Kp,Ki,Kd,ISE,Overshoot,SettlingTime,RiseTime,Cost
Best ISE,1.4759141144022996,0.01,2.0,11.885451999590375,0.48601156619214503,262.9662415706196,30.679116115557242,63.58045465030995
Best Overshoot,0.8299416564244764,0.0266916559018453,0.03989297442453754,20.370694218694776,0.3572246394651354,282.606075529667,29.864049578947046,70.71374763709376
Best Settling Time,3.8418188532242197,0.011004936560436107,1.1871189779634337,14.01709197603728,0.5269605320829182,138.90657881523765,24.783925167394127,38.45032969335785
Best Rise Time,9.321882832259966,3.0362226463607054,0.697147334483941,49.64670397553891,1.383888964891524,634.0054272145162,3.8997594136105156,147.71649670881922
