,R2,MAE
ISE_log,-91.19523620605469,3.6645870208740234
Overshoot,-5792838.5,3565.934326171875
SettlingTime_log,-6157.5,52.44014358520508
RiseTime_log,-522.3366088867188,11.913102149963379
