type,K,T1,T2,Td,zeta,omega_n,num,den,sprunghoehe_target,sprungzeit_target,Kp,Ki,Kd,Tu,Tg,Overshoot,Label,ISE,SSE,SettlingTime,RiseTime
PT1,2.926862122328316,37.62091482695359,,,,,[2.926862122328316],"[37.62091482695359, 1]",1,20,2.8144855032676177,0.1198996208195643,0.2356936295360473,23.81190595297649,4.402201100550275,199.0,good,-68.559370089673,199.0,0.2092510891934501,0.14989356829017347
Osc2,1.7793307324139036,,,,0.8228801248581118,0.8851787565664223,[1.394179348433947],"[1, 1.4567920114502515, 0.7835414310764776]",1,20,2.486466614105245,0.9517848202114928,0.3376396582178724,1.6008004002001,0.7003501750875437,199.0,good,1.4160086717673817,199.0,0.9227815741870345,0.784743112334939
Osc2,0.5057558320544654,,,,0.5025775658489374,1.9453774892937088,[1.9140296973591477],"[1, 1.9554061664530995, 3.784493575850696]",1,20,0.6444472800293062,0.4105614728850325,0.1859495260793675,188.8944472236118,4.602301150575287,199.0,good,47.90782632636677,199.0,0.34156274238271117,0.26452753296049414
Osc2,0.8719965084104138,,,,0.6235427231071975,1.7675098311190838,[2.724196446661865],"[1, 2.2042357864294724, 3.124091003102612]",1,20,2.7064162385226043,0.5933945693871827,0.5027434850569269,0.9004502251125562,0.5002501250625312,199.0,good,19.510427481878526,199.0,0.8645854432547428,0.5662860586614832
PT2+Td,2.105152954385638,31.74980320925684,15.43329401309873,2.03273107923446,,,[2.105152954385638],[490.00404779  47.18309722   1.        ],1,20,0.6293525350987007,0.0337104727294945,0.1666163302771073,66.83341670835418,28.314157078539267,0.2558940339199914,good,,,,
PT1,2.967726377863883,2.478101826083109,,,,,[2.967726377863883],"[2.478101826083109, 1]",1,20,1.4576478525179777,0.6112154757499932,0.3696070622082568,4.702351175587793,0.6003001500750375,199.0,good,0.09984812322127702,199.0,0.7765448983828527,0.3334368013686019
Osc2,0.9201298127824052,,,,0.8378703301588841,1.8341979220282845,[3.0955761826084913],"[1, 3.073640037013156, 3.3642820171728767]",1,20,2.575944498779473,0.5987138088778663,0.1746130611452777,1.0005002501250624,0.6003001500750375,199.0,good,16.272310289302965,199.0,0.8676360856555442,0.6714862076265726
Osc2,1.7195239097730242,,,,0.7143617854870956,0.4646877729247448,[0.371304924833047],"[1, 0.6639103743210856, 0.21593472630575922]",1,20,2.48368294154911,0.2428958315196689,0.3398082129218323,3.001500750375188,1.4007003501750874,199.0,good,41.92992388514948,199.0,0.4125120256396126,0.3717329784609166
PT1,1.4819901320299576,9.55963536150791,,,,,[1.4819901320299576],"[9.55963536150791, 1]",1,20,2.357303124805462,0.6418413830382728,0.5973673603093661,8.704352176088044,2.301150575287644,199.0,good,-11.344494415167084,199.0,0.35956977963616343,0.21605990447053422
PT1+Td,1.39299758212093,40.25684548630929,,4.741874838511667,,,[1.39299758212093],"[40.25684548630929, 1]",1,20,2.696836877248616,0.7714724541049814,0.2702813254366513,16.708354177088545,5.5027513756878434,199.0,good,-67.77787380144079,199.0,0.10779176918993966,0.07992883291559695
PT2+Td,1.5441568909259136,6.013768321983774,25.909181489189088,2.1853055501470218,,,[1.5441568909259136],[155.81181489  31.92294981   1.        ],1,20,2.185084585966565,0.3806651831245417,0.7967762275806358,21.31065532766383,8.604302151075537,0.6206127832791546,good,,,,
Osc2,2.4054134547345343,,,,0.588734427785877,1.8114304851631275,[7.892836029118647],"[1, 2.1329029803128146, 3.281280402578323]",1,20,1.8284086521124905,0.1536082275625953,0.7234763720368068,0.5002501250625312,0.2001000500250125,199.0,good,71.11753210958217,199.0,0.8578987066754616,0.17057360518540265
PT1+Td,0.6879664802294617,46.39958140674671,,1.8766828335669297,,,[0.6879664802294617],"[46.399581406746705, 1]",1,20,1.2593584105449809,0.5195224835573429,0.1994037633757348,34.21710855427714,12.8064032016008,199.0,good,-145.4873813149768,199.0,0.02485876861159761,0.01806934711402416
Osc2,1.0580281029807,,,,0.6800815471403275,1.338039027997932,[1.8942389641191661],"[1, 1.8199513045899471, 1.7903484404456504]",1,20,1.88498572511111,0.9780044322121296,0.1769201854391521,1.5007503751875937,0.80040020010005,199.0,good,2.7066361758888537,199.0,0.8373084461027899,0.721369366124751
PT1+Td,1.9589521127817024,17.93518955445646,,1.0683291458236372,,,[1.9589521127817022],"[17.93518955445646, 1]",1,20,2.9266499836814965,0.1794355179070373,0.3380007552791827,21.210605302651324,3.1015507753876936,199.0,good,2.2318092792565034,199.0,0.2909636375525917,0.1979662591784508
PT1,2.4615217678983177,34.71156627909555,,,,,[2.4615217678983177],"[34.71156627909555, 1]",1,20,0.939647927863752,0.9165861221549984,0.2554438997745529,11.50575287643822,4.202101050525262,199.0,good,-32.29073839042471,199.0,0.10837959918527167,0.07669454060787581
PT2,1.9354044589288013,9.11251101576382,4.3221063664922825,,,,[1.9354044589288015],[39.38524188 13.43461738  1.        ],1,20,2.7601934502561623,0.9115735642003722,0.2516719485215892,8.204102051025512,3.301650825412706,0.7725962042579174,good,,,,
PT1+Td,1.7514881455968512,49.54028708948262,,1.858120476898508,,,[1.7514881455968512],"[49.54028708948262, 1]",1,20,1.9582086894604405,0.5464557952995309,0.1284478429544694,19.90995497748874,6.703351675837919,199.0,good,-95.94576038209529,199.0,0.07922716731483843,0.06073124268613737
PT2,0.9801179097139128,13.622769862713538,4.827311079767958,,,,[0.9801179097139128],[65.7613479  18.45008094  1.        ],1,20,1.6344764599036548,0.46811452377363,0.7244867182443545,19.10955477738869,7.803901950975487,0.5931396589279996,good,,,,
Osc2,1.2480624280553108,,,,0.8881859643681316,1.6523548632634073,[3.4075556353577245],"[1, 2.9351967954119633, 2.7302765941502334]",1,20,1.5896453860033746,0.5757353083453661,0.2865965569415545,1.6008004002001,0.7003501750875437,199.0,good,6.789766639443146,199.0,0.7713867440490927,0.5581357653875612
Osc2,0.882306616849106,,,,0.8410038569125802,1.1558067004652657,[1.1786638177526763],"[1, 1.944075785873383, 1.3358891288404038]",1,20,2.90318416241311,0.3357808269576837,0.2087025944575021,1.6008004002001,0.9004502251125562,199.0,good,65.59065924758222,199.0,0.7309166812881986,0.6331855610084421
Osc2,1.15896298614012,,,,0.5869001948559707,1.2482024113257395,[1.8056750639856263],"[1, 1.465140476853538, 1.558009259639391]",1,20,2.7098574994840465,0.8254780389783581,0.2785201498552103,1.200600300150075,0.6003001500750375,199.0,good,6.001326397376162,199.0,1.015781521340242,0.849806703062427
PT2,1.694359762395885,44.09615956215549,5.47825270482878,,,,[1.694359762395885],[241.56990539  49.57441227   1.        ],1,20,2.7718768168325068,0.3114223406338053,0.8925217287269837,25.112556278139067,9.804902451225612,0.5189918487261831,good,,,,
PT2,1.2086306284902466,13.767168535668182,1.841380107371724,,,,[1.2086306284902466],[25.35059028 15.60854864  1.        ],1,20,2.4450010911158886,0.6315968051262436,0.9045825296289642,11.405702851425712,4.302151075537768,0.3464199900953134,good,,,,
PT2+Td,2.035365545243546,38.20346731117047,14.855287763906572,3.366991882171761,,,[2.035365545243546],[567.52350049  53.05875508   1.        ],1,20,2.7654641551160672,0.179473350926403,0.9863373970898384,31.915957978989493,12.30615307653827,0.6874506085972153,good,,,,
PT2,2.9518133388689587,25.01111359929486,2.830683986924348,,,,[2.9518133388689587],[70.79855876 27.84179759  1.        ],1,20,2.3111286663361312,0.8901137820818055,0.3533980514376876,9.90495247623812,3.8019009504752375,0.9009859338727528,good,,,,
PT2+Td,2.8206580679569595,30.204523058467476,1.9443359030671687,2.2447067308509374,,,[2.8206580679569595],[58.72773862 32.14885896  1.        ],1,20,2.1268034896269867,0.1199003644096157,0.7097336761520383,16.908454227113555,5.5027513756878434,0.0832668096936811,good,,,,
PT1+Td,2.1578018790208766,43.34995801117088,,4.998853508213489,,,[2.1578018790208766],"[43.34995801117088, 1]",1,20,0.977272975116346,0.0874246139239006,0.7573446217931713,43.2216108054027,13.30665332666333,199.0,good,-306.8313111155244,199.0,0.08118676877350636,0.03595688730843203
PT1,1.849384955665472,36.70664148961712,,,,,[1.8493849556654722],"[36.70664148961712, 1]",1,20,2.473804123719308,0.5351406894960854,0.7895487514029562,16.408204102051023,5.002501250625312,199.0,good,-63.82891449417806,199.0,0.15610402428116993,0.09480750314992151
PT1+Td,1.0961527570827332,41.18086474960205,,3.608383141917694,,,[1.0961527570827332],"[41.18086474960205, 1]",1,20,2.6308725718873944,0.2402145180229458,0.9914746039641152,34.11705852926463,10.005002501250624,199.0,good,-210.8000767635634,199.0,0.09158516208493904,0.05268660536518086
Osc2,2.8203972614347737,,,,0.8995141013837398,1.7816773779927049,[8.952996523968391],"[1, 3.205287851241691, 3.17437427925096]",1,20,0.9884432122971292,0.6754854978469808,0.9998343053986882,6.203101550775387,0.2001000500250125,199.0,good,0.9365187863072993,199.0,0.8175875192634257,0.10264392129444744
PT1,2.5495277609030764,3.22266398414592,,,,,[2.5495277609030764],"[3.2226639841459197, 1]",1,20,2.519799326179313,0.7224052075177086,0.2769530763479535,95.84792396198098,0.6003001500750375,199.0,good,0.6145135287019151,199.0,0.828324662195838,0.4265112552585829
PT1,0.6934118057735432,10.09581976546944,,,,,[0.6934118057735432],"[10.09581976546944, 1]",1,20,1.1574688149036678,0.5144323263075936,0.4223211761743218,16.608304152076037,5.9029514757378685,199.0,good,-32.89448391090031,199.0,0.11005086138194903,0.06696549364501107
PT1,2.729475558709533,18.91864536115969,,,,,[2.729475558709533],"[18.91864536115969, 1]",1,20,1.0730238307396025,0.2249025095084719,0.9026126753311232,16.108054027013505,4.602301150575287,199.0,good,-43.147857137212476,199.0,0.23254764627809987,0.0940672568232998
PT2,1.7637796277349125,29.06280551061668,18.64286831123635,,,,[1.7637796277349123],[541.81405589  47.70567382   1.        ],1,20,2.9795962596947736,0.0614178683787823,0.9898688667414546,33.216608304152075,14.207103551775887,0.2603596510672664,good,,,,
PT1+Td,1.0386591594654375,33.41721894119413,,1.814717115448136,,,[1.0386591594654377],"[33.41721894119413, 1]",1,20,0.8688021105632333,0.8778123309745534,0.2372754623431252,18.309154577288645,6.903451725862931,199.0,good,-138.1936274577056,199.0,0.04607989260492874,0.03296925630572702
PT1,2.5676181312924298,43.88405509637752,,,,,[2.5676181312924298],"[43.884055096377516, 1]",1,20,1.1561470381541958,0.7571026459635911,0.8933597739575115,14.007003501750876,4.902451225612806,199.0,good,-37.14687144960801,199.0,0.12624656362613795,0.06386712779556739
PT2+Td,1.5814256232597064,11.53516142867678,9.74506578799765,0.3882955745764561,,,[1.5814256232597064],[112.410907    21.28022722   1.        ],1,20,2.927906926361558,0.5466370292511615,0.0179238048406964,14.807403701850925,5.9029514757378685,0.8460788762661573,good,,,,
PT1,2.8083081233259124,20.384215855737835,,,,,[2.8083081233259124],"[20.384215855737835, 1]",1,20,2.9986606073711566,0.4207504330670516,0.628393975869667,9.90495247623812,2.2011005502751373,199.0,good,-21.769429489750564,199.0,0.3808400682120261,0.23376952953336375
Osc2,1.2246249154761186,,,,0.5346394432339024,1.3805256530160002,[2.333952716083767],"[1, 1.4761669329971878, 1.9058510786352536]",1,20,2.4740901142744907,0.1523206484095124,0.1497871870645999,1.0005002501250624,0.6003001500750375,199.0,good,212.58022415819482,199.0,1.007464741552456,0.851104910165984
Osc2,2.903013643361429,,,,0.8134897844166076,1.2278677915009966,[4.3767555563571925],"[1, 1.9977158100004835, 1.5076593134055347]",1,20,0.8362384598818493,0.677301065248661,0.3475441628655588,2.2011005502751373,0.6003001500750375,199.0,good,0.4114392075861965,199.0,0.857488931412799,0.5854346453827297
PT2,0.9283762250873366,6.261797455616551,21.513431649328144,,,,[0.9283762250873366],[134.71275156  27.7752291    1.        ],1,20,2.5880006478265103,0.2977147280286035,0.8952712743629998,25.712856428214103,10.40520260130065,0.4002444543308996,good,,,,
PT2+Td,2.291596657572983,18.288010760916013,7.892498777370704,3.0677499499907754,,,[2.291596657572983],[144.33810257  26.18050954   1.        ],1,20,2.5269513967952397,0.307483341757532,0.4916239046031392,15.807903951975987,6.3031515757878935,0.599909539003309,good,,,,
PT1+Td,2.7461602483491374,6.42141884306427,,4.456459556080447,,,[2.7461602483491374],"[6.42141884306427, 1]",1,20,2.583581457003808,0.5363914135129024,0.7320151682604132,6.103051525762881,0.9004502251125562,199.0,good,-1.8472880889148506,199.0,0.6701045847881504,0.31774667634381293
Osc2,1.777017530921373,,,,0.8046672783314818,1.7049413933748354,[5.165479259479112],"[1, 2.743821101443226, 2.906825154842925]",1,20,0.7934463325299517,0.6987651053312389,0.3799517968792448,8.004002001000499,0.7003501750875437,199.0,good,0.9954032079421766,199.0,0.7360256802632057,0.4295535978784899
Osc2,2.618422848687684,,,,0.695490824186871,0.4162914465073009,[0.45376893123543927],"[1, 0.5790537624666149, 0.17329856843514094]",1,20,1.6038180282460592,0.1163567159717275,0.7276073717416427,3.301650825412706,1.4007003501750874,199.0,good,84.50828382106799,199.0,0.4486902998253636,0.3748570969122619
PT2,2.1182355233884174,37.54560328650537,8.798604122282818,,,,[2.1182355233884174],[330.34889985  46.34420741   1.        ],1,20,2.900303729982795,0.2082158600723364,0.7513802298788334,24.312156078039017,9.704852426213106,0.5080962418037541,good,,,,
PT1+Td,1.5101732144958122,45.00489829408588,,1.1829810587083291,,,[1.5101732144958122],"[45.004898294085876, 1]",1,20,1.9729259486235944,0.2581843538514055,0.7344897955846567,29.514757378689342,9.204602301150574,199.0,good,-177.8589102502752,199.0,0.08795374109476804,0.05132453389614396
Osc2,2.719987039576089,,,,0.7942130013974352,0.2861500363705248,[0.22271755259299922],"[1, 0.45452815847163947, 0.08188184331485265]",1,20,1.3344859164856595,0.634516356275114,0.6046862389700564,5.402701350675337,2.101050525262631,199.0,good,-3.4697167631047696,199.0,0.23455335107617292,0.20328172457178656
Osc2,2.740967326293376,,,,0.6004017051622438,1.3678374545002034,[5.128293134771175],"[1, 1.6425038801334104, 1.870979301933596]",1,20,2.5462342828982902,0.4905111557882275,0.4085204915798205,0.7003501750875437,0.3001500750375187,199.0,good,7.033973500285033,199.0,1.0418304249763586,0.5750294158917809
Osc2,1.449871793171322,,,,0.8972493682757581,0.4058628039683666,[0.23882957386476683],"[1, 0.7283202889344895, 0.16472461564506477]",1,20,0.6836528984415492,0.37028216969038,0.21717081626839,7.903951975987994,3.4017008504252124,199.0,good,-5.366516098872635,199.0,0.10842907427298959,0.09561849936117785
PT2,1.1768666790526012,24.932590588760064,14.732730065017476,,,,[1.1768666790526012],[367.32512697  39.66532065   1.        ],1,20,0.938581653718658,0.0279241822811162,0.679293148687686,92.34617308654326,32.71635817908954,0.0,good,,,,
PT2+Td,1.6189979586728636,34.720575724318465,1.2669373521917473,2.7613382034042817,,,[1.6189979586728636],[43.98879427 35.98751308  1.        ],1,20,1.702780438538657,0.5959723659561018,0.3672980292878311,17.208604302151073,6.4032016008004,0.5335545554683061,good,,,,
Osc2,0.8065292906101322,,,,0.8244092659525768,0.455540807077153,[0.16736888311698178],"[1, 0.7511041247478403, 0.20751742691250397]",1,20,1.5248096856042286,0.9257828988686126,0.3422801067569549,6.003001500750375,2.6013006503251623,199.0,good,-3.3615040762013213,199.0,0.152576113947187,0.13697978526066878
PT1,1.8328851038871783,14.97534836770712,,,,,[1.8328851038871785],"[14.97534836770712, 1]",1,20,0.8504771287856528,0.9765297200740268,0.0125611940827631,8.404202101050524,3.1015507753876936,199.0,good,-15.241552822304193,199.0,0.15092816503407072,0.12664487127144314
PT1,2.642244608581588,30.97479545640474,,,,,[2.642244608581588],"[30.97479545640474, 1]",1,20,0.666650301303576,0.951699651941108,0.1380109130847932,10.40520260130065,3.901950975487744,199.0,good,-28.684531643892313,199.0,0.10213251281526126,0.07797282535939401
PT2,1.9899018440076572,8.108093352990672,29.695887876341367,,,,[1.9899018440076575],[240.7770311   37.80398123   1.        ],1,20,2.6507338141986083,0.1760409574265875,0.0499435766238029,22.71135567783892,9.30465232616308,0.4327995230376164,good,,,,
Osc2,2.9348835586778006,,,,0.6687183134815087,1.4877620954947444,[6.496177079520738],"[1, 1.9897875187219214, 2.2134360527909127]",1,20,1.3049318119870372,0.0194926358840989,0.918180300843838,0.5002501250625312,0.2001000500250125,199.0,good,1225.7583025331571,199.0,0.8329656356824556,0.1723554658310238
PT1+Td,0.6543911401126957,17.25486307712456,,1.9543442501376864,,,[0.6543911401126957],"[17.25486307712456, 1]",1,20,2.633952928467074,0.4580191256424298,0.8703130602317788,22.211105552776388,6.803401700850425,199.0,good,-60.18746586568943,199.0,0.1246835780696717,0.07430692558870547
PT1,2.686460391849252,3.536690231342308,,,,,[2.6864603918492516],"[3.536690231342308, 1]",1,20,2.321287685916598,0.5117060869338054,0.9822097369362924,122.96148074037018,0.5002501250625312,199.0,good,1.6348481862882227,199.0,0.7605867251978944,0.2402094563698436
Osc2,0.6207730644806839,,,,0.5368135989694015,1.047634206758232,[0.6813216745296277],"[1, 1.1247685778666814, 1.0975374311699502]",1,20,2.025001323158281,0.9678362476549236,0.652397143268413,2.301150575287644,1.200600300150075,199.0,good,6.775674563131297,199.0,0.5669940109837177,0.46632553779725594
PT1+Td,2.872739117338282,17.576435932150325,,1.5735150557231194,,,[2.872739117338282],"[17.576435932150325, 1]",1,20,0.8631528522272148,0.339464761617229,0.3256581294395586,12.00600300150075,3.901950975487744,199.0,good,-29.81876409552485,199.0,0.18655108383313346,0.11058199235586154
PT1,2.708234927144396,40.80734119566956,,,,,[2.708234927144396],"[40.80734119566956, 1]",1,20,1.3400706417703432,0.8780749225741865,0.2561728219748078,11.805902951475735,4.102051025512756,199.0,good,-32.003510750666635,199.0,0.12408081135534972,0.08930563702068534
PT1,2.29795877731385,17.875377677301124,,,,,[2.29795877731385],"[17.875377677301124, 1]",1,20,2.2202257559880887,0.332985564425516,0.700970465392168,12.606303151575789,3.001500750375188,199.0,good,-27.56403251275752,199.0,0.30033055069564873,0.1711867156823075
PT2,0.9974805467557276,10.16451404936893,35.45690450096202,,,,[0.9974805467557277],[360.40220395  45.62141855   1.        ],1,20,2.2662571951554407,0.1873588738436777,0.1631624914103667,41.82091045522761,17.10855427713857,0.4657315820075053,good,,,,
Osc2,2.9385444701906045,,,,0.7990845728191653,0.7212691507270377,[1.5287166030135297],"[1, 1.1527101023927142, 0.5202291877905022]",1,20,1.7936425175430597,0.1937847126868542,0.9151448157390504,1.6008004002001,0.6003001500750375,199.0,good,28.38565322097265,199.0,0.8584195506592103,0.5973244634852959
Osc2,1.1391240468805746,,,,0.7412392299733153,1.4732422333389663,[2.472403446992277],"[1, 2.184049877208685, 2.1704426780935853]",1,20,0.6552935195483335,0.324747470040841,0.4711326629643267,119.65982991495748,2.501250625312656,199.0,good,15.683187074349155,199.0,0.5008265380864683,0.308320470068119
Osc2,1.6667694340145698,,,,0.5665186418805288,1.3579916113130317,[3.0737582114962416],"[1, 1.5386551266524193, 1.8441412163965643]",1,20,0.5061975398769293,0.9156268450617672,0.7996361674260073,4.402201100550275,0.6003001500750375,199.0,good,0.17646412372031145,199.0,0.7241761795779053,0.366256844039891
PT2+Td,0.969876055452102,6.9506908030193575,25.71673361172549,3.625989748558438,,,[0.969876055452102],[178.7490638   32.66742441   1.        ],1,20,2.930719322599828,0.5269587311661024,0.4672096750345706,24.0120060030015,9.504752376188094,0.7694604654589099,good,,,,
PT1,2.559981275803584,35.55954342598916,,,,,[2.5599812758035836],"[35.55954342598916, 1]",1,20,0.9462022291739256,0.4170320129484802,0.0160248577238945,16.408204102051023,5.702851425712856,199.0,good,-60.26676101162484,199.0,0.08015694441391846,0.06494153590151777
Osc2,2.472609264652384,,,,0.5088534235378797,1.4380825242865605,[5.113557097802352],"[1, 1.4635464316264246, 2.068081346658406]",1,20,1.0441492965332595,0.8062338430537233,0.6757167550781975,1.0005002501250624,0.3001500750375187,199.0,good,1.079923004131953,199.0,0.9075553370811572,0.4076988332844758
Osc2,1.4915771403038842,,,,0.5830049215889163,1.3518694906279003,[2.725933472867175],"[1, 1.5762931327639345, 1.8275511196905385]",1,20,2.942997919802566,0.8709503472920936,0.763216326651166,0.80040020010005,0.400200100050025,199.0,good,4.519248530195349,199.0,1.0072087078352707,0.6045786701925361
PT1,2.0993488481488694,14.48432997461482,,,,,[2.0993488481488694],"[14.48432997461482, 1]",1,20,1.8522287046301915,0.1333851352044467,0.4349620223230548,27.013506753376685,3.8019009504752375,199.0,good,15.044913833111703,199.0,0.266831816227271,0.1618641459166081
Osc2,1.601863926839783,,,,0.5570557821510815,0.5261389554611476,[0.4434314970552695],"[1, 0.5861774947091253, 0.2768222004537475]",1,20,0.9306723526320057,0.7214111434887688,0.1674970011338879,4.202101050525262,1.8009004502251125,199.0,good,-0.6645253348586899,199.0,0.24971473036409217,0.2275392182720565
Osc2,2.244276351466082,,,,0.7430384556105012,1.14533680255011,[2.944033618878623],"[1, 1.7020585778414066, 1.3117963912757098]",1,20,1.1348264483038744,0.9857826467061974,0.1170086800307807,1.6008004002001,0.7003501750875437,199.0,good,0.3833480231515604,199.0,0.9326987308117571,0.8166562506999879
PT1+Td,0.9607602609872476,1.6281696484166477,,4.3246187027710645,,,[0.9607602609872476],"[1.6281696484166477, 1]",1,20,2.8802116652996217,0.6482485880882399,0.5924572845130287,165.28264132066033,0.80040020010005,199.0,good,11.729561278845056,199.0,0.6943989637724335,0.2937118798781732
Osc2,1.5056452326798684,,,,0.5531578948554201,1.8712989804094189,[5.2724080604002115],"[1, 2.0702476092967363, 3.5017598740813307]",1,20,1.2444779354383415,0.4706753260834974,0.8235783917663074,0.6003001500750375,0.3001500750375187,199.0,good,7.938687884436627,199.0,0.7632382594780711,0.21630195350326886
PT1+Td,0.8480739060114785,14.931915247102708,,4.312531681918783,,,[0.8480739060114785],"[14.931915247102708, 1]",1,20,1.6799958095712693,0.7318259269074306,0.2586028516179643,14.207103551775887,5.002501250625312,199.0,good,-37.7563967516967,199.0,0.11785344536723298,0.08451182348844855
PT1,0.8694015124633965,29.054494909231213,,,,,[0.8694015124633965],"[29.054494909231213, 1]",1,20,2.405444438355674,0.855521335852737,0.8161147746885562,17.90895447723862,6.103051525762881,199.0,good,-68.88562149700331,199.0,0.09980062694221548,0.06204807450292894
Osc2,0.8248798846566223,,,,0.7682190601476244,0.1982195747035448,[0.032410355379482586],"[1, 0.304552110763238, 0.039290999795654175]",1,20,1.0747483341364636,0.3883808940205693,0.7279143527390404,14.90745372686343,6.4032016008004,199.0,good,-20.012018047514047,199.0,0.0373951076801592,0.032126667852952824
PT2,2.44046150382761,2.355169943464044,35.23686893878762,,,,[2.44046150382761],[82.98881463 37.59203888  1.        ],1,20,1.8126564417765687,0.7724291667629825,0.8605936579426936,13.706853426713357,5.202601300650325,0.8049050826862338,good,,,,
Osc2,2.333932465037682,,,,0.8463359220104807,1.030369832908101,[2.4778473913488743],"[1, 1.7440780050921252, 1.061661992567068]",1,20,1.6147881398817403,0.5681405575343726,0.7601868924819103,1.8009004502251125,0.5002501250625312,199.0,good,2.4391331663453717,199.0,0.8710011455067483,0.5475747706584158
PT1+Td,2.8542142372115102,47.52118325511688,,4.630473909909156,,,[2.8542142372115102],"[47.521183255116874, 1]",1,20,1.5113124712922683,0.4587016453741071,0.1259639340556132,16.50825412706353,5.402701350675337,199.0,good,-67.53879180986469,199.0,0.1047631064314236,0.0790453892526011
PT1,1.8586660220861269,34.5093425842966,,,,,[1.8586660220861269],"[34.5093425842966, 1]",1,20,2.7759562953449937,0.3123528867476517,0.8768060560420118,19.80990495247624,5.202601300650325,199.0,good,-84.81283809542686,199.0,0.17633198903714717,0.10434823541949975
PT2,2.9733967483947525,21.3261498905357,8.318999972968946,,,,[2.9733967483947525],[177.41224036  29.64514986   1.        ],1,20,2.64441482453304,0.026724204111064,0.0795480618416436,15.20760380190095,6.803401700850425,0.209479399897146,good,,,,
PT1,2.8112117193827397,3.668339955387824,,,,,[2.8112117193827393],"[3.6683399553878244, 1]",1,20,0.6964571069344789,0.6296363112041673,0.5180862323703764,5.002501250625312,1.4007003501750874,199.0,good,-2.662743173587047,199.0,0.5408816926637754,0.21079731813858021
PT2+Td,0.7200828419586633,36.11811073995102,1.373204189775617,3.6500318931430016,,,[0.7200828419586633],[49.59754099 37.49131493  1.        ],1,20,2.8544211471784378,0.7041937173730296,0.2461486904409069,24.0120060030015,8.904452226113056,0.4477848032026948,good,,,,
PT1,2.004287082515493,5.020409954776823,,,,,[2.004287082515493],"[5.020409954776823, 1]",1,20,1.321973135741814,0.366053854396311,0.0861970295879011,8.004002001000499,1.8009004502251125,199.0,good,-1.8749789602578613,199.0,0.4292955826623728,0.302584085972174
PT1,0.7831280093235305,11.223346731710038,,,,,[0.7831280093235305],"[11.223346731710038, 1]",1,20,0.7912958101498836,0.7473792097912685,0.2621762550594489,13.406703351675835,5.102551275637818,199.0,good,-31.331338603685808,199.0,0.0897246780144143,0.06056462678711458
PT1+Td,1.315969098730065,33.65757792243489,,0.6688905700675524,,,[1.315969098730065],"[33.65757792243489, 1]",1,20,0.6672131713625233,0.2240059800548626,0.9315883083431952,32.61630815407704,11.905952976488244,199.0,good,-257.0827178957172,199.0,0.06180648433277873,0.02186477632676305
PT1+Td,1.957616823970117,24.29172568725964,,4.09901347990977,,,[1.957616823970117],"[24.29172568725964, 1]",1,20,1.1850955407818036,0.7203856902504268,0.9488372215868076,12.30615307653827,4.202101050525262,199.0,good,-31.665990611636087,199.0,0.16924271738247337,0.08146462455287283
PT1+Td,0.8429692379128452,45.02353139817363,,0.5351049291777121,,,[0.8429692379128452],"[45.02353139817363, 1]",1,20,0.9131660465435532,0.504179882271435,0.8906792112443945,31.315657828914457,11.605802901450724,199.0,good,-1024.8596259220121,199.0,0.03678060142294696,0.016968501213400537
Osc2,0.6428012822478761,,,,0.6969974089189788,1.0190705356882934,[0.6675521892324373],"[1, 1.4205790457608325, 1.0385047567080252]",1,20,2.945797024669228,0.47415202746208,0.6908251278824885,2.0010005002501248,1.1005502751375686,199.0,good,47.770057246409344,199.0,0.6100946552453202,0.4997720860175059
PT1+Td,2.356565986205168,43.79410574530733,,2.183631442939599,,,[2.356565986205168],"[43.794105745307334, 1]",1,20,0.8120028811664505,0.7910066071511522,0.4150911704259607,14.507253626813403,5.302651325662831,199.0,good,6.944657505400755,199.0,0.08150913562582762,0.050632700575732006
PT1+Td,0.5023112694025709,49.66719463215322,,2.122265748710721,,,[0.5023112694025709],"[49.66719463215322, 1]",1,20,2.071047327166798,0.0725313454025579,0.9884894268054268,128.56428214107052,37.61880940470235,199.0,good,1006.7466583661865,199.0,0.030198414731479994,0.016231203349295186
PT1,1.0412940994735596,9.131675507968817,,,,,[1.0412940994735596],"[9.131675507968815, 1]",1,20,2.3802469889868645,0.5497844707196862,0.4618344029966434,11.50575287643822,3.1015507753876936,199.0,good,-13.206914971048837,199.0,0.2744457314904628,0.17703025996193478
PT1,2.144576872012364,45.90609986923256,,,,,[2.144576872012364],"[45.90609986923256, 1]",1,20,0.7821267897005362,0.7276593784103832,0.8220978119338965,16.408204102051023,6.003001500750375,199.0,good,-16.87175592357596,199.0,0.08449803278618469,0.04029351717775695
PT2,0.5043186255429167,9.12824051478314,26.46199453216252,,,,[0.5043186255429167],[241.55145059  35.59023505   1.        ],1,20,0.5926663702061137,0.1078324967695291,0.0130863342723435,79.63981990995497,34.817408704352175,0.3190323510509921,good,,,,
Osc2,0.5921420482193175,,,,0.7892119477350505,0.649407055836909,[0.24972378423703337],"[1, 1.0250396148198635, 0.4217295241707623]",1,20,1.7340598250870447,0.264703671505351,0.2189877316157006,5.5027513756878434,3.1015507753876936,199.0,good,122.23409931098152,199.0,0.18304081944140205,0.16510527603522296
