type,K,T1,T2,Td,zeta,omega_n,num,den,sprunghoehe_target,sprungzeit_target,Kp,Ki,Kd,Tu,Tg,Overshoot,ISE,SSE,settling_time,rise_time,y_final,Label
Osc2,1.9501211548954154,,,,0.7646308714423964,0.6150703986339718,[0.7377534450894785],"[1, 0.940603629811832, 0.37831159527575303]",1.1692485968411297,8.344947755780739,1.1831775686684984,0.21201261950527206,0.6885765336897061,3.4017008504252124,1.4007003501750874,0.0,7.43517165068073,0.16924859684117233,18.10905452726363,7.503751875937969,0.9999999999999574,slow
PT1+Td,2.8217649309385298,16.62899897587343,,2.1656638511983437,,,[-2.82176493  2.60591221],[16.62899898 16.35695299  0.92350436],1.0096827099217187,37.86029215990534,2.23815674112048,0.35549455639574734,0.522448629854644,6.903451725862931,3.2016008004002,0.41035102549752633,3.515371740614887,0.009682709921720045,15.907953976988493,2.001000500250125,0.9999999999999987,good
PT1,1.6776379025693438,3.621119870801644,,,,,[1.6776379025693438],"[3.621119870801644, 1]",1.140102787881752,7.625514322827676,2.9419375815940723,0.691953143791522,0.048323327715835314,127.16358179089544,0.80040020010005,8.881784197001256e-16,4.604015669892791,0.14010278788175246,4.0020010005002495,1.8009004502251125,0.9999999999999996,slow
Osc2,1.9175028919456176,,,,0.6837451374204793,1.7375700334059254,[5.789228129465355],"[1, 2.3761101225376824, 3.0191496209902686]",1.131600107538302,2.2578351686046294,1.7519880492172983,0.9181692622215522,0.07517355648078743,0.80040020010005,0.5002501250625312,0.13028445745088552,3.956540192170569,0.13160010753830242,4.8024012006003,0.40020010005002493,0.9999999999999996,slow
PT2,1.2395318181190045,33.19649357678338,32.23043457595344,,,,[1.2395318181190045],[1.06993741e+03 6.54269282e+01 1.00000000e+00],1.1151335864750997,111.46197149156951,0.5836135845760142,0.9879421774469515,0.2962795352309061,39.619809904952476,0.0,-1.6659603755340708,751961.6533722397,261.5109324790937,200.0,0.0,-260.3957988926186,overshoot
PT1+Td,2.7091972274720404,8.955472103725178,,4.490352758107759,,,[-2.70919723  1.20667456],[8.9554721  4.98876106 0.44539931],1.1418582046720949,24.900320500362476,1.9426980079673246,0.3052687521551648,0.35204754045369124,7.603801900950475,176.88844422211105,1.4113743245518586,95368980695492.36,-1137628.4882137012,199.8999499749875,25.41270635317659,1137629.630071906,overshoot
PT1,2.0797500214335076,6.212642917997174,,,,,[2.0797500214335076],"[6.212642917997174, 1]",0.901392848219975,14.148126302574603,2.3121776218746,0.5607041660890304,0.9551872972876418,7.20360180090045,1.3006503251625812,0.035626651078202634,2.2772431551067243,-0.09860715178002455,11.005502751375687,3.0015007503751874,0.9999999999999996,slow
PT1,2.9401708630191967,5.899486684640149,,,,,[2.9401708630191967],"[5.899486684640149, 1]",0.9131472255411284,12.645391536560513,0.7803449430797476,0.4046591325439351,0.7989001244230759,7.603801900950475,2.0010005002501248,0.13071021397778626,2.1509634244867497,-0.08685277445887163,13.006503251625812,3.701850925462731,1.0,slow
PT2,1.1496983274726655,5.276119594023594,4.802877305243863,,,,[1.1496983274726655],[25.34055506 10.0789969   1.        ],1.0004784197536698,16.64936308852018,0.6442455649421598,0.15382153355790176,0.823454558245696,22.4112056028014,9.004502251125562,0.14947843393724325,5.404028198784207,0.0004783666820304955,49.82491245622811,10.805402701350674,1.0000000530716393,good
Osc2,2.685766376914394,,,,0.5096144401657928,1.484794351843742,[5.921078873091682],"[1, 1.5133452847523596, 2.204614267267078]",0.9548039388842159,2.3133914668260473,2.2950865753228515,0.8517416231893344,0.5653948613845493,0.6003001500750375,0.3001500750375187,0.061534332843021684,0.5480374105996763,-0.045196061115784,5.402701350675337,0.3001500750375187,0.9999999999999999,good
Osc2,1.6969808016569012,,,,0.8564122261081489,1.8093927131264909,[5.555748824071286],"[1, 3.0991720827050426, 3.2739019903152435]",0.8063164155299309,3.0555366515416615,1.3210263610983883,0.838713032148287,0.7530293104444739,13.006503251625812,0.400200100050025,2.7640471091938666e-06,7.479845508530124,-0.1936835844700695,4.502251125562781,2.3011505752876436,1.0000000000000004,slow
Osc2,1.1687912621579075,,,,0.5244081759518371,0.1626123774756953,[0.03090609641545621],"[1, 0.17055052051844194, 0.026442785308298012]",1.0536144924293454,22.718222246025928,2.434188096739351,0.8310773265748277,0.801924822080911,9.804902451225612,178.68934467233615,0.030640847162056832,14345.036650437476,-30.630891992152932,199.59979989994997,132.8664332166083,31.68450648458228,overshoot
PT2+Td,1.7297890629883246,36.216139873867675,24.608013256169404,4.985218491611603,,,[-1.72978906  0.6939672 ],[8.91207250e+02 4.18364049e+02 2.54018003e+01 4.01186027e-01],1.0889852707021976,106.67400836418231,2.6399939958769014,0.7709793716790664,0.4809915805141362,40.52026013006503,0.0,-1.3651809414052571,30901046.34860012,2228.417268900835,200.0,0.0,-2227.328283630133,overshoot
PT2,1.9946664145498656,26.4806074008313,21.260896713753787,,,,[1.9946664145498656],[563.00145887  47.74150411   1.        ],0.9817036014276301,93.17787755335645,2.2841840986062047,0.20838223919035906,0.9922381767961612,33.216608304152075,9.904952476238119,1.9286897710375057,42.42101729958936,0.3715242841252445,198.4992496248124,8.504252126063031,0.6101793173023856,slow
PT1+Td,2.3043979034697752,33.415161711757996,,0.2684086340224374,,,[-2.3043979  17.17081801],[ 33.41516171 249.98723421   7.45132513],1.005820440095415,79.74571368730345,2.9409721856411823,0.5850592496995662,0.9041075101995467,12.506253126563282,3.601800900450225,0.22767635611989862,2.357797285671055,0.00582043986794889,36.21810905452726,5.202601300650325,1.000000000227466,good
PT1+Td,1.7812735181835824,49.84490306173428,,4.152318241687002,,,[-1.78127352  0.8579658 ],[49.84490306 25.00822873  0.48165865],1.1282777230469154,113.00660026522912,2.1588374995963986,0.38585277709129107,0.13557435251011093,23.411705852926463,9.6048024012006,0.7789178891464441,21.869697718755482,0.1433616285656003,181.09054527263632,6.7033516758379195,0.9849160944813151,slow
PT2+Td,1.1288480053417471,26.133089595512157,7.262091794393356,3.08117790559245,,,[-1.12884801  0.73273796],[189.78089551 156.58241778  22.67689268   0.64910241],1.148098232036246,68.61676722006318,0.5453473731510445,0.2020409922315902,0.5700194716206591,44.22211105552776,40.52026013006503,0.0,244.76352499984074,-2.1107906343517397,197.0985492746373,178.58929464732367,3.258888866387986,overshoot
PT2,0.8782898903244312,16.277622754742392,8.015946297361337,,,,[0.8782898903244312],[130.48054985  24.29356905   1.        ],1.090431569006095,43.90216100212694,2.4058880269968066,0.9255061396195708,0.32381319399050223,19.70985492746373,162.68134067033515,0.0,1967.5401287963348,-8.166528088483199,199.79989994997499,189.39469734867433,9.256959657489293,overshoot
PT1,2.122650225776729,21.320027421777464,,,,,[2.122650225776729],"[21.320027421777464, 1]",0.8742038339677543,43.90828702914773,1.2211591070786338,0.37797771133652763,0.1513758479648625,14.207103551775887,4.602301150575287,0.276210267355031,5.986316952068468,-0.12579622347999164,40.420210105052526,6.203101550775387,1.000000057447746,slow
PT2+Td,2.2470468786732654,33.316144056226875,19.236738674027364,3.084394659970754,,,[-2.24704688  1.45704239],[640.89395684 468.12483606  35.07662671   0.64842545],1.1347086127433916,99.58076821911905,0.6188010433745945,0.22422726689129185,0.6680151849299478,47.22361180590295,194.69734867433715,0.0,24206.95977861396,-42.95644115542475,199.59979989994997,87.64382191095547,44.09114976816814,overshoot
PT1,2.063348628970756,19.735329158973656,,,,,[2.063348628970756],"[19.735329158973656, 1]",0.8733756124971244,47.51612586858635,1.0698939896306452,0.8500233306250181,0.4759141516022912,9.804902451225612,3.4017008504252124,0.4285804338361181,6.116856590352493,-0.12662421833384885,46.823411705852926,4.302151075537768,0.9999998308309732,slow
PT1,2.270121545997662,37.20848116925252,,,,,[2.270121545997662],"[37.20848116925252, 1]",0.868783116806149,85.94412602607012,1.091050596502408,0.7420108733253747,0.8113200676376247,13.906953476738368,4.902451225612806,0.5008683688390843,8.506365662568411,-0.13134475418640423,80.44022011005502,5.9029514757378685,1.0001278709925532,slow
PT2,2.3407333891321596,45.27033767850437,43.3091363976005,,,,[2.3407333891321596],[1.96061923e+03 8.85794741e+01 1.00000000e+00],0.8057459699309389,174.75079821166796,1.3953179079100684,0.040831907482041324,0.298472550023757,78.03901950975487,32.016008004001996,0.5101799955252843,34.94825522114199,-0.19329638907172375,197.3986993496748,29.614807403701846,0.9990423590026627,slow
PT1,0.6670487885978333,16.227117484103974,,,,,[0.6670487885978333],"[16.227117484103974, 1]",1.0754842490578425,32.19686999706685,0.7463353335164928,0.8926407247973496,0.20947007242701737,16.008004002000998,6.203101550775387,0.4621257552003196,7.381542012647347,0.07556136806587843,85.44272136068034,6.503251625812905,0.999922880991964,slow
Osc2,2.783422483193721,,,,0.7611694323795244,0.3498465292343177,[0.3406702979641494],"[1, 0.5325849681544645, 0.12239259401729831]",0.8017800912654391,13.138405632381003,1.0342419090912351,0.6786811657000463,0.018817623263993215,4.702351175587793,2.101050525262631,0.7224795836430623,18.787559238778886,-0.22729007606111096,197.99899949974986,1.700850425212606,1.02907016732655,overshoot
Osc2,2.7838787129999503,,,,0.6475529345365062,1.295521753786354,[4.672396929597207],"[1, 1.677837826840469, 1.6783766145336703]",0.813386737307636,3.0627591491182313,1.7638780269445156,0.3410318817491761,0.9073085054632469,0.7003501750875437,0.3001500750375187,2.220446049250312e-16,6.786007357664853,-0.18661326269236445,12.206103051525762,0.5002501250625312,1.0000000000000004,slow
PT2+Td,0.5258320010626725,20.23382041867679,10.832065845112835,2.9642528435385596,,,[-0.525832    0.35478215],[219.17407507 178.94401046  21.96034846   0.67470628],1.1592805112599658,61.566082190301245,2.716450184379452,0.5464993516016006,0.443049024029221,37.31865932966483,0.0,-2.488416209099074,457.39866694162896,3.837633510040252,200.0,0.0,-2.6783529987802863,overshoot
PT1+Td,1.9312141129908729,13.517902148388917,,4.621863160933103,,,[-1.93121411  0.83568641],[13.51790215  6.84954668  0.43272592],1.1122350705536626,34.45808189744659,0.6666934925901162,0.8779564575162537,0.98328393783658,0.400200100050025,192.89644822411205,0.4841020647779314,2.488696910941277e+17,-139114974.49663955,199.8999499749875,22.811405702851403,139114975.60887462,overshoot
PT1+Td,2.4281539258104052,48.61365713533007,,2.0491735942859854,,,[-2.42815393  2.36988602],[48.61365714 48.44708527  0.97600321],1.1057737053447823,108.73664702793721,2.787923971566225,0.5017621453849169,0.1867507122104106,15.007503751875937,5.702851425712856,0.4732297043284551,8.636308955477846,0.10577161377260547,58.72936468234116,4.902451225612806,1.0000020915721768,slow
PT2,0.6438404452302416,36.68423537660726,25.111134733495447,,,,[0.6438404452302416],[921.18277714  61.79537011   1.        ],0.871533631659728,100.58861193451582,0.966928314797897,0.7120306287935425,0.09757354459295535,52.02601300650325,0.0,-1.8638591800027167,7269.184281740642,11.042683897868777,200.0,0.0,-10.171150266209048,overshoot
PT2+Td,2.488781095832998,12.079437437589164,4.788796492188894,3.8511749352779043,,,[-2.4887811   1.29247886],[57.84596763 46.90891949  9.76004555  0.51932203],1.1243829679399384,31.49487660503204,0.5292071214177109,0.22738692419133252,0.7089842991819115,23.011505752876438,0.0,-1.5718543446677338,1959715.7881043765,405.0886826856168,200.0,0.0,-403.96429971767685,overshoot
PT2+Td,1.7404747599135322,36.736790464457656,17.577969206192158,0.8347231684263702,,,[-1.74047476  4.17018438],[ 645.75817152 1601.55388264  131.13837815    2.39600394],0.9303554028639675,91.61814603017218,2.162640175436403,0.1986181866252877,0.53701568081406,39.71985992996498,21.51075537768884,0.15792042626031913,75.58273728137485,-0.6957208863696746,198.99949974987493,19.50975487743872,1.626076289233642,overshoot
Osc2,2.521221366881925,,,,0.8046947906349912,1.505592444376261,[5.715126298540629],"[1, 2.4230847936179596, 2.2668086085628842]",1.1530070257016285,3.765765931720711,1.8107506582296227,0.9478853259083293,0.19936561015509663,0.9004502251125562,0.400200100050025,0.09699973516495383,5.099418667838764,0.15300702570162827,4.0020010005002495,0.5002501250625312,1.0000000000000002,slow
Osc2,1.6952202776159746,,,,0.596340579135197,1.8622299855732465,[5.878855280848787],"[1, 2.221046616159359, 3.467900519168134]",1.096130768442714,1.937652574829573,2.803233808392916,0.8005082649068958,0.34054811380441447,0.6003001500750375,0.3001500750375187,0.05807767624799825,2.2348228089460496,0.09613076844271484,8.504252126063031,0.40020010005002493,0.9999999999999991,slow
Osc2,1.3913345277032962,,,,0.5353125154674127,0.6586669732438623,[0.6036196068929608],"[1, 0.7051853486049577, 0.43384218164223076]",0.9761713896876292,5.754804695977675,1.5184044656251352,0.9006747912863369,0.6129913404636935,2.901450725362681,1.200600300150075,0.21798926134118196,0.8682304144157773,-0.023828610312371046,12.506253126563282,1.4007003501750874,1.0000000000000002,good
Osc2,2.767136870590961,,,,0.5434390456158951,1.5477550552747878,[6.628802862450162],"[1, 1.6822210601714152, 2.3955457111286615]",1.0471594196245058,2.565889433174557,2.929695860578068,0.48172808745538076,0.6653414253008734,0.5002501250625312,0.2001000500250125,0.04892726213712159,0.6969437129064139,0.04715941962451198,11.005502751375687,0.3001500750375187,0.9999999999999938,good
Osc2,0.7940665634433417,,,,0.686100439904622,1.8400936616652612,[2.688665458995443],"[1, 2.524978141468485, 3.385944683700669]",1.0756608870358155,2.3823624926538174,2.2073948151369307,0.7361009295843834,0.6807667331697274,1.1005502751375686,0.6003001500750375,2.2204460492503175e-16,1.9074699152859034,0.07566088703581753,12.406203101550775,5.60280140070035,0.999999999999998,slow
PT2,2.7003969190817103,8.025719805469127,3.660170026707733,,,,[2.7003969190817103],[29.37549907 11.68588983  1.        ],1.0799199421295704,19.03366872515054,1.758381553531895,0.42187977630424117,0.7490493147885399,8.004002001000499,3.1015507753876936,0.4405693353450973,4.32970292466277,0.07991993941995346,36.71835917958979,3.3016508254127057,1.000000002709617,slow
PT1+Td,2.2001702813883064,25.744849242119702,,1.1178505281316986,,,[-2.20017028  3.93643019],[25.74484924 47.06134469  1.78914797],1.0835675049900213,63.43932303587917,2.637558806461471,0.1870355334892304,0.35890839496614807,15.907953976988493,4.302151075537768,0.0702513364694012,4.5754345723026875,0.08356749896535165,34.91745872936468,5.802901450725362,1.0000000060246697,slow
Osc2,2.8433079455117896,,,,0.7204043600259327,0.7917067870801974,[1.7821843872981735],"[1, 1.1406980425493938, 0.626799636708849]",0.8597721490612599,5.222801471226201,1.2051169399054085,0.7244952853651122,0.34515153713130536,2.0010005002501248,0.80040020010005,0.19161646711090743,4.304185343636846,-0.14022785093874057,5.5027513756878434,1.0005002501250624,1.0000000000000004,slow
PT2+Td,1.9707898128110988,9.21692894103196,7.055313995554658,1.7861509224287906,,,[-1.97078981  2.206745  ],[65.02832775 89.08616581 19.22045689  1.11972621],1.0802461817166578,31.190243303531787,2.4881704011864314,0.7748736906292538,0.9933614322421026,12.906453226613305,147.67383691845922,7.922526373037045,10134530857.873167,-4013.2746676421793,199.8999499749875,45.02251125562782,4014.354913823896,overshoot
PT2,2.0891347576355015,34.02926305652551,19.571683105620348,,,,[2.0891347576355015],[666.00995286  53.60094616   1.        ],1.0542809351784925,94.31225935262003,2.561533273121667,0.6591479317428904,0.2313700580644974,27.41370685342671,0.0,-1.6872564628640825,100471.91616913737,95.00275307458497,200.0,0.0,-93.94847213940648,overshoot
PT1+Td,2.89564744883382,22.16336830135688,,2.0702554794191634,,,[-2.89564745  2.79738175],[22.1633683  22.41123984  0.96606434],0.8464903758181205,52.76715119066595,1.2459802570799456,0.8856239881817286,0.11239265895177684,9.6048024012006,0.0,-2.4032728920887636,52973.45182332438,37.618041944111475,200.0,0.0,-36.771551568293354,overshoot
Osc2,0.946512848363779,,,,0.8468245637025613,1.5337959526137679,[2.2266998941183194],"[1, 2.5977121767618168, 2.3525300242543756]",1.0804413784271625,3.66008649099934,1.7450536868625788,0.22831235602466243,0.8689975117106288,,0.9004502251125562,0.0,3.1384769078385286,0.0804413895270697,34.11705852926463,15.607803901950975,0.9999999889000928,unstable
PT2+Td,1.934553752454201,5.399909133837678,4.743410825372299,2.6184980157210296,,,[-1.93455375  1.47760567],[25.61398744 29.70719764  8.74743376  0.76379665],0.8756455479787404,22.532414845943258,0.8787077540024084,0.2761368182895232,0.14252249501160566,15.20760380190095,168.0840420210105,0.3457394197964668,27672.76984614329,-30.893880905401595,199.8999499749875,129.96498249124562,31.769526453380337,overshoot
PT1,1.9293922231111575,22.042883719155927,,,,,[1.9293922231111575],"[22.042883719155927, 1]",1.1256244344409072,48.82353156328116,1.3809469823160456,0.29104351853979643,0.8057405857177388,17.708854427213605,5.402701350675337,0.20803236825274848,6.713443324319014,0.12562440114904105,48.52426213106553,8.104052026013006,1.0000000332918662,slow
Osc2,0.6037433083169997,,,,0.525139366111885,0.23739254505077806,[0.034024087232812104],"[1, 0.2493283412553054, 0.05635522044568569]",0.8377243384500699,15.678102150771242,1.3464161737487055,0.9288149086685302,0.6343841740606326,10.605302651325662,142.77138569284642,0.0,725.3146030717534,-5.038768230987921,199.79989994997499,176.98849424712353,5.876492569437991,overshoot
PT2,2.6591848770929674,31.5241869776612,7.8326418895375145,,,,[2.6591848770929674],[246.91766745  39.35682887   1.        ],0.9859114791896401,64.94560702970702,2.848317272686166,0.28851686309171604,0.969164408172837,18.40920460230115,7.20360180090045,0.5984366607731199,9.535838770106619,-0.01395482120610858,132.8664332166083,6.803401700850424,0.9998663003957486,good
Osc2,2.546956523186205,,,,0.8086867160927249,0.6760697307887824,[1.1641381334643226],"[1, 1.0934572208825462, 0.45707028088881674]",1.0369374920686074,8.114672019934167,1.675451940968021,0.8602213324891843,0.020843052262978196,2.101050525262631,1.0005002501250624,0.4223057257158674,1.225294408165732,0.03693749206860775,11.605802901450724,0.9004502251125561,0.9999999999999997,good
Osc2,1.9734640122054743,,,,0.5788985236551595,0.34957770698216717,[0.24116632737444765],"[1, 0.40474003694946503, 0.12220457321890993]",1.0546137227722112,10.178996509313835,1.005546437377584,0.4784321737621475,0.27854194958190454,5.60280140070035,2.40120060030015,0.5069735710732067,3.810571914405355,0.054621077229821235,61.930965482741364,2.3011505752876436,0.99999264554239,slow
PT2+Td,2.149557834613534,16.098999749281763,4.029208655247933,2.016579145994735,,,[-2.14955783  2.13188541],[64.86622913 84.46114496 20.96272593  0.99177858],0.8333577323606239,39.60027572640669,1.799115974735532,0.08383649234574052,0.2322949284267096,15.70785392696348,7.8039019509754874,0.31464530767277543,10.181896678311269,-0.16663302856913353,59.2296148074037,5.802901450725363,0.9999907609297575,slow
PT1+Td,1.7007043674144273,9.46336362843975,,4.356702903169996,,,[-1.70070437  0.78073002],[9.46336363 5.3442777  0.45906275],1.0355579457135646,25.84840392410057,0.9446835363091378,0.9428243074098555,0.9657389989934214,0.0,199.29964982491245,0.0,9.82522130863585e+18,-1619026844.4113019,199.8999499749875,19.30965482741371,1619026845.4468598,overshoot
PT2,1.4720205570662779,29.11838345202554,24.719042510947805,,,,[1.4720205570662779],[719.7785584   53.83742596   1.        ],1.1486457047531355,102.91640121994237,1.208509085031292,0.1749784637945263,0.478246535844037,51.12556278139069,0.0,-6.648780798431182,160.85875946596926,1.5602698365278027,200.0,0.0,-0.4116241317746671,overshoot
PT2+Td,2.8075816536107667,7.7459852073594515,1.4156748287187277,4.194064662646521,,,[-2.80758165  1.33883565],[10.96579628 14.39085756  5.36886923  0.47686437],0.964264465183737,22.70918510904917,1.5915364856193595,0.014067049441298052,0.6550394656142278,9.104552276138069,0.0,-1.9162367167763303,29279.90468537709,46.5138529082488,200.0,0.0,-45.54958844306506,overshoot
PT2,1.9648221938225003,11.89050287373074,8.832509381361355,,,,[1.9648221938225003],[105.02297818  20.72301226   1.        ],1.006115004318464,35.34010009498826,1.5002432028783201,0.6866510470694259,0.5598648508594505,15.007503751875937,0.0,-1.7600678468519226,125590.49789081818,97.42001184818345,200.0,0.0,-96.41389684386499,overshoot
Osc2,1.65615890552063,,,,0.6467180876599612,1.7010337805481341,[4.79212216342322],"[1, 2.200178627202167, 2.8935159225658778]",1.0110075067883608,2.3264306970400117,2.516585166674538,0.460697154578889,0.02849928660535949,0.80040020010005,0.400200100050025,0.15755526481730386,0.4537734474099955,0.011007506788373589,14.507253626813405,0.40020010005002493,0.9999999999999872,good
PT1+Td,2.9494229879601885,9.403607103411632,,2.9025179698161465,,,[-2.94942299  2.03232023],[9.4036071  7.47962025 0.68905689],1.1340041267936392,21.757286385715478,1.5828332135490746,0.46883617508130926,0.9299735446375438,5.9029514757378685,2.801400700350175,0.923299499796807,11.051766930390524,0.1340041205333935,43.72186093046523,1.3006503251625812,1.0000000062602457,slow
PT1+Td,1.8529673895208676,24.197108552490594,,0.45079078463334277,,,[-1.85296739  8.22096393],[ 24.19710855 108.35405149   4.43664793],0.927452512550005,58.32995124973023,0.6475354410412653,0.8157285537195075,0.21660375554901343,12.206103051525762,4.702351175587793,0.6753653608377211,9.154700354122351,-0.07117840068132875,117.15857928964482,4.402201100550275,0.9986309132313338,slow
PT2,0.993643102513403,12.106008431404259,7.563519640486376,,,,[0.993643102513403],[91.56403254 19.66952807  1.        ],1.030732327993539,34.974641195273314,1.375389811360169,0.11744701240874322,0.5449898077091168,30.915457728864432,12.8064032016008,0.13372930630613727,8.759361128000005,0.03073472649270692,48.624312156078034,14.307153576788393,0.9999976015008321,good
PT1,1.3912738136481315,25.219284865756762,,,,,[1.3912738136481315],"[25.219284865756762, 1]",0.9097617219517747,56.398749229977305,1.4351485770529462,0.16864208109838927,0.9393688649859252,30.215107553776885,9.004502251125562,0.14080535313182166,5.608591367269201,-0.09024917249799869,53.82691345672836,14.007003501750875,1.0000108944497734,slow
PT2,1.7791562443182687,45.810984372032486,23.60583536512083,,,,[1.7791562443182687],[1.08140656e+03 6.94168197e+01 1.00000000e+00],0.9523721766824231,134.8253946889183,2.0325807164312,0.7379758799513861,0.4620848970660012,35.41770885442721,0.0,-1.5190022114139297,238498.1804322467,103.19526260884142,200.0,0.0,-102.242890432159,overshoot
PT2+Td,0.8608764291794195,9.87654112904702,9.815146195102416,2.9572852432745425,,,[-0.86087643  0.58220723],[96.93969508 85.25160942 14.31740817  0.67629594],0.8449505328320273,37.66999187348947,2.810063317026843,0.12474631420832093,0.6512861027912438,23.411705852926463,11.805902951475737,0.2795845787605695,11.466095329815419,-0.1549781274673525,89.24462231115557,8.904452226113055,0.9999286602993798,slow
