,Kp,Ki,Kd,ISE,Overshoot,SettlingTime,RiseTime,Cost
Best ISE,11.387252253435184,0.04713059825411037,19.97591834164138,4.7573239035694765,0.21917106283721086,479.9188325468333,225.88435402222842,0.7016215316249644
Best Overshoot,10.597753281415237,0.251518024643552,6.447796427469501,19.884194281066026,0.0023889557516937054,296.7494772514366,126.61130782373331,0.7545251812121069
Best Settling Time,7.255471060537362,0.1379748239129217,1.7107071859892393,14.011571349386575,0.42592137521457984,217.77466847695524,78.85570203831597,0.767635787042634
Best Rise Time,12.648113493992081,11.647143113301647,10.497931865454795,122.1144890285319,5.025308416502984,1544.6473939595153,0.03156574699081255,1.2277475124233304
