y_true,y_pred,abs_error,rel_error_%
0.20538302,0.2270463,0.021663278,10.547747
0.00021679007,0.004127792,0.003911002,1804.0504
0.46829388,0.23033828,0.2379556,50.81331
0.25982773,0.31836057,0.058532834,22.527554
0.0069229775,0.007753864,0.0008308864,12.001865
0.006912414,0.10445219,0.09753978,1411.0814
0.66236216,0.73277986,0.0704177,10.631299
0.0009544092,0.006724793,0.005770384,604.6027
0.22056185,0.24041751,0.019855663,9.002311
0.017490553,0.11144464,0.09395409,537.1705
0.050704706,0.052074406,0.0013696998,2.7013268
0.0038716428,0.0048056925,0.0009340497,24.12541
0.000144086,0.0025720578,0.0024279717,1685.085
0.0034929137,-0.019224297,0.022717211,650.38
0.008497719,0.015569223,0.0070715044,83.21651
0.00045773576,0.016714463,0.016256727,3551.5527
0.036028452,0.027388908,0.008639544,23.979782
0.64050776,0.22157879,0.41892898,65.40576
0.060552288,0.116228305,0.055676017,91.94701
0.4894352,0.25960898,0.22982621,46.95743
0.9221712,0.5718125,0.35035866,37.9928
1.1775957,1.1900809,0.0124851465,1.0602235
0.07192242,0.13173585,0.059813425,83.1638
0.04738166,0.0062823505,0.04109931,86.74097
0.06998383,0.076442406,0.006458573,9.228664
0.013009682,0.07645036,0.06344068,487.64203
0.012149444,0.043582384,0.03143294,258.71918
0.0055772336,0.026331272,0.02075404,372.12067
0.03921041,0.08498809,0.04577768,116.748795
0.00045189477,-0.0001466644,0.00059855916,132.45543
0.069196254,0.092641115,0.023444861,33.881695
0.05800705,0.038448345,0.019558705,33.717808
0.020280859,0.028610125,0.008329267,41.0696
0.00024682147,9.4697985e-05,0.00015212348,61.633
0.6540874,0.43466833,0.21941909,33.545837
0.017483676,0.023625687,0.006142011,35.129974
0.010191054,0.033766583,0.02357553,231.33554
1.944912,1.1979716,0.7469404,38.404842
0.13456354,0.026159566,0.108403966,80.55969
0.0034574457,0.004609691,0.0011522453,33.326492
0.54814005,0.49123672,0.056903332,10.381167
0.3144595,0.34502757,0.030568063,9.720827
0.30120516,0.44375175,0.1425466,47.325417
