y_true,y_pred,abs_error,rel_error_%
0.0063032443,0.004522114,0.0017811302,28.257355
2.4596674,1.3280678,1.1315997,46.006207
0.016717954,0.012854532,0.0038634213,23.109415
0.17357947,0.17291212,0.0006673485,0.3844628
0.17409946,0.1545524,0.01954706,11.227525
0.037485175,0.048414327,0.010929152,29.155935
0.32279873,0.45630965,0.13351092,41.36042
5.778175,3.956757,1.8214178,31.522373
0.68568826,0.9031681,0.21747983,31.71701
0.04588216,0.055551447,0.009669285,21.074171
0.08827242,0.21298191,0.12470949,141.27797
0.020796403,0.026501425,0.0057050213,27.432732
0.28269428,0.51450384,0.23180956,82.00009
10.519132,7.7682867,2.750845,26.150875
3.984337,4.0236287,0.03929162,0.986152
0.06732589,0.11913115,0.051805258,76.94701
11.585789,6.296913,5.2888756,45.64968
0.024154767,0.038763646,0.014608879,60.480312
0.08235042,0.11108319,0.02873277,34.89086
0.0282774,0.045994733,0.017717332,62.655445
0.64491093,3.3334408,2.68853,416.8839
0.27123073,0.14595301,0.12527771,46.188614
0.006367365,0.017395187,0.011027822,173.19287
0.13611266,0.24910536,0.112992704,83.01411
19.931328,12.191827,7.739501,38.830833
0.06759477,0.10785521,0.04026044,59.56148
1.5266765,1.7497947,0.22311819,14.6146345
0.49590522,0.41846186,0.07744336,15.616565
0.04627695,0.032246567,0.014030382,30.318296
0.54135096,0.41766337,0.123687595,22.847948
0.3801968,0.4186511,0.038454294,10.114313
0.04633603,0.09377309,0.04743706,102.37619
0.024146028,0.022888198,0.0012578294,5.20926
0.40594178,0.30376232,0.10217947,25.170967
0.030273968,0.06338555,0.033111587,109.37313
11.981373,5.209151,6.772222,56.522923
1.9998976,2.602024,0.6021265,30.107864
1.8164394,2.5440917,0.7276523,40.059265
1.6742457,1.2223399,0.45190585,26.99161
0.081763156,0.17507632,0.093313165,114.12618
0.15846531,0.60617805,0.44771272,282.53043
0.57590497,0.36943567,0.2064693,35.85128
0.1164428,0.18343651,0.06699371,57.53358
1.9593164,1.1681652,0.79115117,40.37894
0.044975452,0.120923124,0.07594767,168.86472
3.6866255,4.4228253,0.73619986,19.969479
0.20903789,0.55097675,0.34193885,163.57745
1.8683674,1.6649232,0.20344424,10.888878
0.07907395,0.08441624,0.00534229,6.7560678
0.0627627,0.063234,0.00047130138,0.7509259
1.473801,1.2945063,0.1792947,12.165462
0.08951213,0.17469576,0.08518363,95.16434
0.14291944,0.18387784,0.040958405,28.658386
0.05339792,0.040215272,0.0131826475,24.687567
0.18851903,0.41758454,0.22906551,121.5079
0.030716661,0.08122275,0.05050609,164.42572
0.13447115,0.21742663,0.08295548,61.690166
0.006930352,0.03607343,0.02914308,420.5137
6.2276363,4.192784,2.0348525,32.674553
3.2484481,1.9555051,1.292943,39.801865
1.0851014,0.8482162,0.23688519,21.830696
9.950342,7.8391933,2.1111488,21.216846
7.3880486,1.2435017,6.144547,83.16874
0.44423538,0.94541657,0.5011812,112.81883
1.8806459,2.5148625,0.63421667,33.723343
0.8236737,1.0308707,0.20719695,25.155222
0.03394447,0.047370527,0.013426058,39.55301
0.0706839,0.17398803,0.10330413,146.14946
0.050345387,0.109692045,0.059346657,117.879036
0.03582041,0.04305147,0.0072310604,20.186983
0.74122465,2.1325765,1.3913518,187.70987
0.39474884,0.5646646,0.16991577,43.04402
1.0397443,1.5501056,0.5103613,49.085274
1.5396566,0.77680385,0.7628528,49.546944
1.1318141,2.0350301,0.903216,79.802505
0.1936467,0.32272434,0.12907764,66.65626
0.06550895,0.058035314,0.0074736327,11.408568
1.4070182,1.002675,0.40434313,28.737589
0.041271504,0.07523228,0.03396078,82.28626
0.008984867,0.0068154144,0.0021694521,24.145624
0.075681984,0.15153112,0.07584913,100.220856
1.3529522,1.6795557,0.3266034,24.140053
0.9480595,0.9052043,0.042855203,4.5203075
0.059452027,0.07497659,0.015524566,26.112762
1.199604,1.4970763,0.29747224,24.797535
0.058975007,0.05200954,0.006965466,11.810877
0.08752556,0.21692853,0.12940297,147.8459
0.08744384,0.14013258,0.052688733,60.254364
0.07022792,0.2698892,0.19966128,284.30472
0.029055305,0.15457337,0.12551805,431.99704
