,PT2_osc,PT2_osc,PT1PT2_existing,PT1PT2_existing,P,P,IT1,IT1
,R2,MAE,R2,MAE,R2,MAE,R2,MAE
Kp,0.9092638492584229,24.96529197692871,0.7755001783370972,0.6515626907348633,0.9055123329162598,0.12631210684776306,0.7698335647583008,0.6049955487251282
Ki,0.9019234776496887,1.9820506572723389,0.7752537131309509,0.08505617827177048,0.40000641345977783,0.33497270941734314,0.6182131767272949,0.4494420289993286
Kd,0.9750029444694519,56.99797058105469,0.8125523328781128,1.2300204038619995,1.0,0.0,0.8795320987701416,0.7432388067245483
