y_true,y_pred,abs_error,rel_error_%
0.0,0.063967966,0.063967966,6396796.5
0.25395018,0.24633622,0.007613957,2.998209
4.033111,4.2982125,0.26510143,6.573125
0.0,0.049978934,0.049978934,4997893.5
0.40649927,0.39377597,0.012723297,3.129968
22.12189,9.899721,12.222168,55.249207
0.0,0.018576026,0.018576026,1857602.6
0.86525846,0.80403066,0.0612278,7.076244
0.4377887,0.3470085,0.0907802,20.736076
7.2327914,6.033745,1.1990466,16.577923
1.6467533,1.8237967,0.17704344,10.7510605
0.46347705,0.41181976,0.05165729,11.145598
0.46112034,0.5227816,0.061661273,13.372057
0.1779105,0.19968171,0.021771207,12.237167
0.90635985,1.0617745,0.15541464,17.147123
1.2484864,1.0299315,0.21855485,17.505587
3.2360387,3.0489244,0.18711424,5.7822003
0.06562084,0.037475735,0.028145105,42.890495
0.04487395,0.15412185,0.10924789,243.45505
3.5603192,5.3028774,1.7425582,48.94388
37.399406,24.210146,13.1892605,35.26596
0.0,0.052730486,0.052730486,5273048.5
2.907038,2.6107562,0.2962818,10.19188
0.09822446,0.12727627,0.02905181,29.57696
0.38812876,0.4812751,0.093146354,23.998829
0.07915586,0.10106746,0.021911599,27.681587
0.57222515,0.4529675,0.11925766,20.841038
17.848894,13.61984,4.2290545,23.693651
6.839967,8.412923,1.5729561,22.996546
0.7343686,0.64084256,0.093526065,12.735575
4.1246257,4.654158,0.52953243,12.838315
0.27449828,0.31398138,0.0394831,14.383733
0.8961807,0.9838779,0.08769721,9.785662
0.78990597,0.95939827,0.1694923,21.457275
0.2025524,0.6997558,0.4972034,245.46904
1.1628497,1.314142,0.15129232,13.01048
0.95561004,1.2057333,0.25012326,26.174196
0.0813455,0.28838888,0.20704338,254.52347
10.79979,14.36472,3.56493,33.00925
11.064909,6.3241377,4.7407713,42.8451
4.7287617,4.4590507,0.26971102,5.703629
0.0,0.053086787,0.053086787,5308678.5
2.3120584,2.2887335,0.023324966,1.0088398
0.8792614,0.99147666,0.11221528,12.762448
0.0831734,0.112832874,0.029659472,35.659805
0.15511438,0.35413605,0.19902167,128.3064
0.10353694,0.118725024,0.015188083,14.669241
0.27535263,0.2798157,0.0044630766,1.6208586
0.7179128,0.83927333,0.12136054,16.904636
0.28392488,0.37705106,0.09312618,32.799587
10.155021,3.9751325,6.1798882,60.855495
1.2015786,1.1211605,0.08041811,6.6927047
8.311376,10.233351,1.9219751,23.124634
0.24931109,0.19889171,0.050419375,20.223478
0.7149961,0.7071742,0.0078219175,1.0939804
8.343882,17.257315,8.913433,106.82598
0.0,-0.014468748,0.014468748,1446874.9
1.8023669,1.5399549,0.26241195,14.559298
49.83563,3.761983,46.073647,92.451225
0.32500067,0.4263571,0.10135642,31.186525
0.067088306,0.10378391,0.036695607,54.69747
0.4607226,0.59181345,0.13109085,28.453316
1.8632251,1.6609509,0.2022742,10.856133
7.1215305,8.088174,0.96664333,13.573534
7.530032,10.424578,2.8945456,38.440018
10.053649,8.184149,1.8695002,18.59524
0.37844887,0.42220616,0.04375729,11.562273
0.0,0.17964715,0.17964715,17964714.0
0.68538815,0.44666713,0.23872101,34.830048
0.0,0.06369902,0.06369902,6369902.0
1.121091,1.1781771,0.05708611,5.092014
1.1834675,0.8984952,0.2849723,24.079437
52.52463,50.692146,1.8324852,3.4888113
0.34237733,0.4379754,0.09559807,27.921844
0.0,0.012795058,0.012795058,1279505.9
0.17176475,0.30122188,0.12945713,75.36886
0.3369967,0.36591992,0.028923213,8.58264
2.2300546,2.4710102,0.24095559,10.804918
2.546667,2.905477,0.35880995,14.089395
0.47420698,0.34207278,0.1321342,27.864246
2.2187316,2.2604764,0.04174471,1.8814672
0.012892366,0.060376722,0.047484357,368.31372
9.773701,7.5005836,2.273117,23.257486
0.07845489,0.14305505,0.06460016,82.340515
0.5285714,0.5584463,0.029874861,5.652001
0.03163907,0.12805688,0.096417814,304.7429
4.222694,4.227859,0.0051651,0.12231765
0.53117,0.5702474,0.0390774,7.356854
1.8066814,1.8557777,0.049096346,2.7174878
2.8783188,3.1940598,0.31574106,10.969635
0.630864,0.55823696,0.07262707,11.512318
0.44859335,0.29737473,0.15121862,33.70951
36.177784,8.85354,27.324244,75.52769
0.8456214,0.98061895,0.13499755,15.964301
65.42167,63.830757,1.5909119,2.4317813
0.5796118,0.5229305,0.056681275,9.77918
0.58543336,0.5477443,0.03768909,6.4378104
8.472991,9.97129,1.4982986,17.683231
5.725826,6.3010716,0.57524586,10.046514
0.32749888,0.45788226,0.13038337,39.811855
0.42714813,0.41729286,0.00985527,2.3072255
3.540122,2.3085947,1.2315273,34.78771
0.0,0.0052310503,0.0052310503,523105.03
0.44470814,0.636163,0.19145486,43.0518
1.0844933,0.9980763,0.08641696,7.968418
